NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
LA CONDAMINE;AA5354N02822W;5354N02822;AA;Cráter;;Imbriano Inferior (Desde -3.85 mil millones de años hasta -3.8 mil millones de años);;Charles Marie de la Condamine;Schroter (1802);Sin nombre;Mons Atlas Major;;Geodesta y Naturalista;Francia;Francés;18;Siglo XVIII;París;1701;París;1774;Misión a Perú en 1735. Trabajos acerca de las variaciones de la velocidad del sonido de acuerdo a la altidud en 1740. Descubridor del látex en 1751.;-28.218032;331.781968;28.218° West;53.537063;53.537° North;Nearside;Norte-Oeste;Limbo Norte-Noroeste de la Luna;2;Pitágoras;383;6 e6;029N 036N 040N 191N 201N 205N;MM37;IV-145-H3 IV-152-H1 IV-151-H3 IV-139-H3;36;36;22;22;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular.;Vertientes bastante escarpadas conteniendo La Condamine A al Noroeste.;Paredes dañadas y de escasa altura al Norte.;Suelo plano. Colinas y cratercillos.;2;Formación bastante interesante;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;La Condamine;La Condamine;3186;37.8273;53.5370633525542;331.781967916441;54.1608104705811;52.9133205413818;332.831521987915;330.732416152954;LOLA2011;Europe;France;Crater, craters;AA;J. Herschel;LAC-11;Adopted by IAU;1935-01-01 00:00:00;;Charles-Marie de. French astronomer, physicist (1701-1774).;http://planetarynames.wr.usgs.gov/Feature/3186
LA PEROUSE;AA1067S07628E;1067S07628;AA;Cráter;;Periodo de nacimiento no encontrado;;Jean-François de Galaup, Conde de la Pérouse;(??);Sin nombre;Sin nombre;Sin nombre;Navegante;Francia;Francés;18;Siglo XVIII;Le Guo;1741;Vanikoro;1788;Viaje de exploración en el Océano Pacífico de 1785 hasta 1788 desde Hawai a Japón y desde allí hasta la Isla de Samoa.;76.280893;76.280893;76.281° East;-10.668954;10.669° South;Nearside;Sur-Este;Limbo Este de la Luna;49;Langrenus;188;15b5;291S 303C/S Q4E 099C 105C;;IV-178-H1 IV-184-H1;78;78;47;47;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular aislada.;Vertientes escarpadas conteniendo el cráter fantasma La Pérouse F al Suroeste y La Pérouse E al Noreste.;Paredes altas con terrazas.;Suelo plano y extenso conteniendo La Perouse D al Sureste. Importante montaña central. Cratercillos.;4;Formación excepcional;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;La Pérouse;La Perouse;3189;80.4024;-10.6689537684713;76.2808926208351;-9.34310913085938;-11.9947967529297;77.6298427581787;74.9320011138916;LOLA2011;Europe;France;Crater, craters;AA;Ansgarius;LAC-81;Adopted by IAU;1935-01-01 00:00:00;;Jean Francois de Galoup, Comte De La Pérouse. French explorer (1741-1788).;http://planetarynames.wr.usgs.gov/Feature/3189
LACROIX;AA3793S05920W;3793S05920;AA;Cráter;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Sylvestre François Lacroix;Neison (1876);Sin nombre;Sin nombre;Sin nombre;Matemático;Francia;Francés;19;Siglo XIX;París;1765;París;1843;Miembro de la Academia francesa de las Ciencias en 1799. Autor de un tratado sobre cálculo diferencial y cálculo integral en 1819.;-59.200016;300.799984;59.200° West;-37.933679;37.934° South;Nearside;Sur-Oeste;Limbo Suroeste de la Luna;61;Piazzi;144;12f7;061S 067C 075C/S 233C/S 237S;;IV-167-H2;38;38;23;23;2100;6400;0,0553;A______________________________________A;Formación circular aislada.;Vertientes bastante escarpadas conteniendo Lacroix G y un cratercillo al Norte.;Paredes bastante altas montadas por Lacroix J al Suroeste y un cratercillo al Norte.;Suelo plano.;3;Formación muy interesante;12;5 días después del Cuarto Creciente;4 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Lacroix;Lacroix;3201;36.074;-37.9336791383624;300.799983736789;-37.338846206665;-38.5285110473633;301.554216384888;300.045766830444;LOLA2011;Europe;France;Crater, craters;AA;Schickard;LAC-110;Adopted by IAU;1935-01-01 00:00:00;;Sylvestre Francois. French mathematician (1765-1843).;http://planetarynames.wr.usgs.gov/Feature/3201
LACUS AESTATIS;LC1483S06857W;1483S06857;LC;Lago;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Lago del Verano;Franz (1913);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;-68.569696;291.430304;68.570° West;-14.833825;14.834° South;Nearside;Sur-Oeste;Limbo Oeste de la Luna;39;Grimaldi;224;11g5;075C 080C 237C 248C/S;;;50;30;30;18;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación doble y deformada con forma de cráter.;Vertientes bastante escarpadas.;Paredes de escasa altura;Formada por dos manchas sombrías adyacentes. 1000 km2.;2;Formación bastante interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Aestatis;Lacus Aestatis;3202;86.3872;-14.8338252069999;291.430303792;-13.4230823516846;-16.2445659637451;292.139154434204;290.612131118774;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Grimaldi;LAC-74;Adopted by IAU;1970-01-01 00:00:00;;`Lake of Summer.`;http://planetarynames.wr.usgs.gov/Feature/3202
LACUS AUTUMNI;LC1181S08317W;1181S08317;LC;Lago;;Periodo de nacimiento no encontrado;;Lago del Otoño;(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;-83.172386;276.827614;83.172° West;-11.814986;11.815° South;Librations zone;Sur-Oeste;Limbo Oeste de la Luna;39;Grimaldi;224;11h5;Q3W;MM181;IV-181-H2;240;20;145;12;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región bastante plana con manchas oscuras alargadas situada entre Montes Cordillera y Montes Rook.;;;;2;Formación bastante interesante;14;Luna Llena;6 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Autumni;Lacus Autumni;3203;195.645;-11.8149861229999;276.827614211;-9.18174171447754;-14.5671501159668;279.427972793579;274.645662307739;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Riccioli;LAC-73;Adopted by IAU;1970-01-01 00:00:00;;`Lake of Autumn.`;http://planetarynames.wr.usgs.gov/Feature/3203
LACUS BONITATIS;LC2318N04432E;2318N04432;LC;Lago;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Lago de la Bondad;(??);Sin nombre;Paludes Cimmeriae;Sin nombre;;;;0;Siglo XIX;;;;;;44.315815;44.315815;44.316° East;23.183011;23.183° North;Nearside;Norte-Este;Región al Norte de Mare Tranquilitatis;25;Romer;308;;124N 131N/C;;;70;40;42;24;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Pequeña y plana región al Noroeste de Macrobius.;;;;2;Formación bastante interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Bonitatis;Lacus Bonitatis;3204;122.103;23.1830113270001;44.315815274;24.9724864959717;21.2310276031494;46.2003498077393;42.6863422393799;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Macrobius;LAC-43;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Goodness.`;http://planetarynames.wr.usgs.gov/Feature/3204
LACUS DOLORIS;LC1680N00861E;1680N00861;LC;Lago;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Lago del Sufrimiento;(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;8.614923;8.614923;8.615° East;16.801269;16.801° North;Nearside;Norte-Este;Situado al Suroeste de Mare Serenitatis;23;Linné;285;;351C 357C 161C 167N/C;;;111;80;67;48;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Amplia región plana con una parte central montañosa situada entre el borde Suroeste de Mare Serenitatis y el cráter Manilius. Comunica con Lacus Gaudii.;;;;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Doloris;Lacus Doloris;3205;102.902;16.801269388;8.61492340900008;18.3968029022217;15.4294490814209;10.5592823028564;7.00100135803223;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Montes Apenninus;LAC-41;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Sorrow.`;http://planetarynames.wr.usgs.gov/Feature/3205
LACUS EXCELLENTIAE;LC3565S04358W;3565S04358;LC;Lago;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Lago de la Excelencia;(??);Lacus Masii;Sin nombre;Kristmannus;;;;0;Siglo XIX;;;;;;-43.576564;316.423436;43.577° West;-35.654830;35.655° South;Nearside;Sur-Oeste;Región del cráter Schickard;62;Schickard;139;;048S 055S 213S;;;151;100;91;61;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región inundada relativamente plana y poco marcada al Noreste de Schickard.;Contiene algunos cráteres fantasma.;;;2;Formación bastante interesante;11;4 días después del Cuarto Creciente;3 días después del Cuarto Menguante;5;A simple vista;Prismáticos de 10x;Lacus Excellentiae;Lacus Excellentiae;3206;197.739;-35.6548300969999;316.423436391;-32.4608783721924;-38.7580947875977;319.618589401245;313.865091323853;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Schickard;LAC-110;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Excellence.`;http://planetarynames.wr.usgs.gov/Feature/3206
LACUS FELICITATIS;LC1852N00536E;1852N00536;LC;Lago;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Lago de la Felicidad;(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;5.358774;5.358774;5.359° East;18.519997;18.520° North;Nearside;Norte-Este;Región de Montes Apenninus;22;Conon;320;;357C 167N 174C;;;91;90;55;55;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Pequeña región plana y oscura situada al Norte de Mare Vaporum.;Separada en dos por una línea de cresta.;;;2;Formación bastante interesante;7;Cuarto Creciente;6 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Felicitatis;Lacus Felicitatis;3207;98.4823;18.5199971860001;5.35877371200007;19.5602779388428;17.6560916900635;7.04849815368652;3.6690502166748;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Montes Apenninus;LAC-41;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Happiness.`;http://planetarynames.wr.usgs.gov/Feature/3207
LACUS GAUDII;LC1633N01227E;1633N01227;LC;Lago;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;Lago de la Alegría;(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;12.274490;12.274490;12.274° East;16.331916;16.332° North;Nearside;Norte-Este;Situado al Suroeste de Mare Serenitatis;23;Linné;285;;154C 161C;;;121;100;73;61;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región plana y oscura situada junto a Mare Serenitatis al Suroeste.;Separada de Lacus Hiemalis por una pequeña montaña alargada. Contiene el cratercillo Manilius Z.;;;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x;Lacus Gaudii;Lacus Gaudii;3208;88.5353;16.331916397;12.2744904400001;17.0208110809326;15.2527332305908;13.7377109527588;10.7530078887939;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Joy.`;http://planetarynames.wr.usgs.gov/Feature/3208
LACUS HIEMALIS;LC1501N01397E;1501N01397;LC;Lago;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Lago del Invierno;(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;13.974398;13.974398;13.974° East;15.007963;15.008° North;Nearside;Norte-Este;Situado al Suroeste de Mare Serenitatis;23;Linné;285;7h2 / 11h8;154C 161C;;;50;50;30;30;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Pequeña región plana y oscura situada entre el borde Suroeste de Mare Serenitatis y la vertiente Suroeste de Menelaus.;Contiene el cratercillo Menelaus C al Sureste.;;;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Hiemalis;Lacus Hiemalis;3209;48.0443;15.007963024;13.9743981240001;15.9253253936768;14.3473110198975;14.7278270721436;13.0893039703369;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Julius Caesar;LAC-60;Adopted by IAU;1976-01-01 00:00:00;;`Wintry Lake.`;http://planetarynames.wr.usgs.gov/Feature/3209
LACUS LENITATIS;LC1432N01205E;1432N01205;LC;Lago;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Lago de la Ternura;(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;12.054861;12.054861;12.055° East;14.316479;14.316° North;Nearside;Norte-Este;Situado al Suroeste de Mare Serenitatis;23;Linné;285;;351C 154C 161C 167C;;;121;80;73;48;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región plana y oscura situada entre el borde Suroeste de Mare Serenitatis y la vertiente Este de Manilius.;;;;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Lenitatis;Lacus Lenitatis;3210;78.2512;14.3164793670001;12.0548611620001;15.3276424407959;12.9210643768311;13.2544918060303;10.8552303314209;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Julius Caesar;LAC-60;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Softness.`;http://planetarynames.wr.usgs.gov/Feature/3210
LACUS MORTIS;LC4513N02732E;4513N02732;LC;Lago;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;Lago de la Muerte;Riccioli (1651);Sin nombre;Mons Peuce;Lacus Mortis;;;;0;Siglo XIX;;;;;;27.319069;27.319069;27.319° East;45.134823;45.135° North;Nearside;Norte-Este;Región al Noreste de Mare Serenitatis;14;Hercules;368;2b4 / 4h5;328N 334N 343N 131N 135N 143N 148N 154N;ST08/00  MM71;IV-091-H2;151;150;91;91;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;21 000 km2. Sistema de cadena de pliegues. Contiene a Rimae Bürg 1 & 2. Sin duda un viejo cráter relleno con lava. Cratercillos.;;;;2;Formación bastante interesante;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x;Lacus Mortis;Lacus Mortis;3212;158.782;45.134822936;27.31906904;47.7467174530029;42.503396987915;31.0252475738525;23.6128940582275;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Eudoxus;LAC-26;Adopted by IAU;1935-01-01 00:00:00;;`Lake of Death.`;http://planetarynames.wr.usgs.gov/Feature/3212
LACUS ODII;LC1922N00727E;1922N00727;LC;Lago;;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;;Lago del Odio;(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;7.272922;7.272922;7.273° East;19.217974;19.218° North;Nearside;Norte-Este;Situado al Suroeste de Mare Serenitatis;23;Linné;285;;357C 161C 167N;;;70;70;42;42;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Pequeña región plana y oscura orientada de Oeste a Este situada junto a Mare Serenitatis al Suroeste.;Parece formada por dos antiguos cráteres juntos.;;;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Odii;Lacus Odii;3214;72.678;19.2179738641759;7.27292212956599;19.9624156951904;18.7722988128662;8.42996025085449;6.18331336975098;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Montes Apenninus;LAC-41;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Hatred.`;http://planetarynames.wr.usgs.gov/Feature/3214
LACUS PERSEVERANTIAE;LC0784N06193E;0784N06193;LC;Lago;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;Lago de la Perseverancia (o Persistencia);(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;61.934863;61.934863;61.935° East;7.837718;7.838° North;Nearside;Norte-Este;Limbo Este de la Luna;38;Neper;229;;099N 112N;;;70;15;42;9;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región plana y poco extensa de color oscuro situada en la vertiente Noroeste de Firmicus.;;;;2;Formación bastante interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm;Lacus Perseverantiae;Lacus Perseverantiae;3215;70.6404;7.83771766510009;61.9348631040546;8.70619773864746;7.31760215759277;62.8470478057861;60.7227802276611;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Mare Undarum;LAC-62;Adopted by IAU;1979-01-01 00:00:00;;`Lake of Perseverance.`;http://planetarynames.wr.usgs.gov/Feature/3215
LACUS SOMNIORUM;LC3756N03080E;3756N03080;LC;Lago;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;Lago de los Sueños;Riccioli (1651);Lacus Scientiae;Lacus Borysthenes;Lacus Somniorum;;;;0;Siglo XIX;;;;;;30.804637;30.804637;30.805° East;37.562163;37.562° North;Nearside;Norte-Este;Región al Noreste de Mare Serenitatis;14;Hercules;348;1b8 / 2a3 / 4g4;328N 334N 343N 131N 135N 143N 148N 154N;;IV-091-M IV-177-M;300;300;182;182;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región bastante plana unida a Mare Serenitatis al Noreste. 70 000 km2. Numerosas colinas y cratercillos. Contiene a Rimae Daniell I to IV.;;;;3;Formación muy interesante;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x;Lacus Somniorum;Lacus Somniorum;3217;424.759;37.562162506;30.8046372250001;41.4964008331299;33.2190456390381;39.1517200469971;22.0363254547119;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Eudoxus;LAC-26;Adopted by IAU;1935-01-01 00:00:00;;`Lake of Dreams.`;http://planetarynames.wr.usgs.gov/Feature/3217
LACUS SPEI;LC4346N06520E;4346N06520;LC;Lago;;Periodo de nacimiento no encontrado;;Lago de la Esperanza;(??);Sin nombre;Lacus Hyperboreus Inferior;Mercurius;;;;0;Siglo XIX;;;;;;65.203512;65.203512;65.204° East;43.460980;43.461° North;Nearside;Norte-Este;Limbo Noreste de la Luna;16;Gauss;347;;099N 105N;MM98;;80;80;48;48;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región muy plana situada al Noreste de Messala con suelo oscuro y conteniendo Zeno P & K.;;;;3;Formación muy interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Spei;Lacus Spei;3218;76.671;43.4609798590001;65.2035122820001;44.5550403594971;42.5065517425537;66.9363384246826;63.6868991851807;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Gauss;LAC-28;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Hope.`;http://planetarynames.wr.usgs.gov/Feature/3218
LACUS TEMPORIS;LC4677N05621E;4677N05621;LC;Lago;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;Lago del Tiempo;(??);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;56.205251;56.205251;56.205° East;46.772794;46.773° North;Nearside;Norte-Este;Región al Sureste del cráter Atlas;15;Atlas;364;;105N 106N 112N Il9N 124N;;;250;250;151;151;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región muy plana al Este del cráter Atlas.  Contiene el cratercillo Mercurius F.;;;;2;Formación bastante interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x;Lacus Temporis;Lacus Temporis;3219;205.297;46.7727943032591;56.2052506139397;49.3565998077393;43.8076725006104;60.5600719451904;52.1312580108643;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Geminus;LAC-27;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Time.`;http://planetarynames.wr.usgs.gov/Feature/3219
LACUS TIMORIS;LC3942S02795W;3942S02795;LC;Lago;;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;;Lago del Temor (o Miedo);(??);Rubenii;Sin nombre;Rothmannus;;;;0;Siglo XIX;;;;;;-27.952240;332.047760;27.952° West;-39.421512;39.422° South;Nearside;Sur-Oeste;Región al Noroeste del cráter Tycho;63;Capuanus;67;;029S 036S 040S 201S 205S;;;131;49;79;30;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Region oscura de forma alargada.;Orientado de Sureste a Noroeste.;Rodeado con montañas.;Casi separado en dos por dos vertientes montañosas avanzadas en su mitad formada por las paredes de Capuanus.;2;Formación bastante interesante;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Timoris;Lacus Timoris;3220;153.649;-39.4215120359999;332.047760393;-38.2917766571045;-41.1935119628906;334.751749038696;328.929971694946;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Wilhelm;LAC-111;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Fear.`;http://planetarynames.wr.usgs.gov/Feature/3220
LACUS VERIS;LC1648S08591W;1648S08591;LC;Lago;;Periodo de nacimiento no encontrado;;Lago de la Primavera;Franz (1913);Sin nombre;Sin nombre;Sin nombre;;;;0;Siglo XIX;;;;;;-85.908611;274.091389;85.909° West;-16.484388;16.484° South;Librations zone;Sur-Oeste;Limbo Oeste-Suroeste de la Luna;50;Darwin;187;11h5;Q3W;MM178;IV-195-H3 IV-187-H2;542;60;327;36;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Extensión plana de forma alargada de Norte a Sur.;Situado entre dos anillos montañosos constituyendo Montes Rook al Norte.;Suelo relleno con material muy oscuro.;;2;Formación bastante interesante;14;Luna Llena;6 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Lacus Veris;Lacus Veris;3221;382.882;-16.484388334;274.091389187;-10.6917896270752;-22.2769870758057;276.801340103149;271.796964645386;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Eichstadt;LAC-91;Adopted by IAU;1970-01-01 00:00:00;;`Lake of Spring.`;http://planetarynames.wr.usgs.gov/Feature/3221
LADE;AA0133S00999E;0133S00999;AA;Cráter;;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años);;Heinrich E. von Lade;Krieger / König (1912);Sin nombre;Sin nombre;Sin nombre;Banquero;Alemania;Alemán;19;Siglo XIX;?;1817;?;1904;Astrónomo amateur.;9.990072;9.990072;9.990° East;-1.326198;1.326° South;Nearside;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel;236;1e1 / 13d7; 351S 357C 161C 167C;;IV-096-H3 IV-097-H1;56;56;34;34;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular ruinosa.;Vertientes escarpadas al Norte e inexistentes conteniendo al Lade T y S al Oeste, Lade X al Este y Lade U y B al Norte.;Paredes de escasa altura inundadas al Sur y montadas al Oeste por Lade M.;Suelo plano y extenso relleno con lava. Colina depresiones y cratercillos.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm;Lade;Lade;3223;58.1094;-1.32619802993072;9.99007245715276;-0.36799430847168;-2.28440093994141;10.948522567749;9.03164100646973;LOLA2011;Europe;Germany;Crater, craters;AA;Ptolemaeus;LAC-77;Adopted by IAU;1935-01-01 00:00:00;;Heinrich Eduard von. German astronomer (1817-1904).;http://planetarynames.wr.usgs.gov/Feature/3223
LAGALLA;AA4448S02236W;4448S02236;AA;Cráter;;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años) ?;;Giulio Cesare Lagalla;Fauth (1936);Sin nombre;Sin nombre;Sin nombre;Filósofo;Italia;Italiano;16;Siglo XVI;?;1571;?;1624;Uno de los primeros observadores de la Luna a través de un telescopio.;-22.359937;337.640063;22.360° West;-44.484739;44.485° South;Nearside;Sur-Oeste;Región al Noroeste del cráter Tycho;63;Capuanus;100;10f5 / 12b5;024S 029S 040S 191S 201S 205S;;IV-136-H2;86;56;52;52;2400;7300;0,0282;A_____________________________________________________________________________A;Formación dañada y deformada situada en la vertiente Suroeste de Wilhelm.;Suaves pendientes aplastadas por Lagalla F al Oeste por Wilhelm B y Wilhelm al Noreste y por Wilhelm A al Este.;Paredes de escasa altura conteniendo un cratercillo al Suroeste.;Suelo plano de forma irregular. Colinas y líneas de cresta. Cratercillos.;3;Formación muy interesante;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm;Lagalla;Lagalla;3228;88.7764;-44.4847391819496;337.640063436537;-43.0209102630615;-45.9485664367676;339.692060470581;335.58807182312;LOLA2011;Europe;Italy;Crater, craters;AA;Wilhelm;LAC-111;Adopted by IAU;1935-01-01 00:00:00;;Giulio Cesare. Italian philosopher (1571-1624).;http://planetarynames.wr.usgs.gov/Feature/3228
