NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
BLACK;AA0920S08039E;0920S08039;AA;Crater;;Birth period not found;;Joseph Black (ex Kästner F);(??);Not named;Not named;Not named;Chemist and physicist;Scotland;scottish;18;18 th century;Bordeaux;1728;Edimbourg;1799;Disciple of Lavoisier.  Study of the carbonic gas in 1754. Initiator of notions of quantity of heat and latent and specific heat.;80.394873;80.394873;80.395° East;-9.195929;9.196° South;Librations zone;South-East;Moon East limb;49;Langrenus;188;15a5;291S Q4E 099C;;;18;18;11;11;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation with bowl shape situated in the zone of librations.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;2;2 days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor;Black;Black;762;19.4624;-9.19592851607615;80.3948731018628;-8.87501335144043;-9.51684379577637;80.7199611663818;80.069787979126;LOLA2011;Europe;France;Crater, craters;AA;Ansgarius;LAC-81;Adopted by IAU;1976-01-01 00:00:00;;Joseph. French chemist (1728-1799).;http://planetarynames.wr.usgs.gov/Feature/762
BLAGG;AA0122N00146E;0122N00146;AA;Craterlet;;Imbrian (From -3.85 billions years to -3.2 billions years) ?;;Mary Adela Blagg;Lamech (1956);Not named;Not named;Not named;Astronomer;England;english;20;20 th century;?;1858;?;1944;Selenographer.  Participated in the elaboration of the lunar nomenclature of the IAU in 1935.;1.463876;1.463876;1.464° East;1.218941;1.219° North;Nearside;North-East;Moon disk center;33;Triesnecker;286;1g1 / 13f8;003C 174C;;IV-102-H1;5;5;3;3;900;2700;0.1667;A___________A;Isolated circular formation with bowl shape situated on a wrinkle ridge of Sinus Medii.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;7;First Quarter;6 days after Full Moon;50;50 mm refractor;100 mm refractor;Blagg;Blagg;765;4.97062;1.21894111443153;1.46387634977295;1.30090141296387;1.1369800567627;1.54585456848145;1.38189888000488;LOLA2011;Europe;Great Britain;Crater, craters;AA;Mare Vaporum;LAC-59;Adopted by IAU;1935-01-01 00:00:00;;Mary Adela. British astronomer (1858-1944).;http://planetarynames.wr.usgs.gov/Feature/765
BLANCANUS;AA6377S02163W;6377S02163;AA;Crater;;Nectarian (From -3.92 billions years to -3.85 billions years);;Giuseppe Biancani;Riccioli (1651);Ferdinandi Elect. Col.;Vallis Hajalon;Blancanus;Mathematician geographer and astronomer;Italy;italian;16;16 th century;?;1566;?;1624;??;-21.629925;338.370075;21.630° West;-63.769739;63.770° South;Nearside;South-West;Moon South limb;72;Clavius;54;10e2 / 12a2;024S 029S 036S 040S 048S 183S 191S 201S;;IV-131-M IV-130-H3;106;106;64;64;3900;11800;0.0371;A__________________________________________________________A;Circular formation situated on the South-West slope of Clavius.;Steep slopes supporting Blancanus D to the East Blancanus C to the South-West and a crater to the South.;High walls in terraces.;Flat floor with numerous craterlets whose a group of five to the South-East. Small central triple mountains.;3;Very interesting formation;9;2 days after First Quarter;1 day after Last Quarter;5;Naked eye;10x binoculars;Blancanus;Blancanus;767;105.822;-63.7697389054029;338.370075334755;-62.0247573852539;-65.5147151947021;342.30816078186;334.432291030884;LOLA2011;Europe;Italy;Crater, craters;AA;Schiller;LAC-125;Adopted by IAU;1935-01-01 00:00:00;;Biancani, Giuseppe. Italian mathematician, astronomer (1566-1624).;http://planetarynames.wr.usgs.gov/Feature/767
BLANCHINUS;AA2532S00244E;2532S00244;AA;Crater;;Pre-Nectarian (From -4.55 billions years to -3.92 billions years);;Giovanni Bianchini;Riccioli (1651);Fromi;Not named;Blanchinus;Astronomer;Italy;italian;15;15 th century;?;?;?;1458;??;2.443858;2.443858;2.444° East;-25.315615;25.316° South;Nearside;South-East;Arzachel crater region;55;Arzachel;122;13f2;357S 003S 167S 174S;;IV-101-H1 IV-107-H3 IV-118-H3 IV-108-H1;68;58;41;35;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Slightly lengthened formation oriented North South.;Steep slopes supporting La Caille and La Caille D to the North-West and Werner to the South;Few high walls but to the South and ridden by Blanchinus B to the West.;Flat floor with numerous parallel folds. Hills and craterlets whose Blanchinus M.;3;Very interesting formation;7;First Quarter;6 days after Full Moon;30;10x binoculars;50 mm refractor;Blanchinus;Blanchinus;770;59.901;-25.3156147983828;2.44385793742772;-24.3278770446777;-26.303352355957;3.53677558898926;1.35094261169434;LOLA2011;Europe;Italy;Crater, craters;AA;Purbach;LAC-95;Adopted by IAU;1935-01-01 00:00:00;;Bianchini, Giovanni. Italian astronomer (unkn-fl. 1458).;http://planetarynames.wr.usgs.gov/Feature/770
BOBILLIER;AA1963N01544E;1963N01544;AA;Craterlet;;Copernician (From -1.1 billions years to present days) ?;;E. Bobillier (ex Bessel E);(??);Not named;Not named;Not named;Geometer;France;french;19;19 th century;?;1798;?;1840;??;15.435450;15.435450;15.435° East;19.631101;19.631° North;Nearside;North-East;South-West part of Mare Serenitatis;23;Linné;285;1d5;154C 161C;;;7;7;4;4;1230;3700;0.1892;A__________A;Isolated circular formation with bowl shape situated on the North slope of Dorsum Buckland.;Pretty steep slopes.;Pretty high walls.;Rounded floor.;2;Pretty interesting formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor;Bobillier;Bobillier;786;6.0441;19.6311013792943;15.4354495420982;19.7307643890381;19.5314426422119;15.5412540435791;15.3296451568604;LOLA2011;Europe;France;Crater, craters;AA;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;Étienne. French geometer (1798-1840).;http://planetarynames.wr.usgs.gov/Feature/786
BODE;AA0671N00245W;0671N00245;AA;Crater;;Eratosthenian (From -3.2 billions years to -1.1 billions years) ?;;Johannes Elert Bode;Lohrmann (1824);Pratii;Not named;Not named;Astronomer;Germany;german;18;18 th century;Hambourg;1747;Berlin;1826;Author of an 'Introduction to the Astronomy' in 1766.  Discoverer of an empirical law on planetary distances in 1772.  Director of the observatory of Berlin in 1786.;-2.452087;357.547913;2.452° West;6.710073;6.710° North;Nearside;North-West;Moon disk center;33;Triesnecker;290;;003C 009C 174C 179C 183C;;IV-109-H1;18;18;11;11;3500;10600;0.1882;A__________A;Isolated circular formation. Rays.;Pretty steep slopes supporting Rimae Bode to the North-West.;Very high walls.;Extensive and little flat. Radial and raised crest line oriented South-West North-East.;2;Pretty interesting formation;7;First Quarter;6 days after Full Moon;50;50 mm refractor;100 mm refractor;Bode;Bode;790;17.7961;6.71007344970337;357.547912908076;7.00351524353027;6.41663551330566;357.843366622925;357.252462387085;LOLA2011;Europe;Germany;Crater, craters;AA;Mare Vaporum;LAC-59;Adopted by IAU;1935-01-01 00:00:00;;Johann Elert. German astronomer (1747-1826).;http://planetarynames.wr.usgs.gov/Feature/790
BOETHIUS;AA0557N07233E;0557N07233;AA;Crater;;Birth period not found;;Boèce (ex Dubiago U);(??);Not named;Not named;Not named;Political man philosophe and poet;Rome;roman;5;5 th century;Rome;480;Pavie;524;Minister of Theodoric the Great. Comments on Plato and Aristote.  Works in geometry and astronomy.  Author of 'Of the consolation of the philosophy;72.333996;72.333996;72.334° East;5.568954;5.569° North;Nearside;North-East;Moon East limb;38;Neper;229;;105N;;;10;10;6;6;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Few steep slopes.;Few high walls.;Rounded floor.;2;Pretty interesting formation;2;2 days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor;Boethius;Boethius;793;11.1656;5.56895390849664;72.3339963993169;5.73962211608887;5.39828681945801;72.5093669891357;72.1586170196533;LOLA2011;Europe;Greek;Crater, craters;AA;Neper;LAC-63;Adopted by IAU;1976-01-01 00:00:00;;Anicius Manlius Severinus. Roman scholar(c. A.D. 470-524).;http://planetarynames.wr.usgs.gov/Feature/793
BOGUSLAWSKY;AA7290S04326E;7290S04326;AA;Crater;;Pre-Nectarian (From -4.55 billions years to -3.92 billions years);;Palon H. Ludwig von Bogulawsky;Mädler (1837);Not named;Not named;Manzinus;Astronomer;Germany;german;19;19 th century;?;1789;?;1851;Discoverer of the comet of 1835.;43.257224;43.257224;43.257° East;-72.901213;72.901° South;Nearside;South-East;Moon South limb;74;Manzinus;38;14c2;323S 334S 343S Q3S Q4S 099S 105S 112S 119S 124S 131S 135S;;IV-058-H2 IV-082-H2 IV-070-H2;100;100;59;59;3400;10300;0.0351;A_____________________________________________________________A;Circular formation.;Steep slopes supporting many craters whose one to the West and Bogulawsky F to the South-East.;Few high walls in terraces ridden by Bogulawsky D to the East.;Flat floor filled with lava. Hills and craterlets.;3;Very interesting formation;4;4 days after New Moon;3 days after Full Moon;30;10x binoculars;50 mm refractor;Boguslawsky;Boguslawsky;796;94.586;-72.9012125909231;43.2572241075842;-71.3414039611816;-74.4610214233398;48.5926876068115;37.9217166900635;LOLA2011;Europe;Germany;Crater, craters;AA;Manzinus;LAC-138;Adopted by IAU;1935-01-01 00:00:00;;Palm Heinrich Ludwig von. German astronomer (1789-1851).;http://planetarynames.wr.usgs.gov/Feature/796
BOHNENBERGER;AA1624S04006E;1624S04006;AA;Crater;;Pre-Imbrian (From -4.55 billions years to -3.85 billions years) ?;;Johann Gottlieb Friedrich von Bohnenberger;Mädler (1837);Not named;Not named;Not named;Mathematician and physician;Germany;german;18;18 th century;?;1765;?;1831;Studies on gyroscopes condenser and pendulums.  Study of the influence of the terrestrial rotation on the fall of bodies.;40.055589;40.055589;40.056° East;-16.237717;16.238° South;Nearside;South-East;Mare Nectaris South edge;58;Fracastorius;190;15 e5;323C 328C 131C/S 135C/S;;IV-072-H2;33;33;20;20;1060;3200;0.0321;A___________________________________________________________________A;Circular formation situated on the bank of Mare Nectaris.;Pretty steep slopes supporting Montes Pyrenaeus to the East Bohnenberger F to the North and Bohnenberger G and A to the South.;Few high walls with breach to the North.;Tormented floor. Double central mountain. Line of crest.;2;Pretty interesting formation;4;4 days after New Moon;3 days after Full Moon;30;10x binoculars;50 mm refractor;Bohnenberger;Bohnenberger;797;31.7392;-16.237717155012;40.055589222584;-15.7143669128418;-16.7610664367676;40.6006946563721;39.51047706604;LOLA2011;Europe;Germany;Crater, craters;AA;Fracastorius;LAC-97;Adopted by IAU;1935-01-01 00:00:00;;Johann Gottlieb Friedrich Von. German astronomer (1765-1831).;http://planetarynames.wr.usgs.gov/Feature/797
BOHR;AA1271N08652W;1271N08652;AA;Crater;;Birth period not found;;Niels H. D. Bohr;Arthur / Whitaker (1963);Not named;Not named;Not named;Physicist;Danmark;danish;20;20 th century;Copenhague;1885;Copenhague;1962;Theory of the structure of the atom in 1913.  Numerous controversies with Einstein.  Nobel Price in 1922.;-86.524082;273.475918;86.524° West;12.706310;12.706° North;Librations zone;North-West;Moon West limb;28;Galilei;258;7h5;Q2NW;;;71;71;43;43;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Deformed formation situated in the zone of librations.;Steep slopes supporting many craters and Vasco of Gama to the North-East.;Pretty high walls.;Flat floor with craterlets.;1;Low interest or difficult formation;2;2 days after New Moon;1 day after Full Moon;30;10x binoculars;50 mm refractor;Bohr;Bohr;798;70.0707;12.7063102061147;273.475917723183;13.8617191314697;11.5509052276611;274.659841537476;272.291856765747;LOLA2011;Europe;Denmark;Crater, craters;AA;Vasco da Gama;LAC-55;Adopted by IAU;1964-01-01 00:00:00;;Niels Henrik David. Danish physicist. Nobel laureate (1885-1962).;http://planetarynames.wr.usgs.gov/Feature/798
BOMBELLI;AA0528N05619E;0528N05619;AA;Crater;;Pre-Imbrian (From -4.55 billions years to -3.85 billions years) ?;;Raffaele Bombelli (ex Apollonius T);(??);Not named;Not named;Not named;Engineer and mathematician;Italy;italian;16;16 th century;Borgo Panigale;1526;?;1573;Author of a treaty of algebra in 1572 in which it brings  interesting improvements.;56.186855;56.186855;56.187° East;5.280049;5.280° North;Nearside;North-East;Moon East limb;38;Neper;229;3c2;315C 119C;;;10;10;6;6;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Isolated circular formation with bowl shape.;Pretty steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;3;3 days after New Moon;2 days after Full Moon;50;50 mm refractor;100 mm refractor;Bombelli;Bombelli;808;9.72291;5.280049189562;56.1868549651405;5.44038581848145;5.1197452545166;56.3478755950928;56.0258731842041;LOLA2011;Europe;Italy;Crater, craters;AA;Mare Undarum;LAC-62;Adopted by IAU;1976-01-01 00:00:00;;Rafael. Italian mathematician (1526-1572).;http://planetarynames.wr.usgs.gov/Feature/808
BONPLAND;AA0838S01733W;0838S01733;AA;Walled plain;;Pre-Nectarian (From -4.55 billions years to -3.92 billions years);;Aimé Goujaud Bonpland;Mädler (1837);Not named;Not named;Not named;Naturalist;France;french;19;19 th century;La Rochelle;1773;Santa Ana;1858;Explorer in Mexico and Colombia with Humboldt.  Author of a collection of 6000 plants, and American South works on this continent.;-17.334132;342.665868;17.334° West;-8.375549;8.376° South;Nearside;South-West;South-East of Oceanus Procellarum region;42;Fra Mauro;216;9c6; 024C 029C 191C;;IV-120-H3;60;60;36;36;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Damaged circular formation forming a remarkable trio with Fra Mauro and Parry.;Steep slopes supporting Dorsum Guettard to the South-West Fra Mauro to the North and Parry to the East.;Few high walls divided to the South.;Extensive flat floor filled with the lava of Mare Cognitum. Crossed by Rimae Parry. Craterlets.;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;30;10x binoculars;50 mm refractor;Bonpland;Bonpland;817;59.2453;-8.37554913876452;342.665867582278;-7.39863967895508;-9.35245704650879;343.653234481812;341.678457260132;LOLA2011;Europe;France;Crater, craters;AA;Montes Riphaeus;LAC-76;Adopted by IAU;1935-01-01 00:00:00;;Aimé-Jacques-Alexandre. French botanist (1773-1858).;http://planetarynames.wr.usgs.gov/Feature/817
BOOLE;AA6379N08729W;6379N08729;AA;Crater;;Birth period not found;;George Boole;Arthur / Whitaker (1963);Not named;Not named;Not named;Mathematician;England;english;19;19 th century;Lincoln;1815;Cork;1864;Promoter of the mathematical logic.  Inventor of a branch of the algebra on totalities.;-87.285369;272.714631;87.285° West;63.788467;63.788° North;Librations zone;North-West;Moon North-North-West limb;2;Pythagoras;404;6g7 / 8b8;080N Q2N 247N;;;63;63;38;38;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Situated in the zone of librations. Circular formation.;Steep slopes supporting many craterlets whose Boole E to the South-East and Boole G to the North-West.;High walls in light terraces supporting a craterlet to the South-West.;Extensive flat floor.;1;Low interest or difficult formation;14;Full Moon;6 days after Last Quarter;30;10x binoculars;50 mm refractor;Boole;Boole;818;61.3367;63.7884666083384;272.714630621293;64.8063335418701;62.7835521697998;275.043905258179;270.463975906372;LOLA2011;Europe;Great Britain;Crater, craters;AA;Omar Khayyam;LAC-21;Adopted by IAU;1964-01-01 00:00:00;;George. British mathematician (1815-1864).;http://planetarynames.wr.usgs.gov/Feature/818
BORDA;AA2520S04652E;2520S04652;AA;Crater;;Pre-Imbrian (From -4.55 billions years to -3.85 billions years) ?;;Charles de Borda;Mädler (1837);Not named;Montes Caucasus Inferior;;Mathematician and sailor;France;french;18;18 th century;Dax;1733;Paris;1799;Memory on the movement of projectiles in 1756.  Cruises in the Atlantic Ocean.  Inventor of the reflecting circle.  Installation of the metric system.;46.522578;46.522578;46.523° East;-25.195186;25.195° South;Nearside;South-East;Mare Fecunditatis South edge;59;Petavius;114;15 e3;315S 323C/S 328S 124C/S 131C/S 135S;;IV-065-H1;45;45;27;27;2900;8800;0.0659;A_______________________________A;Isolated circular formation.;Pretty steep Slopes riden by several craters to the South-West.;High damaged walls ridden by a crater to central mountain to the South-East and by a craterlet to the North.;Few flat floor extensive. Important central mountain. Lines of crest.;3;Very interesting formation;4;4 days after New Moon;3 days after Full Moon;30;10x binoculars;50 mm refractor;Borda;Borda;820;45.4021;-25.1951863777926;46.5225775752924;-24.4881687164307;-25.9021949768066;47.3438091278076;45.7017498016357;LOLA2011;Europe;France;Crater, craters;AA;Fracastorius;LAC-97;Adopted by IAU;1935-01-01 00:00:00;;Jean Charles de. French astronomer (1733-1799).;http://planetarynames.wr.usgs.gov/Feature/820
BOREL;AA2237N02642E;2237N02642;AA;Craterlet;;Eratosthenian (From -3.2 billions years to -1.1 billions years) ?;;Félix Borel (ex Le Monnier C);(??);Not named;Not named;Not named;Mathematician;France;french;20;20 th century;Saint-Affrique;1871;Paris;1956;Founder of the Institute Henri Poincaré.  Theory of totalities.  Member of the Academy of Sciences in 1921.;26.424081;26.424081;26.424° East;22.373543;22.374° North;Nearside;North-East;South-East part of Mare Serenitatis;24;Bessel;317;1b5 / 3g6 / 4g1;334N/C 148C;;;5;5;3;3;950;2900;0.19;A_________A;Isolated circular formation with bowl shape. Recent.;Few steep slopes.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;5;5 days after New Moon;4 days after Full Moon;50;50 mm refractor;100 mm refractor;Borel;Borel;824;4.66243;22.373543173225;26.4240813365458;22.4504222869873;22.296667098999;26.5072193145752;26.3409442901611;LOLA2011;Europe;France;Crater, craters;AA;Mare Serenitatis;LAC-42;Adopted by IAU;1976-01-01 00:00:00;;Félix Édouard Émile. French mathematician (1871-1956).;http://planetarynames.wr.usgs.gov/Feature/824
BORN;AA0605S06683E;0605S06683;AA;Crater;;Pre-Imbrian (From -4.55 billions years to -3.85 billions years) ?;;Max Born (ex Maclaurin Y);(??);Not named;Not named;Not named;Physicist;Germany;german;20;20 th century;Breslau;1882;Göttingen;1970;Initiator of the theory quantique.  Author of a method of approximation that wears its name. Works in physical molecular and atomic.  Price Nobel in 1954.;66.827353;66.827353;66.827° East;-6.052608;6.053° South;Nearside;South-East;Moon East limb;49;Langrenus;188;15b6;099C 105C 112C;;;15;15;9;9;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation with bowl shape.;Few steep slopes supporting a craterlet to the South and one to the North-East.;Few high walls.;Rounded floor.;1;Low interest or difficult formation;2;2 days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor;Born;Born;828;15.0674;-6.05260827579133;66.8273530689915;-5.80416107177734;-6.30105400085449;67.0771808624268;66.5775241851807;LOLA2011;Europe;Germany;Crater, craters;AA;Langrenus;LAC-80;Adopted by IAU;1979-01-01 00:00:00;;Max. German physicist (1882-1970).;http://planetarynames.wr.usgs.gov/Feature/828
BOSCOVICH;AA0971N01101E;0971N01101;AA;Crater;;Birth period not found;;Ruggero Guiseppe Boscovich;Schröter (1802);Taye;Collis Aconitus;Julius Caesar;Mathematician and astronomer;Croaty;croatian;18;18 th century;Dubrovnik;1711;Milan;1787;Author of many astronomy and mathematics works.  Promoter of theories of Newton. Author of an atomic theory of the matter.;11.011104;11.011104;11.011° East;9.710929;9.711° North;Nearside;North-East;East of Mare Tranquillitatis region;34;Hyginus;280;1 e3;351C 357C 154C 161C 167C;;V-030-H1 IV-097-H2;46;46;28;28;1800;5500;0.0391;A_______________________________________________________A;Wrecked formation of South-East North-West oriented rectangular shape.;Steep slopes supporting the lengthened crater Boscovich P to the North-West.;Pretty high walls collapsed to the West.;Flat floor filled of somber lava supporting Rimae Boscovich. Line of crest.;3;Very interesting formation;6;6 days after New Moon;5 days after Full Moon;30;10x binoculars;50 mm refractor;Boscovich;Boscovich;831;41.5288;9.71092913313593;11.0111043080778;10.3962230682373;9.02666664123535;11.7064113616943;10.3170566558838;LOLA2011;Europe;Italy;Crater, craters;AA;Julius Caesar;LAC-60;Adopted by IAU;1935-01-01 00:00:00;;Rudjer J.. Italian physicist (1711-1787).;http://planetarynames.wr.usgs.gov/Feature/831
BOSS;AA4575N08868E;4575N08868;AA;Crater;;Birth period not found;;Lewis Boss;Arthur / Whitaker (1963);Not named;Not named;Not named;Astronomer;U. S. A.;american;19;19 th century;?;1846;?;1912;Author of a catalogue of stars.;88.679925;88.679925;88.680° East;45.747968;45.748° North;Librations zone;North-East;Moon North-East limb;16;Gauss;0;;Q1NE;;IV-165-H2;48;47;29;29;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;In the zone of librations. Circular formation.;Steep slopes.;High walls.;Flat floor. Small central mountain.;1;Low interest or difficult formation;2;2 days after New Moon;1 day after Full Moon;30;10x binoculars;50 mm refractor;Boss;Boss;836;50.2004;45.747967752797;88.6799252330723;46.573205947876;44.9227237701416;89.7928981781006;87.5679035186768;LOLA2011;North America;American;Crater, craters;AA;Fabry;LAC-29;Adopted by IAU;1964-01-01 00:00:00;;Lewis. American astronomer (1846-1912).;http://planetarynames.wr.usgs.gov/Feature/836
BOUGUER;AA5232N03582W;5232N03582;AA;Crater;;Copernician (From -1.1 billions years to present days) ?;;Pierre Bouguer;Mädler (1837);Not named;Mons Atlas Major;Not named;Geophysicist;France;french;18;18 th century;Le Croisic;1698;Paris;1758;Mission to Peru with La Condamine in 1735.  Discoverer of anomalies of the field of gravity of the Earth.  Inventor of the héliometer in 1748.;-35.822785;324.177215;35.823° West;52.322436;52.322° North;Nearside;North-West;Moon North-North-West limb;2;Pythagoras;384;6f5 / 8a6;040N 048N 055N 201N 205N 213N;;IV-145-H3 IV-152-H1 IV-158-H3 IV-151-H3;23;23;14;14;2500;7600;0.1087;A__________________A;Circular formation.;Pretty steep slopes.;High walls.;Extensive and little flat floor.;2;Pretty interesting formation;10;3 days after First Quarter;2 days after Last Quarter;30;10x binoculars;50 mm refractor;Bouguer;Bouguer;839;22.2346;52.3224356940925;324.177214847258;52.6890659332275;51.9558086395264;324.777032852173;323.577402114868;LOLA2011;Europe;France;Crater, craters;AA;J. Herschel;LAC-11;Adopted by IAU;1935-01-01 00:00:00;;Pierre. French hydrographer (1698-1758).;http://planetarynames.wr.usgs.gov/Feature/839
BOUSSINGAULT;AA7021S05373E;7021S05373;AA;Crater;;Pre-Nectarian (From -4.55 billions years to -3.92 billions years);;Jean-Baptiste Boussingault;Mädler (1837);Not named;Not named;Not named;Chemist and botanist;France;french;19;19 th century;Paris;1801;Paris;1887;Works in metallurgy and on nitrogenous fertilizer.  Member of the Academy of Sciences in 1839.;53.734171;53.734171;53.734° East;-70.206334;70.206° South;Nearside;South-East;Moon South-South-East limb;75;Hagecius;38;14b2 / 16h1;315S 323S 328S 334S Q4S 099S 105S 112S 119S 124S 131S;;IV-184-H3 IV-094-M IV-058-M IV-070-H2 IV-044-M IV-044-H2 IV-058-H2;131;131;79;79;3200;9700;0.0244;A_________________________________________________________________________________________A;Circular formation with double enclosure.;Steep slopes supporting Boussingault E to the North-West and Boussingault B to the South-East.;High walls in terraces overlapped by Boussingault K to the North-West.;Floor replaced by Boussingault A concentric forming a double enclosure.;3;Very interesting formation;3;3 days after New Moon;2 days after Full Moon;5;Naked eye;10x binoculars;Boussingault;Boussingault;844;127.609;-70.2063336216502;53.734170593212;-68.209321975708;-72.4185256958008;60.0235767364502;47.499418258667;LOLA2011;Europe;France;Crater, craters;AA;Manzinus;LAC-138;Adopted by IAU;1935-01-01 00:00:00;;Jean Baptiste Dieudonne. French chemist (1802-1887).;http://planetarynames.wr.usgs.gov/Feature/844
BOWEN;AA1763N00910E;1763N00910;AA;Craterlet;;Imbrian (From -3.85 billions years to -3.2 billions years) ?;;Ira Sprague Bowen (ex Manilius A);(??);Not named;Not named;Not named;Astronomer;U. S. A.;american;20;20 th century;?;1898;?;1973;??;9.098013;9.098013;9.098° East;17.628099;17.628° North;Nearside;North-East;South-West part of Mare Serenitatis;23;Linné;285;1 e5;357C;;;8;9;5;5;800;2400;0.0889;A_______________________A;Isolated circular formation.;Pretty steep slopes to the East.;Few high walls.;Flat floor filled with lava.;2;Pretty interesting formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor;Bowen;Bowen;847;8.0906;17.6280986019874;9.09801277404367;17.7615032196045;17.4946956634521;9.23797798156738;8.95805168151855;LOLA2011;North America;American;Crater, craters;AA;Montes Apenninus;LAC-41;Adopted by IAU;1973-01-01 00:00:00;;Ira Sprague. American astronomer (1898-1973).;http://planetarynames.wr.usgs.gov/Feature/847
BRACKETT;AA1784N02354E;1784N02354;AA;Craterlet;;Imbrian (From -3.85 billions years to -3.2 billions years) ?;;Frederick Sumner Bracket;(??);Not named;Not named;Not named;Physicist;U. S. A.;american;20;20 th century;?;1896;?;1972;??;23.535567;23.535567;23.536° East;17.839944;17.840° North;Nearside;North-East;South-East part of Mare Serenitatis;24;Bessel;284;;154C;;;8;9;5;5;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Ghost circular formation situated on the North flank of Rimae Plinius.;Quasi flat slopes.;Very little high walls.;Flat floor filled with the lava of Mare Serenitatis.;2;Pretty interesting formation;5;5 days after New Moon;4 days after Full Moon;50;50 mm refractor;100 mm refractor;Brackett;Brackett;855;8.87183;17.8399443373239;23.5355673168318;17.9862308502197;17.6936588287354;23.6892337799072;23.3819026947021;LOLA2011;North America;American;Crater, craters;AA;Mare Serenitatis;LAC-42;Adopted by IAU;1973-01-01 00:00:00;;Frederick Sumner. American physicist (1896-1988).;http://planetarynames.wr.usgs.gov/Feature/855
BRAYLEY;AA2090N03694W;2090N03694;AA;Crater;;Eratosthenian (From -3.2 billions years to -1.1 billions years);;Edward E. Brayley;Birt / Lee (1865);Ciermanni;Not named;Not named;Professor;England;english;19;19 th century;?;1801;?;1870;Specialist in geography.;-36.937283;323.062717;36.937° West;20.896281;20.896° North;Nearside;North-West;Region between Oceanus Procellarum and Mare Imbrium;19;Brayley;337;5h6 / 7b7 / 8c1;040N 048N 205C 213N;;IV-138-H3;15;15;9;9;2840;8600;0.1959;A_________A;Circular formation with bowl shape.;Pretty steep slopes supporting a craterlet to the South-East.;High walls.;Reduced flat floor.;3;Very interesting formation;10;3 days after First Quarter;2 days after Last Quarter;50;50 mm refractor;100 mm refractor;Brayley;Brayley;866;14.1665;20.8962808780521;323.062716886719;21.1298732757568;20.662691116333;323.312734603882;322.812704086304;LOLA2011;Europe;Great Britain;Crater, craters;AA;Aristarchus;LAC-39;Adopted by IAU;1935-01-01 00:00:00;;Edward William. British geographer (1801-1870).;http://planetarynames.wr.usgs.gov/Feature/866
