NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
Piroclastico 'Daguerre';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 28;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Ingegnere;Francia;francese;19;19° secolo;Cormeilles en Paris;1789;Bry sur Marne;1851;Inventore del diorama nel 1822.  Collaboratore di Niepce per l'invenzione della fotografia mediante i dagherrotipi.;34;34 ° 0 '  Est;-11.2;11 ° 12 '  Sud;Sud-Est;Regione Nord-Est del cratere Theophilus;47;Capella;234;15f6;328C/S 135C/S 143C/S;MM113;;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 297 km2;Fonte : Coombs et al. 1990 / Hawke et al. 1997;Commenti dalle fonti : ' nel Mare Nectaris ';;3;Formazione molto interessante;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Mare Frigoris Orientale Est';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 29;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Non applicabile;Non applicabile;Non applicabile;0;Non applicabile;Non applicabile;Non applicabile;Non applicabile;Non applicabile;Non applicabile;34.4;34 ° 24 '  Est;50.1;50 ° 6 '  Nord;Nord-Ovest;Bordo settentrionale della Luna;3;Plato;377;2e5 / 6c6;323N 328N 334N 343N 351N 357N 003N 009N 018N 024N 029N 036N 040N 048N 106N 112N 124N 131N 135M 143N 148N 154N 161N 167N 174N 179N 183N 191N 201N 205N 213N;ST06/03  MM66 L100/026;IV-189-M IV-115-M IV-190-M IV-098-M IV-109-M IV-145-M IV-175-M IV-164-M IV-091-M IV-152-M IV-102-M IV-140-M IV-139-M IV-134-M IV-090-M IV-128-M IV-127-M IV-103-M IV-116-M IV-158-M IV-122-M IV-104-M IV-133-M IV-092-M IV-151-M;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 575 km2;Fonte : Gaddis et al. 1985;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;9;2 giorni dopo il Primo Quarto;1 giorno dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Mare Frigoris Orientale Ovest';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 30;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Non applicabile;Non applicabile;Non applicabile;0;Non applicabile;Non applicabile;Non applicabile;Non applicabile;Non applicabile;Non applicabile;27.4;27 ° 24 '  Est;49.6;49 ° 36 '  Nord;Nord-Ovest;Bordo settentrionale della Luna;3;Plato;377;2e5 / 6c6;323N 328N 334N 343N 351N 357N 003N 009N 018N 024N 029N 036N 040N 048N 106N 112N 124N 131N 135M 143N 148N 154N 161N 167N 174N 179N 183N 191N 201N 205N 213N;ST06/03  MM66 L100/026;IV-189-M IV-115-M IV-190-M IV-098-M IV-109-M IV-145-M IV-175-M IV-164-M IV-091-M IV-152-M IV-102-M IV-140-M IV-139-M IV-134-M IV-090-M IV-128-M IV-127-M IV-103-M IV-116-M IV-158-M IV-122-M IV-104-M IV-133-M IV-092-M IV-151-M;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 1000 km2;Fonte : Gaddis et al. 1985;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;9;2 giorni dopo il Primo Quarto;1 giorno dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Franklin';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 31;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Filosofo fisico e uomo politico;USA;americano;18;18° secolo;Boston;1706;Filadelfia;1790;Specialista di elettricità. Inventore del parafulmine. Redattore della Dichiarazione di Indipendenza americana. Trattato di amicizia con la Francia nel 1778.;47.9;47 ° 54 '  Est;38.4;38 ° 24 '  Nord;Nord-Est;Regione Sud-Est del cratere Atlas;15;Atlas;311;1a5 / 3f6 / 4f1;315N 323N 328N 106N 112N 119N 124N 131N 135N;;IV-074-H2 IV-067-H2 IV-191-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 1000 km2;Fonte : Gaddis et al. 1985;Commenti dalle fonti : ' antico cratere sopraelevato ';;3;Formazione molto interessante;4;4 giorni dopo la Luna Nuova;3 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Gambart';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 32;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Francia;francese;19;19° secolo;?;1800;?;1836;Scopritore di 13 comete.;-15.2;15 ° 12 '  Ovest;-1;1 ° 0 '  Sud;Nord-Ovest;Regione meridionale del cratere Erathostenes;32;Stadius;246;8.00E+06;18C 024C 191C;ST07/03  MM63;IV-120-H3 IV-121-H1 IV-121-H1;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 100 km2;Fonte : Hawke et al. 1991;Commenti dalle fonti : ' cratere peculiare a SE di Copernico ';;3;Formazione molto interessante;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Gaudibert';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 33;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Francia;francese;19;19° secolo;?;1823;?;1901;Astronomo dilettante. Osservatore della Luna e selenografo.;37.7;37 ° 42 '  Est;-11.1;11 ° 6 '  Sud;Sud-Est;Regione Nord-Est del cratere Theophilus;47;Capella;191;;328C/S 131C/S 135C/S 143C;;;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 40 km2;Fonte : Coombs et al. 1990 / Hawke et al. 1997;Commenti dalle fonti : ' nel Mare Nectaris ';;3;Formazione molto interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Gaudibert B';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 34;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Francia;francese;19;19° secolo;?;1823;?;1901;Astronomo dilettante. Osservatore della Luna e selenografo.;38.7;38 ° 42 '  Est;-12.4;12 ° 24 '  Sud;Sud-Est;Regione Nord-Est del cratere Theophilus;47;Capella;191;;328C/S 131C/S 135C/S 143C;;;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 576 km2;Fonte : Coombs et al. 1990 / Hawke et al. 1997;Commenti dalle fonti : ' ""Complesso vulcanico"" nel Mare Nectaris ';;3;Formazione molto interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Gauss';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 35;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico astronomo e fisico;Germania;tedesco;19;19° secolo;Brunswick;1777;Göttingen;1855;Lavori di algebra. Determinazione dell'orbita di Cerere. Opere sulla natura dello spazio. Inventore  del magnetometro. Teoria generale del magnetismo terrestre nel 1839.;77;77 ° 0 '  Est;36;36 ° 0 '  Nord;Nord-Est;Bordo Nord-Est della Luna;16;Gauss;306;9c1 / 10d7;291N Q1NE 099N;MM98;IV-165-H2 IV-177-H3;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 350 km2;Fonte : Gaddis et al. 1985;Commenti dalle fonti : ' cratere sopraelevato ';;3;Formazione molto interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Grimaldi';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 36;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Italia;italiano;17;17° secolo;Bologna;1618;Bologna;1663;Gesuita. Scopritore dell'interferenza luminosa e della diffrazione della luce nel 1650. Autore di una mappa della Luna usata da Riccioli nel 1651.;-68.3;68 ° 18 '  Ovest;-5.2;5 ° 12 '  Sud;Sud-Ovest;Bordo occidentale della Luna;39;Grimaldi;226;3c4;067C 075C 080C Q3W, 233C 237C 247C;MM183;IV-161-H3 IV-167-M IV-162-M IV-168-M IV-168-H3;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 2100 km2;Fonte : Hawke et al. 1989;Commenti dalle fonti : ' Ad Ovest dell'Oc. Procellarum ';;3;Formazione molto interessante;13;6 giorni dopo il Primo Quarto;5 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Grimaldi F';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 37;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo e fisico;Italia;italiano;17;17° secolo;Bologna;1618;Bologna;1663;Gesuita. Scopritore dell'interferenza luminosa e della diffrazione della luce nel 1650. Autore di una mappa della Luna usata da Riccioli nel 1651.;-66.2;66 ° 12 '  Ovest;-7.9;7 ° 54 '  Sud;Sud-Ovest;Bordo occidentale della Luna;39;Grimaldi;226;3c4;067C 075C 080C Q3W, 233C 237C 247C;MM183;IV-161-H3 IV-167-M IV-162-M IV-168-M IV-168-H3;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 90 km2;Fonte : Coombs & Hawke 1992;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;13;6 giorni dopo il Primo Quarto;5 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Haldane';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 38;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Biologo e matematico;India;indiano;20;20° secolo;Oxford;1892;Bhubaneswar;1964;Fondatore della teoria del neodarwinismo insieme a Fisher e Wright.  Professore di biometria. Direttore del servizio di genetica all'Università di Orissa nel 1957.;83.7;83 ° 42 '  Est;-1.6;1 ° 36 '  Sud;Sud-Est;Bordo orientale della Luna;49;Langrenus;188;;Q4E;;;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 85 km2;Fonte : Yingst&Head 1998 / Spudis 1989;Commenti dalle fonti : ' #12, nel M. Smythii ';;3;Formazione molto interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Hedin Nord ';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 39;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Esploratore;Svezia;svedese;20;20° secolo;Stoccolma;1865;Stoccolma;1952;Esploratore in Asia centrale. Scopritore delle sorgenti dell'Indo.;-77;77 ° 0 '  Ovest;2.2;2 ° 12 '  Nord;Nord-Ovest;Bordo occidentale della Luna;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 113 km2;Fonte : Coombs & Hawke 1992;Commenti dalle fonti : ' Vicino al Mare Orientale ';;3;Formazione molto interessante;13;6 giorni dopo il Primo Quarto;5 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Hedin Nord-Ovest';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 40;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Esploratore;Svezia;svedese;20;20° secolo;Stoccolma;1865;Stoccolma;1952;Esploratore in Asia centrale. Scopritore delle sorgenti dell'Indo.;-77;77 ° 0 '  Ovest;2.2;2 ° 12 '  Nord;Nord-Ovest;Bordo occidentale della Luna;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 130 km2;Fonte : Coombs & Hawke 1992;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;13;6 giorni dopo il Primo Quarto;5 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Hedin Ovest';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 41;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Esploratore;Svezia;svedese;20;20° secolo;Stoccolma;1865;Stoccolma;1952;Esploratore in Asia centrale. Scopritore delle sorgenti dell'Indo.;-77;77 ° 0 '  Ovest;2.2;2 ° 12 '  Nord;Nord-Ovest;Bordo occidentale della Luna;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 150 km2;Fonte : Coombs & Hawke 1992;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;13;6 giorni dopo il Primo Quarto;5 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Hevelius';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 42;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Germania;tedesco;17;17° secolo;Danzica;1611;Danzica;1687;Determinazione della rotazione del Sole mediante l'osservazione delle macchie solari nel 1645.  Scopritore delle facole solari. Autore della prima mappa dettagliata della Luna nel 1647 (6 nomi sono conservati).;-67.5;67 ° 30 '  Ovest;2.2;2 ° 12 '  Nord;Nord-Ovest;Bordo occidentale della Luna;28;Galilei;260;;067N/C 075N/C 080N/C 233C 237C 247C;MM184;IV-169-H1 IV-162-M IV-162-H1;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 76 km2;Fonte : Coombs & Hawke 1992;Commenti dalle fonti : ' Vicino al Mare Orientale ';;3;Formazione molto interessante;13;6 giorni dopo il Primo Quarto;5 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'J. Herschel Center';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 43;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Inghilterra;inglese;19;19° secolo;Slough;1792;Collingwood;1871;;-36.9;36 ° 54 '  Ovest;62;62 ° 0 '  Nord;Nord-Ovest;Bordo Nord-Nord-Ovest della Luna;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 120 km2;Fonte : McCord et al. 1981;Commenti dalle fonti : ' antico cratere sopraelevato ';;3;Formazione molto interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'J. Herschel Nord';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 44;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Inghilterra;inglese;19;19° secolo;Slough;1792;Collingwood;1871;;-38;38 ° 0 '  Ovest;61.4;61 ° 24 '  Nord;Nord-Ovest;Bordo Nord-Nord-Ovest della Luna;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 260 km2;Fonte : McCord et al. 1981;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'J. Herschel Sud';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 45;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Inghilterra;inglese;19;19° secolo;Slough;1792;Collingwood;1871;;-37;37 ° 0 '  Ovest;61;61 ° 0 '  Nord;Nord-Ovest;Bordo Nord-Nord-Ovest della Luna;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 60 km2;Fonte : McCord et al. 1981;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Kiess';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 46;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astrofisico;U. S. A.;americano;20;20° secolo;?;1887;?;1967;??;84.1;84 ° 6 '  Est;-6.5;6 ° 30 '  Sud;Sud-Est;Bordo orientale della Luna;49;Langrenus;188;;Q1E Q4E;;;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 1450 km2;Fonte : Yingst&Head 1998 / Spudis 1989;Commenti dalle fonti : ' #21, nel M. Smythii ';;3;Formazione molto interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Lagrange C';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 47;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico;Francia;francese;18;18° secolo;Torino;1736;Parigi;1813;Autore della 'Meccanica Analitica' nel 1788 e della 'Teoria delle funzioni analitiche' nel 1797.;-65;65 ° 0 '  Ovest;-29.9;29 ° 54 '  Sud;Sud-Ovest;Bordo Sud-Ovest della Luna;61;Piazzi;142;11g1 / 12g8;075C/S 080C/S 237S 247S;;;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 1900 km2;Fonte : Coombs & Hawke 1992;Commenti dalle fonti : ' Vicino al Mare Orientale ';;3;Formazione molto interessante;13;6 giorni dopo il Primo Quarto;5 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Lavoisier 1';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 48;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Chimico;Francia;francese;18;18° secolo;Parigi;1743;Parigi;1794;Membro dell'Accademia francese delle Scienze nel 1768. Principio della conservazione della massa. Per primo ha analizzato l'aria.;-81.9;81 ° 54 '  Ovest;38.5;38 ° 30 '  Nord;Nord-Ovest;Bordo Nord-Ovest della Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 5 km2;Fonte : Gaddis et al 1996;Commenti dalle fonti : ' Ad Ovest dell'Oc. Procellarum ';;3;Formazione molto interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Lavoisier 2';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 49;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Chimico;Francia;francese;18;18° secolo;Parigi;1743;Parigi;1794;Membro dell'Accademia francese delle Scienze nel 1768. Principio della conservazione della massa. Per primo ha analizzato l'aria.;-79.7;79 ° 42 '  Ovest;38.3;38 ° 18 '  Nord;Nord-Ovest;Bordo Nord-Ovest della Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 5 km2;Fonte : Gaddis et al 1996;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;100;Riflettore da 100 mm;Riflettore da 200 mm
Piroclastico 'Lavoisier 3';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 50;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Chimico;Francia;francese;18;18° secolo;Parigi;1743;Parigi;1794;Membro dell'Accademia francese delle Scienze nel 1768. Principio della conservazione della massa. Per primo ha analizzato l'aria.;-80.7;80 ° 42 '  Ovest;37.6;37 ° 36 '  Nord;Nord-Ovest;Bordo Nord-Ovest della Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 8 km2;Fonte : Gaddis et al 1996;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Lavoisier 4';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 51;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Chimico;Francia;francese;18;18° secolo;Parigi;1743;Parigi;1794;Membro dell'Accademia francese delle Scienze nel 1768. Principio della conservazione della massa. Per primo ha analizzato l'aria.;-79.8;79 ° 48 '  Ovest;38.2;38 ° 12 '  Nord;Nord-Ovest;Bordo Nord-Ovest della Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 9 km2;Fonte : Gaddis et al 1996;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Lavoisier 5';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 52;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Chimico;Francia;francese;18;18° secolo;Parigi;1743;Parigi;1794;Membro dell'Accademia francese delle Scienze nel 1768. Principio della conservazione della massa. Per primo ha analizzato l'aria.;-80.3;80 ° 18 '  Ovest;37.8;37 ° 48 '  Nord;Nord-Ovest;Bordo Nord-Ovest della Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 11 km2;Fonte : Gaddis et al 1996;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Lavoisier 6';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 53;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Chimico;Francia;francese;18;18° secolo;Parigi;1743;Parigi;1794;Membro dell'Accademia francese delle Scienze nel 1768. Principio della conservazione della massa. Per primo ha analizzato l'aria.;-80.8;80 ° 48 '  Ovest;37.5;37 ° 30 '  Nord;Nord-Ovest;Bordo Nord-Ovest della Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 11 km2;Fonte : Gaddis et al 1996;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Lavoisier 7';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 54;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Chimico;Francia;francese;18;18° secolo;Parigi;1743;Parigi;1794;Membro dell'Accademia francese delle Scienze nel 1768. Principio della conservazione della massa. Per primo ha analizzato l'aria.;-80.1;80 ° 6 '  Ovest;38;38 ° 0 '  Nord;Nord-Ovest;Bordo Nord-Ovest della Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 18 km2;Fonte : Gaddis et al 1996;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;50;Rifrattore da 50 mm;Rifrattore da 100 mm
Piroclastico 'Lavoisier F';Regione di tipo piroclastico;Non determinato;Lista del vulcanismo piroclastico di Gaddis n° 55;Gaddis (1999) / Legrand (2007);Nome non assegnato;Nome non assegnato;Nome non assegnato;Chimico;Francia;francese;18;18° secolo;Parigi;1743;Parigi;1794;Membro dell'Accademia francese delle Scienze nel 1768. Principio della conservazione della massa. Per primo ha analizzato l'aria.;-76.4;76 ° 24 '  Ovest;36.4;36 ° 24 '  Nord;Nord-Ovest;Bordo Nord-Ovest della Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Non applicabile;Profilo ignoto;Piccolo deposito piroclastico / Area = 3 km2;Fonte : Gaddis et al 1996;Commenti dalle fonti : Nessun commento;;3;Formazione molto interessante;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;100;Riflettore da 100 mm;Riflettore da 200 mm
