NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
JOULE;AA2715N14414W;2715N14414;AA;Crater;;;;James Prescott Joule;UAI 1970 ?;Not known;Not known;Not known;physicist;United Kingdom;British;19;;Salford;1818;Sale;1889;Discoverer of the thermical effect produced by electricity on 1841. Determination of the calory mechanical equivalent on 1842. Numerous works on thermodynamics.;-144.135895;215.864105;144.136° West;27.150904;27.151° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-032-M V-028-M V-028-H2 V-031-M;96;96;56;56;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Joule;Joule;2848;97.5238;27.1509043927612;215.864105366074;28.759126663208;25.5426845550537;217.671648025513;214.056791305542;LOLA2011;Europe;Great Britain;Crater, craters;AA;Joule;LAC-52;Adopted by IAU;1970-01-01 00:00:00;;James Prescott. British physicist (1818-1889).;http://planetarynames.wr.usgs.gov/Feature/2848
JULES VERNE;AA3485S14728E;3485S14728;AA;Crater;;;;Jules Verne;UAI 1976 ?;Not known;Not known;Not known;writer;France;French;19;;??;1828;Amiens;1905;Engineer, Author of numerous adventures and science-fiction books as From the Earth to the Moon and Around the Moon.;147.275529;147.275529;147.276° East;-34.845646;34.846° South;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;II-075-M;143;143;84;84;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Jules Verne;Jules Verne;2856;145.536;-34.8456463117044;147.275529388539;-32.4459114074707;-37.2453804016113;150.199975967407;144.351083755493;LOLA2011;Europe;France;Crater, craters;AA;Jules Verne;LAC-118;Adopted by IAU;1961-01-01 00:00:00;;French writer (1828-1905).;http://planetarynames.wr.usgs.gov/Feature/2856
KAMERLINGH ONNES;AA1472N11629W;1472N11629;AA;Crater;;;;Heike Kamerlingh Onnes;UAI 1970 ?;Not known;Not known;Not known;physicist;Netherlands;Dutch;20;;Groningue;1853;Leyde;1926;Conceiver of the Leyde University Cold Laboratory. Helium liquéfaction on 1908. Discoverer of supreconductivity. Nobel laureate on 1913.;-116.286315;243.713685;116.286° West;14.718646;14.719° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-014-M;66;66;39;39;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kamerlingh Onnes;Kamerlingh Onnes;2906;70.0305;14.7186458588609;243.713684560102;15.8733768463135;13.5639171600342;244.907587051392;242.519784927368;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Michelson;LAC-71;Adopted by IAU;1970-01-01 00:00:00;;Heike Kamerlingh Onnes. Dutch physicist. Nobel laureate (1853-1926).;http://planetarynames.wr.usgs.gov/Feature/2906
KARPINSKIY;AA7261N16680E;7261N16680;AA;Crater;;;;Aleksey P. Karpinskiy;UAI 1970 ?;Not known;Not known;Not known;geologist;USSR;Soviet;20;;??;1846;??;1936;??;166.801364;166.801364;166.801° East;72.609398;72.609° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;92;92;54;54;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Karpinskiy;Karpinskiy;2934;91.403;72.6093984451906;166.801364257877;74.1163311004639;71.1024951934814;171.848875045776;161.754552841187;LOLA2011;Europe;Soviet;Crater, craters;AA;Karpinskij;LAC-7;Adopted by IAU;1970-01-01 00:00:00;;Alexander Petrovich. Soviet geologist (1846-1936).;http://planetarynames.wr.usgs.gov/Feature/2934
KARRER;AA5206S14228W;5206S14228;AA;Crater;;;;Paul Karrer;UAI 1970 ?;Not known;Not known;Not known;chemist;Swiss;Swiss;20;;Moscow;1889;Zurich;1971;Works on sugars, vitamins and colouring substances. Nobel laureate on 1937 with Haworth.;-142.279633;217.720367;142.280° West;-52.064493;52.064° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;;51;51;30;30;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Karrer;Karrer;2936;55.5617;-52.0644927851161;217.720367286711;-51.2298622131348;-52.919282913208;219.174608230591;216.258462905884;LOLA2011;Europe;Russia;Crater, craters;AA;Minkowski;LAC-133;Adopted by IAU;1979-01-01 00:00:00;;Paul. Russian/Swiss biochemist. Nobel laureate (1889-1971).;http://planetarynames.wr.usgs.gov/Feature/2936
KATCHALSKY;AA0591N11607E;0591N11607;AA;Crater;;;;Aharon Katzir-Katchalsky;UAI 1970 ?;Not known;Not known;Not known;chemist;Israel;Israeli;20;;??;1914;??;1972;??;116.074618;116.074618;116.075° East;5.906027;5.906° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;32;32;19;19;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Katchalsky;Katchalsky;2953;32.2985;5.9060271885113;116.074618322149;6.43860054016113;5.37345314025879;116.61017036438;115.539064407349;LOLA2011;Asia;Israel;Crater, craters;AA;Ostwald;LAC-65;Adopted by IAU;1973-01-01 00:00:00;;Katzir-Katchalsky, Aharon. Polish-Israeli chemist (1914-1972).;http://planetarynames.wr.usgs.gov/Feature/2953
KEARONS;AA1159S11292W;1159S11292;AA;Crater;;;;William M. Kearons;UAI 1970 ?;Not known;Not known;Not known;astronomer;USA;American;20;;??;1878;??;1948;??;-112.918439;247.081561;112.918° West;-11.587676;11.588° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;V-015-H1;23;23;14;14;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kearons;Kearons;2974;27.9935;-11.5876764167008;247.081561407163;-11.1863594055176;-12.0411815643311;247.548711776733;246.613580703735;LOLA2011;North America;American;Crater, craters;AA;Lucretius;LAC-89;Adopted by IAU;1970-01-01 00:00:00;;William Maybrick. American astronomer (1878-1948).;http://planetarynames.wr.usgs.gov/Feature/2974
KEELER;AA0978S16178E;0978S16178;AA;Crater;;;;James E. Keeler;UAI 1970 ?;Not known;Not known;Not known;astronomer;USA;American;19;;??;1857;??;1900;??;161.776080;161.776080;161.776° East;-9.779846;9.780° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;II-075-M II-033-M I-116-M II-034-M;160;160;94;94;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Keeler;Keeler;2976;158.066;-9.77984630418502;161.776080097395;-7.17299270629883;-12.386697769165;164.42067527771;159.130685806274;LOLA2011;North America;American;Crater, craters;AA;Keeler;LAC-85;Adopted by IAU;1970-01-01 00:00:00;;James Edward. American astronomer (1857-1900).;http://planetarynames.wr.usgs.gov/Feature/2976
KEKULE;AA1631N13847W;1631N13847;AA;Crater;;;;Auguste Kekulé von Stradonitz;UAI 2000 ?;Not known;Not known;Not known;chemist;Germany;German;19;;Darmstadt;1829;Bonn;1896;Directchemistry Institute on 1865. Discoverer of tetravalent carbon on 1857 and of the cyclic formula of benzen on 1865. Inventor of phenols  synthesis and of numerous others organic compounds.;-138.466140;221.533860;138.466° West;16.309363;16.309° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-028-H2 V-031-M V-032-H1 V-028-M V-032-M;94;94;55;55;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kekulé;Kekule;2979;94.2225;16.3093625636695;221.533859621146;17.8629932403564;14.7557353973389;223.152643203735;219.915079116821;LOLA2011;Europe;Germany;Crater, craters;AA;Joule;LAC-52;Adopted by IAU;1970-01-01 00:00:00;;Friedrich August. German chemist (1829-1896).;http://planetarynames.wr.usgs.gov/Feature/2979
KEPINSKI;AA2863N12672E;2863N12672;AA;Crater;;;;F. Kepinski;UAI 1970 ?;Not known;Not known;Not known;astronomer;Poland;Polish;20;;??;1885;??;1966;??;126.717554;126.717554;126.718° East;28.628228;28.628° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;31;31;18;18;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kepínski;Kepinski;2993;31.6691;28.6282277362646;126.717553995361;29.1504230499268;28.1060352325439;127.312086105347;126.123010635376;LOLA2011;Europe;Poland;Crater, craters;AA;Seyfert;LAC-47;Adopted by IAU;1979-01-01 00:00:00;;Felicjan. Polish astronomer (1885-1966).;http://planetarynames.wr.usgs.gov/Feature/2993
KHVOL'SON;AA1413S11187E;1413S11187;AA;Crater;;;;Orest D. Khvol'son;UAI 1970 ?;Not known;Not known;Not known;physicist;Russia;Russian;20;;??;1852;??;1934;??;111.870916;111.870916;111.871° East;-14.125924;14.126° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;I-102-H2;54;54;32;32;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Khvol'son;Khvol son;3018;55.8768;-14.125924491824;111.870915537331;-13.2045440673828;-15.0473041534424;112.821039199829;110.920793533325;LOLA2011;Europe;Soviet;Crater, craters;AA;Langemak;LAC-83;Adopted by IAU;1970-01-01 00:00:00;;Orest Danilovich. Soviet physicist (1852-1934).;http://planetarynames.wr.usgs.gov/Feature/3018
KIBAL'CHICH;AA0272N14718W;0272N14718;AA;Crater;;;;Nikolaj I. Kibal'chich;UAI 1970 ?;Not known;Not known;Not known;engineer;USSR;Soviet;19;;??;1853;??;1881;Space launchers conceiver.;-147.178708;212.821292;147.179° West;2.721310;2.721° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-032-M V-030-H3 I-039-M I-028-M I-035-M I-037-M I-040-M;92;92;54;54;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kibal'chich;Kibal chich;3020;91.6666;2.72131029235306;212.821291784382;4.23344612121582;1.21029853820801;214.335466384888;211.309183120728;LOLA2011;Europe;Russia;Crater, craters;AA;Kibalchich;LAC-70;Adopted by IAU;1970-01-01 00:00:00;;Nikolaj Ivanovich. Russian rocketry scientist (1853-1881).;http://planetarynames.wr.usgs.gov/Feature/3020
KIDINNU;AA3579N12295E;3579N12295;AA;Crater;;;;Kidunnu also known as Cidenas;UAI 1970 ?;Not known;Not known;Not known;astronomer;Babylone;Babylonian;-3;;??;??;??;-343;??;122.945402;122.945402;122.945° East;35.792637;35.793° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;V-163-H2 V-163-M V-158-M;56;56;33;33;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kidinnu;Kidinnu;3024;55.1012;35.7926368648315;122.945402399359;36.7011966705322;34.8840770721436;124.065530776978;121.825277328491;LOLA2011;Asia;Babylon;Crater, craters;AA;Millikan;LAC-30;Adopted by IAU;1970-01-01 00:00:00;;Or Cidenas. Babylonian astronomer (unkn-c. 343 B.C.).;http://planetarynames.wr.usgs.gov/Feature/3024
KIMURA;AA5682S11838E;5682S11838;AA;Crater;;;;Hisashi Kimura;UAI 1970 ?;Not known;Not known;Not known;astronomer;Japan;Japanese;20;;??;1870;??;1943;??;118.382212;118.382212;118.382° East;-56.815660;56.816° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;;28;28;16;16;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kimura;Kimura;3033;27.4424;-56.8156602384776;118.382212471868;-56.3636817932129;-57.2676372528076;119.189889907837;117.57476234436;LOLA2011;Asia;Japan;Crater, craters;AA;Fechner;LAC-130;Adopted by IAU;1970-01-01 00:00:00;;Hisashi. Japanese astronomer (1870-1943).;http://planetarynames.wr.usgs.gov/Feature/3033
KING;AA0496N12049E;0496N12049;AA;Crater;;;;Arthur S. King;UAI 1970 ?;Not known;Not known;Not known;physicist;USA;American;20;;??;1876;??;1957;??;120.494311;120.494311;120.494° East;4.961738;4.962° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;76;76;45;45;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;King;King;3037;76.2096;4.96173785959538;120.49431107868;6.21835517883301;3.70512199401855;121.755655288696;119.232969284058;LOLA2011;North America;American;Crater, craters;AA;Ostwald;LAC-65;Adopted by IAU;1970-01-01 00:00:00;;Arthur Scott. American physicist (1876-1957). Edward Skinner. American astronomer (1861-1931).;http://planetarynames.wr.usgs.gov/Feature/3037
KIRKWOOD;AA6834N15666W;6834N15666;AA;Crater;;;;Daniel Kirkwood;UAI 1970 ?;Not known;Not known;Not known;astronomer;USA;American;19;;??;1814;??;1895;??;-156.662852;203.337148;156.663° West;68.339754;68.340° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-029-M V-029-H3 V-025-M;67;67;39;39;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kirkwood;Kirkwood;3050;68.1217;68.3397541763919;203.337148248292;69.4630184173584;67.2164974212646;206.381608963013;200.293104171753;LOLA2011;North America;American;Crater, craters;AA;Kirkwood;LAC-8;Adopted by IAU;1970-01-01 00:00:00;;Daniel. American astronomer (1814-1895).;http://planetarynames.wr.usgs.gov/Feature/3050
KLEYMENOV;AA3248S14036W;3248S14036;AA;Crater;;;;Ivan T. Kleymenov;UAI 1970 ?;Not known;Not known;Not known;engineer;USSR;Soviet;20;;??;1898;??;1938;Space launchers conceiver.;-140.355549;219.644451;140.356° West;-32.477539;32.478° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;V-030-H2;55;55;32;32;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kleymenov;Kleymenov;3064;55.9751;-32.4775390111822;219.644451384039;-31.5545673370361;-33.4005088806152;220.73829460144;218.550611495972;LOLA2011;Europe;Soviet;Crater, craters;AA;Apollo;LAC-121;Adopted by IAU;1970-01-01 00:00:00;;Ivan Terent'evich. Soviet rocketry scientist (1898-1938).;http://planetarynames.wr.usgs.gov/Feature/3064
KLUTE;AA3693N14176W;3693N14176;AA;Crater;;;;Daniel O. Klute;UAI 1970 ?;Not known;Not known;Not known;engineer;USA;American;20;;??;1898;??;1938;Space launchers conceiver.;-141.762837;218.237163;141.763° West;36.925287;36.925° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-032-M V-031-M;75;75;44;44;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Klute;Klute;3065;77.467;36.9252870280102;218.23716279671;38.202657699585;35.6479167938232;219.835065841675;216.639436721802;LOLA2011;North America;American;Crater, craters;AA;Fowler;LAC-34;Adopted by IAU;1970-01-01 00:00:00;;Daniel O'Donnell. American rocketry scientist (1921-1964).;http://planetarynames.wr.usgs.gov/Feature/3065
KOCH;AA4213S15033E;4213S15033;AA;Crater;;;;Robert Koch;UAI 1970 ?;Not known;Not known;Not known;doctor;Germany;German;19;;Clausthal;1843;Baden-Baden;1910;Discoverer of tuberculosis and cholera agents. Inventor of tuberculin synthesis mode. Nobel laureate in 1905.;150.330575;150.330575;150.331° East;-42.131063;42.131° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;;95;95;56;56;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Koch;Koch;3068;94.7015;-42.1310631755401;150.330574781705;-40.5771541595459;-43.7003479003906;152.435792922974;148.172899246216;LOLA2011;Europe;Germany;Crater, craters;AA;Jules Verne;LAC-118;Adopted by IAU;1970-01-01 00:00:00;;Robert. German doctor. Nobel laureate (1843-1910).;http://planetarynames.wr.usgs.gov/Feature/3068
KOHLSCHUTTER;AA1424N15395E;1424N15395;AA;Crater;;;;Arnold Kohlscheutter;UAI 1970 ?;Not known;Not known;Not known;astronomer;Germany;German;20;;??;1883;??;1969;??;153.945458;153.945458;153.945° East;14.242571;14.243° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;53;53;31;31;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kohlschütter;Kohlschutter;3071;56.2513;14.2425711394889;153.945458034641;15.1700954437256;13.3150463104248;154.902391433716;152.988527297974;LOLA2011;Europe;Germany;Crater, craters;AA;Mandel'shtam;LAC-67;Adopted by IAU;1970-01-01 00:00:00;;Arnold. German astronomer (1883-1969).;http://planetarynames.wr.usgs.gov/Feature/3071
KOLHORSTER;AA1079N11501W;1079N11501;AA;Crater;;;;Werner Kolherster;UAI 1979 ?;Not known;Not known;Not known;physicist;Germany;German;20;;??;1887;??;1946;??;-115.011523;244.988477;115.012° West;10.787512;10.788° North;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;V-014-M;97;97;57;57;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kolhörster;Kolhorster;3078;78.7784;10.7875121482841;244.988476525718;12.0864849090576;9.4885425567627;246.310564041138;243.666463851929;LOLA2011;Europe;Germany;Crater, craters;AA;Michelson;LAC-71;Adopted by IAU;1970-01-01 00:00:00;;Werner. German physicist (1887-1946).;http://planetarynames.wr.usgs.gov/Feature/3078
KOMAROV;AA2459N15225E;2459N15225;AA;Crater;;;;Vladimir M. Komarov;UAI 1985 ?;Not known;Not known;Not known;cosmonaut;Russia;Russian;20;;??;1927;??;1967;Voshkod 1 and Soyouz 1 missions pilot. Deceased during Earth descent on april 23 1967 because of parachutes failure.;152.248022;152.248022;152.248° East;24.586805;24.587° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;V-124-M V-103-M V-085-M;78;78;46;46;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Komarov;Komarov;3082;80.4273;24.5868047138139;152.248021552869;25.9129657745361;23.2606449127197;153.706438064575;150.78960609436;LOLA2011;Europe;Soviet;Crater, craters;AA;Komarov;LAC-49;Adopted by IAU;1970-01-01 00:00:00;;Vladimir Mikhaylovich. Soviet cosmonaut (1927-1967).;http://planetarynames.wr.usgs.gov/Feature/3082
KONDRATYUK;AA1533S11580E;1533S11580;AA;Crater;;;;Yurij V. Kondratyuk;UAI 1970 ?;Not known;Not known;Not known;engineer;USSR;Soviet;20;;??;1897;??;1942;Space launchers conceiver.;115.802928;115.802928;115.803° East;-15.334894;15.335° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;;108;108;64;64;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kondratyuk;Kondratyuk;3083;97.9708;-15.3348940384214;115.802928143294;-13.7194576263428;-16.9503288269043;117.478017807007;114.127843856812;LOLA2011;Europe;Soviet;Crater, craters;AA;Langemak;LAC-83;Adopted by IAU;1970-01-01 00:00:00;;Yury Vasilyevich. Soviet rocketry scientist (1897-1942).;http://planetarynames.wr.usgs.gov/Feature/3083
KONOPLEV;AA2816S12437W;2816S12437;AA;Crater;;;;B.T. Konoplev;UAI 1970 ?;Not known;Not known;Not known;engineer;USSR;Soviet;20;;??;1912;??;1960;Specialized about radio.;-124.370148;235.629852;124.370° West;-28.161647;28.162° South;Farside;South-West;;No map;;No map or picture;No map or picture;No map or picture;;;25;25;15;15;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Konoplev;Konoplev;3085;27.674;-28.1616468608411;235.62985209515;-27.7053298950195;-28.6179637908936;236.147672653198;235.112035751343;LOLA2011;Europe;Soviet;Crater, craters;AA;Houzeau;LAC-107;Adopted by IAU;1991-01-01 00:00:00;;B.T.. Soviet radio engineer (1912-1960).;http://planetarynames.wr.usgs.gov/Feature/3085
KONSTANTINOV;AA1956N15834E;1956N15834;AA;Crater;;;;Konstantin I. Konstantinov;UAI 1970 ?;Not known;Not known;Not known;engineer;USSR;Soviet;20;;??;1817;??;1871;Space launchers conceiver.;158.341544;158.341544;158.342° East;19.557231;19.557° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;66;66;39;39;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Konstantinov;Konstantinov;3087;68.0772;19.5572312189747;158.341544075372;20.6797542572021;18.4347095489502;159.532953262329;157.150136947632;LOLA2011;Europe;Russia;Crater, craters;AA;Komarov;LAC-49;Adopted by IAU;1970-01-01 00:00:00;;Konstantin Ivanovich. Russian rocketry scientist (1817-1871).;http://planetarynames.wr.usgs.gov/Feature/3087
KOPFF;AA1739S08968W;1739S08968;AA;Crater;;;;August Kopff;UAI 1970 ?;Not known;Not known;Not known;astronomer;Germany;German;20;;??;1882;??;1960;??;-89.679962;270.320038;89.680° West;-17.390286;17.390° South;Librations zone;South-West;;VII;Mare Orientale;No map or picture;No map or picture;No map or picture;;IV-187-H2;41;41;24;24;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation situated in the zone of librations.;;;;1;Low interest or difficult formation;14;Full Moon;6 days after Last Quarter;30;x10 binoculars;50 mm refractor;Kopff;Kopff;3088;40.4887;-17.3902864727217;270.320037576907;-16.7226619720459;-18.0579109191895;271.01962852478;269.620431900024;LOLA2011;Europe;Germany;Crater, craters;AA;Eichstadt;LAC-91;Adopted by IAU;1970-01-01 00:00:00;;August. German astronomer (1882-1960).;http://planetarynames.wr.usgs.gov/Feature/3088
KOROLEV;AA0419S15741W;0419S15741;AA;Crater;;;;Sergej Pavlovitch Korolev;UAI 1970 ?;Not known;Not known;Not known;engineer;USSR;Soviet;20;;Jitomir;1906;Moscow;1966;Director of reaction propulsion group on 1932. Conceiver of Semiorka rocket that put Spoutnik 1 in orbit on october 4th 1957. Principal builder of soviet space launchers.;-157.408179;202.591821;157.408° West;-4.191273;4.191° South;Farside;North-West;;No map;;No map or picture;No map or picture;No map or picture;;I-039-M I-030-H2 I-030-H1 I-030-M IV-051-M I-038-H2 I-038-H1 I-038-M I-037-M I-035-M I-036-H1 I-036-M I-036-H2 I-028-M;437;437;257;257;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Korolev;Korolev;3090;423.411;-4.1912725205517;202.591820792373;2.80385398864746;-11.1863861083984;209.593923568726;195.600328445435;LOLA2011;Europe;Soviet;Crater, craters;AA;Korolev;LAC-87;Adopted by IAU;1970-01-01 00:00:00;;Sergey Pavlovich. Soviet rocketry scientist (1906-1966).;http://planetarynames.wr.usgs.gov/Feature/3090
KOSBERG;AA2019S14961E;2019S14961;AA;Crater;;;;C. A. Kosberg;UAI 1970 ?;Not known;Not known;Not known;aeronaut;USSR;Soviet;20;;??;1903;??;1965;??;149.612447;149.612447;149.612° East;-20.186808;20.187° South;Farside;South-East;;No map;;No map or picture;No map or picture;No map or picture;;;15;15;9;9;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kosberg;Kosberg;3094;14.6296;-20.1868080370725;149.61244747734;-19.9455814361572;-20.4280338287354;149.869462966919;149.355432510376;LOLA2011;Europe;Soviet;Crater, craters;AA;Gagarin;LAC-102;Adopted by IAU;1976-01-01 00:00:00;;C. A.. Soviet aeronaut (1903-1965).;http://planetarynames.wr.usgs.gov/Feature/3094
KOSTINSKIY;AA1443N11885E;1443N11885;AA;Crater;;;;Sergey K. Kostinskiy;UAI 1979 ?;Not known;Not known;Not known;astronomer;USSR;Soviet;20;;??;1867;??;1937;??;118.853410;118.853410;118.853° East;14.433178;14.433° North;Farside;North-East;;No map;;No map or picture;No map or picture;No map or picture;;;75;75;44;44;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable;Kostinskiy;Kostinskiy;3096;67.9111;14.4331783079571;118.853410293209;15.5529613494873;13.3133983612061;120.009679794312;117.697145462036;LOLA2011;Europe;Soviet;Crater, craters;AA;Ostwald;LAC-65;Adopted by IAU;1970-01-01 00:00:00;;Sergey Konstantinovich. Soviet astronomer (1867-1936).;http://planetarynames.wr.usgs.gov/Feature/3096
