NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
FIRSOV;Cràter;;Georgij F. Firsov;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;URSS;soviètic;20;segle 20è;??;1928;??;1971;Dissenyador de llançaments espacials;112,2;112,2 ° Est;4,5;4,5 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;51;51;30;30;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FISCHER;Cràter;;Emil Hermann Fischer;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Químic;Alemanya;alemany;19;segle 19è;Euskirchen;1852;Berlín;1919;Nombroses investigacions en química orgànica. Síntesi de la glucosa i de la fructosa. Premi Nobel en 1902.;142,4;142,4 ° Est;8;8 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;30;30;18;18;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FITZGERALD;Cràter;;George Francis Fitzgerald;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Irlanda;irlandès;19;segle 19è;Dublín;1851;Dublín;1901;Autor de la teoria de les ones electromagnètiques. Interpretació de l'experiència de Michelson. Mesura de la massa de l'electró en 1897.;-171,7;171,7 ° Oest;27,5;27,5 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;110;110;65;65;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FIZEAU;Cràter;;Armand Hyppolyte L. Fizeau;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;França;francès;19;segle 19è;París;1819;Venteuil;1896;Primera fotografia del Sol amb Foucault en 1845. Primera mesura de la velocitat de la llum en 1849. Co-descobridor amb Doppler del decalatge de la longitud d'ona en funció de la velocitat en 1848. President de l'Académie des Sciences en 1878.;-133,9;133,9 ° Oest;-58,6;58,6 ° Sud;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-026-H1 V-022-H1;111;111;65;65;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FLEMING;Cràter;;Sir Alexander Fleming;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Metge;Regne Unit;britànic;20;segle 20è;Darvel;1881;Londres;1955;Descobriment de la penicil·lina en 1927. Premi Nobel amb Chain i Florey en 1945.;109,6;109,6 ° Est;15;15 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;106;106;62;62;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FLORENSKY;Cràter;;Kirill P. Florenskiy;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geòleg;URSS;soviètic;20;segle 20è;??;1915;??;1982;??;131,5;131,5 ° Est;25,3;25,3 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;71;71;42;42;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FOCAS;Cràter;;Ionnas (dit Jean) Focas;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;França;francès;20;segle 20è;??;1908;??;1969;??;-93,8;93,8 ° Oest;-33,7;33,7 ° Sud;Sud-Oest;;VII;Mare Orientale;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;IV-194-H3;22;22;13;13;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm
FOSTER;Cràter;;John S. Foster;UAI 1979 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Canadà;canadenc;20;segle 20è;??;1890;??;1964;??;-141,5;141,5 ° Oest;23,7;23,7 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-028-H2 V-032-M V-032-H2 V-031-M;33;33;19;19;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FOWLER;Cràter;;William Alfred Fowler;UAI 1976 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;Estats Units;americà;20;segle 20è;Pittsburgh;1911;??;??;Estudi major sobre la nucleosíntesi estel·lar. Premi Nobel de física en 1983 amb Chandrasekhar.;-145;145 ° Oest;42,3;42,3 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-029-H1 V-031-M V-028-M V-029-M V-032-M V-028-H3;146;146;86;86;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FOX;Cràter;;Philip Fox;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Estats Units;americà;20;segle 20è;??;1878;??;1944;??;98,2;98,2 ° Est;0,5;0,5 ° Nord;Nord-Est;;III;Mare Marginis;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;24;24;14;14;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm
FREUNDLICH;Cràter;;Erwin Finlay - Freundlich;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Regne Unit;britànic;20;segle 20è;??;1885;??;1964;??;171;171 ° Est;25;25 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-079-M;85;85;50;50;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FRIDMAN;Cràter;;Aleksandr Friedmann;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;URSS;soviètic;20;segle 20è;??;1888;??;1925;??;-126;126 ° Oest;-12,6;12,6 ° Sud;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;102;102;60;60;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FROELICH;Cràter;;Jack E. Froelich;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;Estats Units;americà;20;segle 20è;??;1921;??;1944;Dissenyador de llançaments espacials;-109,7;109,7 ° Oest;80,3;80,3 ° Nord;Nord-Oest;;I;Brianchon;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;58;58;34;34;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm
FROST;Cràter;;Edwin B. Frost;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Estats Units;americà;20;segle 20è;??;1866;??;1935;??;-118,4;118,4 ° Oest;37,7;37,7 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-024-H3 V-015-H3;75;75;44;44;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
FRYXELL;Cràter;;R. H. Fryxell;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geòleg;Estats Units;americà;20;segle 20è;??;1934;??;1974;??;-101,4;101,4 ° Oest;-21,3;21,3 ° Sud;Sud-Oest;;VII;Mare Orientale;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;18;18;11;11;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm
GADOMSKI;Cràter;;Jan Gadomski;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Polònia;polonès;20;segle 20è;??;1889;??;1966;??;-147,3;147,3 ° Oest;36,4;36,4 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-032-M V-031-M;65;65;38;38;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GAGARIN;Cràter;;Yurij A. Gagarin;UAI 1976 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Cosmonauta;URSS;soviètic;20;segle 20è;??;1934;??;1968;Pilot de proves. Primer home en l'espai en la nau Vostok 1 el 12 d'abril de 1961. Mort en un accident d'avió.;149,2;149,2 ° Est;-20,2;20,2 ° Sud;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-116-M I-115-M II-075-M;265;265;156;156;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GALOIS;Cràter;;Evariste Galois;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Matemàtic;França;francès;19;segle 19è;Bourg la Reine;1811;París;1832;Treballs sobre la teoria dels grups. Solució de les equacions per radicals. Mort en un duel.;-151,9;151,9 ° Oest;-14,2;14,2 ° Sud;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-036-M I-035-M I-037-M I-038-M I-040-H3 I-040-M I-030-M IV-114-H1 IV-051-M V-030-M I-039-M I-028-M;222;222;131;131;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GAMOW;Cràter;;George Gamow;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;Estats Units;americà;20;segle 20è;Odessa;1904;Boulder;1968;Col·laborador de Bohr i Rutherford. Teoria de la radioactivitat alfa. Nombrosos treballs sobre les reaccions termonuclears estel·lars. Teoria cosmogònica implicant una radiació fòssil. Gran divulgador amb el seu company Mr Tompkins.;145,3;145,3 ° Est;65,3;65,3 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;129;129;76;76;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GANSKIY;Cràter;;Aleksey P. Hansky;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Rússia;rus;19;segle 19è;??;1870;??;1908;??;97;97 ° Est;-9,7;9,7 ° Sud;Sud-Est;;IV;Curie;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;43;43;25;25;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm
GANSWINDT;Cràter;;Hermann Ganswindt;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;Alemanya;alemany;20;segle 20è;??;1856;??;1934;Dissenyador de llançaments espacials;110,3;110,3 ° Est;-79,6;79,6 ° Sud;Sud-Est;;V;Hale;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;IV-008-M IV-005-H1 V-021-H2;74;74;44;44;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm
GARAVITO;Cràter;;J. Garavito;UAI 1976 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Colòmbia;colombià;20;segle 20è;??;1865;??;1920;??;156,7;156,7 ° Est;-47,5;47,5 ° Sud;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;74;74;44;44;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GAVRILOV;Cràter;;Aleksandr I. Gavrilov;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;URSS;soviètic;20;segle 20è;??;1884;??;1955;Dissenyador de llançaments espacials;130,9;130,9 ° Est;17,4;17,4 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;60;60;35;35;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GEIGER;Cràter;;Johannes H. W. Geiger;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Alemanya;alemany;20;segle 20è;??;1882;??;1945;??;158,5;158,5 ° Est;-14,6;14,6 ° Sud;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;II-075-H1 II-075-M;34;34;20;20;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GERASIMOVITCH;Cràter;;Boris P. Gerasimovitch;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;URSS;soviètic;20;segle 20è;??;1889;??;1937;??;-122,6;122,6 ° Oest;-22,9;22,9 ° Sud;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-026-H2;86;86;51;51;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GERNSBACK;Cràter;;Hugo;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;Estats Units;americà;20;segle 20è;Luxemburg;1884;New York;1967;Descobridor del principi del radar en 1911 i del principi del transistor. Editor de la primera revista de ciència-ficció Amazing Stories en 1926.;99,7;99,7 ° Est;-36,5;36,5 ° Sud;Sud-Est;;IV;Curie;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;48;48;28;28;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm
GINZEL;Cràter;;Friedrich K. Ginzel;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Àustria;austríac;20;segle 20è;??;1850;??;1926;??;97,4;97,4 ° Est;14,3;14,3 ° Nord;Nord-Est;;III;Mare Marginis;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;55;55;32;32;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm
GIORDANO BRUNO;Cràter;;Giordano Bruno;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Filòsof;Itàlia;italià;16;segle 16è;Nola;1548;Roma;1600;Acusat d'heretgia en 1576. Deixeble de Galileu, i després de Copèrnic. Dissenyador d'un univers infinit. Mort a la foguera.;102,8;102,8 ° Est;35,9;35,9 ° Nord;Nord-Est;;III;Mare Marginis;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;22;22;13;13;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm
GLAUBER;Cràter;;Johann Rudolf Glauber;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Químic;Alemanya;alemany;17;segle 17è;Karlstadt;1604;Amsterdam;1670;Descobridor de l'àcid clorhídric i dels clorurs. Separació del sodi i de la potassa i preparació de les seves sals.;142,6;142,6 ° Est;11,5;11,5 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;15;15;9;9;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GLAZENAP;Cràter;;Sergej P. Glazenap;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;URSS;soviètic;20;segle 20è;??;1848;??;1937;??;137,6;137,6 ° Est;-1,6;1,6 ° Sud;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-115-M;43;43;25;25;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GOLITSYN;Cràter;;Boris B. Golitsyn;UAI 1976 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Rússia;rus;19;segle 19è;??;1862;??;1916;??;-105;105 ° Oest;-25,1;25,1 ° Sud;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;36;36;21;21;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GOLOVIN;Cràter;;Nicholas E. Golovin;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;Estats Units;americà;20;segle 20è;??;1912;??;1969;Dissenyador de llançaments espacials;161,1;161,1 ° Est;39,9;39,9 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-085-H2 V-103-M V-085-M;37;37;22;22;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GRACHEV;Cràter;;Andrej D. Grachev;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;URSS;soviètic;20;segle 20è;??;1900;??;1964;Dissenyador de llançaments espacials;-108,2;108,2 ° Oest;-3,7;3,7 ° Sud;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-015-H1;35;35;21;21;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GRAVE;Cràter;;Dmitriy A. Grave;UAI 1979 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;URSS;soviètic;20;segle 20è;??;1863;??;1939;??;150,3;150,3 ° Est;-17,1;17,1 ° Sud;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;40;40;24;24;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GREEN;Cràter;;George Green;UAI 1961 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Matemàtic;Regne Unit;britànic;19;segle 19è;Sneiton;1793;Sneiton;1841;Inventor de la noció de potencial elèctric en 1828. ;132,9;132,9 ° Est;4,1;4,1 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-136-M I-117-M;65;65;38;38;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GREGORY;Cràter;;James Gregory;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Matemàtic;Regne Unit;britànic;17;segle 17è;Drumoak;1638;Edimburg;1675;Inventor d'un telescopi amb mirall secundari còncau en 1632. Membre de la Royal Society en 1668. Concepció dels mètodes infinitesimals de càlcul de les superfícies i dels volums. Autor dels desenvolupaments en sèrie de les funcions trigonomètriques i de Pi.;127,2;127,2 ° Est;2,2;2,2 ° Nord;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-136-M;67;67;39;39;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GRIGG;Cràter;;J. Grigg;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Nova Zelanda;neozelandès;20;segle 20è;??;1838;??;1920;??;-129,4;129,4 ° Oest;12,9;12,9 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;36;36;21;21;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GRISSOM;Cràter;;Virgil I. Grissom;UAI 1991 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astronauta;Estats Units;americà;20;segle 20è;??;1926;Cap Kennedy;1967;Astronauta de les missions Mercury i Gemini. Mort cremat en l'incendi de la nau Apollo 1. ;-147,4;147,4 ° Oest;-47;47 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-030-H1;58;58;34;34;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GROTRIAN;Cràter;;W. Grotrian;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Alemanya;alemany;20;segle 20è;??;1890;??;1954;??;128,3;128,3 ° Est;-66,5;66,5 ° Sud;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;37;37;22;22;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GUILLAUME;Cràter;;Charles Edouard Guillaume;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Suïssa;suís;20;segle 20è;Fleurier;1861;Sèvres;1938;Director de l'Oficina Internacional dels pesos i mesures en 1915.  Estudis sobre el termòmetre de mercuri. Concepció de la fabricació de patrons de mesura. Inventor dels aliatges metàl·lics Invar, Elinvar i Platinite. Premi Nobel en 1920.;-173,4;173,4 ° Oest;45,4;45,4 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-053-H1 V-053-M;57;57;34;34;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GULLSTRAND;Cràter;;Allvar Gullstrand;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Metge;Suècia;suec;20;segle 20è;??;1862;??;1930;Oftalmòleg. Premi Nobel.;-129,3;129,3 ° Oest;45,2;45,2 ° Nord;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-024-H3 V-025-H1;43;43;25;25;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
GUTHNICK;Cràter;;Paul Guthnick;UAI 1979 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Alemanya;alemany;20;segle 20è;Hitdorf am Rhein;1879;Berlín;1947;Estudis sobre fotometria i espectrografia. Primer ús dels procediments fotoelèctrics.;-93,9;93,9 ° Oest;-47,7;47,7 ° Sud;Sud-Oest;;VI;Hausen;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;36;36;21;21;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm
