NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
DUBIAGO;Krater;Entstehungsperiode nicht gefunden;Dimitrij I. Dubiago;Arthur / Whitaker (1963);Kein Name;Kein Name;Kein Name;Astronom;Russland;russischer;19;19. Jhd.;?;1849;?;1919;??;70;70.0° Ost;4.4;4.4° Nord;Nord-Ost;Mond Ost Bogen;38;Neper;228;100;303C Q1E Q4E 099N 105N;;;51;51;31;31;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Kreisförmige Formation zum Süd-Osten hin von Mare Undarum.;Ziemlich steile Stelle, speziell zum Süd-Osten hin und, angrenzend an Dubiago L  zum Westen hin, Dubiago Z zum Süd-Osten hin und Dubiago B und J zum Süden hin.;Ziemlich hohe Wände, höher zum Osten hin als zum Westen hin.;Flache Ebene, gefüllt mit dunkler Lava.;3;Sehr interessante Formation;2;2 Tage nach Neumond;1 Tag nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
DUNTHORNE;Krater;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;Richard Dunthorne;Krieger / König (1912);Kein Name;Kein Name;Kein Name;Landvermesser und Astronom;Großbritannien;britischer;18;18. Jhd.;?;1711;?;1775;??;-31.6;31.6° West;-30.1;30.1° Süd;Süd-West;Tycho Krater Nord-West Region;63;Capuanus;136;3b2;036S 201S 205S;;;16;16;10;10;2780;8400;0.1738;A___________A;Isolierte, kreisförmige Formation mit Schüsselform;Ziemlich steile Stelle.;Hohe Wände.;Rundliche Ebene.;2;Ziemlich interessante Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor
ECKERT;Kleiner Krater;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;Wallace J. Eckert;(??);Kein Name;Kein Name;Kein Name;Astronom;U. S. A.;amerikanischer;20;20. Jhd.;?;1902;?;1971;??;58.3;58.3° Ost;17.3;17.3° Nord;Nord-Ost;Nord-West Rand von Mare Crisium;26;Cleomedes;263;9g2 / 10h8 / 11b1 / 12c8;116C;;;3;3;2;2;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Isolierte, kreisförmige Formation mit Schüsselform, gelegen zum Süden hin, am äußersten Rand eines faltigen Rückens von Mare Crisium.;Kleine, steile Stelle.;Kleine, hohe Wände.;Rundliche Ebene.;1;Wenig interessant oder schwierige Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;100;100 mm Reflektor;200 mm Reflektor
EDDINGTON;Umwandete Fläche;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);Sir Arthur Stanley Eddington;(??);Kein Name;Kein Name;Kein Name;Astrophysiker und Mathematiker;England;englischer;20;20. Jhd.;Kendal;1882;Cambridge;1944;Direktor des Observatory of Cambridge.  Theorie über den inneren Sternenaufbau. Arbeiten über Kosmologie. Studien über die Wirkung der Gravitation auf Licht während der Sonnenfinsternis im Jahre 1919.;-71.8;71.8° West;21.5;21.5° Nord;Nord-West;Mond West-Nord-West Bogen;17;Struve;303;;075N/C 080N/C Q2NW 247N/C;;;134;134;81;81;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Beschädigte Formation.;Steile Stelle zum Norden hin und anstoßend an Struve zum Nord-Westen hin.;Hohe Wände zum Norden hin und kugelig zum Süden hin, in Oceanus Procellarum gelegen.;Sehr ausgedehnte, flache Ebene, gefüllt mit Lava enthält den Krater Eddington P.;4;Außergewöhnliche Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;5;Bloses Auge;10x Doppelfernrohr
EGEDE;Krater;Untere Imbrianische (Von -3.85 Mrd. bis -3.8 Mrd. Jahre);Hans Egede;Mädler (1837);Kein Name;Kein Name;Kein Name;Missionar;Norwegen;norwegisch;18;18. Jhd.;Senjen;1686;Stubbekjobing;1758;Lutherianischer Pastor, in Greenland lebend.;10.6;10.6° Ost;48.7;48.7° Nord;Nord-Ost;nördlich von Mare Serenitatis Region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;;37;37;22;22;420;1300;0.0114;Zu flach. Kann nicht gezeigt werden.;Kreisförmige Formation.;Kleine, steile Stelle;Kleine, hohe Wände.;Flache Ebene, gefüllt mit dunkler Lava. Kleine Krater.;2;Ziemlich interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
EIMMART;Krater;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;Georg Christoph Eimmart;Schröter (1802);Kein Name;Kein Name;Kein Name;Astronom und Graveur;Deutschland;deutscher;17;17. Jhd.;?;1638;?;1705;Autor einer Mondkarte.;64.8;64.8° Ost;24;24.0° Nord;Nord-Ost;Mond Ost-Nord-Ost Bogen;27;Plutarch;229;20000;303C Q4E 099N 105N 112N;;;46;46;28;28;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Formation, deformiert zum Süden hin und gelegen am Nord-Ost Abhang von Mare Crisium.;Ziemlich steile Stelle, speziell zum Süd-Westen hin und, angrenzend an einen kleinen Krater zum Süd-Osten hin.;hohe Wände zerfurcht von einen kleinen Krater zum Nord-Osten hin.;Ziemlich flache Ebene.;3;Sehr interessante Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
EINSTEIN;Umwandete Fläche;Entstehungsperiode nicht gefunden;Albert Einstein;(??);Kein Name;Kein Name;Kein Name;Physiker;U. S. A.;amerikanischer;20;20. Jhd.;Ulm;1879;Princeton;1955;Erfinder des Konzepts des Photons.  Theorie der brownschen Bewegung. Spezielle Relativitätstheorie im Jahre 1905 und Allgemeine Relativitätstheorie im Jahre 1916. Masse / Energie Entsprechung.  Nobel Preis für Physik im Jahre 1921.;-88.5;88.5° West;16.6;16.6° Nord;Nord-West;Mond West-Nord-West Bogen;17;Struve;0;3b6 / 4c2;Q2NW;;;170;170;103;103;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;gelegen in der Liberationszone. Beschädigte Formation.;Kleine, steile Stelle, angrenzend an Dalton zum Osten hin, Moseley zum Nord-Westen hin und Vasco of Gama & Bohr zum Süd-Osten hin.;Kleine, hohe Wände.;Flache Ebene mit kleinem Krater. Das Zentrum des Kraters Einstein hat 45 km Druchmesser.;1;Wenig interessant oder schwierige Formation;14;Vollmond;6 Tage nach letztem Viertel;5;Bloses Auge;10x Doppelfernrohr
EISCHSTADT;Krater;Obere Imbrianische (Von -3.8 Mrd. bis -3.2 Mrd. Jahre);Lorenz Eischstadt;Riccioli (1651);Kein Name;Kein Name;Eischstadt;Doktor Mathematiker und Astronom;Deutschland;deutscher;17;17. Jhd.;?;1596;?;1660;??;-78.3;78.3° West;-22.6;22.6° Süd;Süd-West;Mond West-Süd-Westteil;50;Darwin;186;7h6;;;;49;49;30;30;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Isolierte, kreisförmige Formation, gelegen am Abhang östlich von Montes Cordillera.;Kleine, steile Stelle, angrenzend einen Krater zum Nord-Westen hin und einen Krater zum Süden hin.;Kleine, hohe Wände.;Ausgedehnte, flache Ebene, angrenzend an einen Krater zum Süden hin. Kleine Krater.;2;Ziemlich interessante Formation;14;Vollmond;6 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor
ELGER;Krater;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;Thomas G. Elger;Krieger / König (1912);Kein Name;Kein Name;Kein Name;Astronom;Großbritannien;britischer;19;19. Jhd.;?;1838;?;1897;Selenograph.  Autor einer Mondkarte im Jahre 1895.;-29.8;29.8° West;-35.3;35.3° Süd;Süd-West;Tycho Krater Nord-West Region;63;Capuanus;104;11h3;036S 040S 205S;;;21;21;13;13;1250;3800;0.0595;A___________________________________A;Isolierte, kreisförmige Formation, gelegen an der Südkante von Palus Epidemiarum.;Komplexe, steile Stelle zum Norden hin.;Kleine, hohe Wände, angrenzend an einen kleinen Krater zum Westen hin.;Flache Ebene, gefüllt mit Lava.;2;Ziemlich interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
ELMER;Krater;Entstehungsperiode nicht gefunden;Charles W. Elmer;(??);Kein Name;Kein Name;Kein Name;Astronom;U. S. A.;amerikanischer;20;20. Jhd.;?;1872;?;1954;??;84.1;84.1° Ost;-10.1;10.1° Süd;Süd-Ost;Mond Ost Bogen;49;Langrenus;188;9f1 / 10g7 / 12c7;Q4E;;;17;17;10;10;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Kreisförmige Formation gelegen in der Liberationszone.;Kleine, steile Stelle.;Kleine, hohe Wände.;Kleine, ausgedehnte und flache Ebene.;1;Wenig interessant oder schwierige Formation;2;2 Tage nach Neumond;1 Tag nach Vollmond;50;50 mm Refraktor;100 mm Refraktor
ENCKE;Krater;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;Johann Franz Encke;Mädler (1837);Kein Name;Kein Name;Kein Name;Astronom;Deutschland;deutscher;19;19. Jhd.;Hamburg;1791;Spundau;1865;Direktor der Königlichen Sternwarte von Berlin.  Spezialist für Kometen. Berechnung des Orbits des Komenten, der seinen Namen trägt.  Bestimmung der Sonnenparallaxe im Jahre 1824.;-36.6;36.6° West;-4.6;4.6° Süd;Nord-West;Ost Teil von Oceanus Procellarum;30;Kepler;253;;040N/C 048N/C 055N/C 205C 213N/C;;;29;29;18;18;750;2300;0.0259;A____________________________________________________________________________________A;Isolierte, sechseckige Formation, gelegen zum Süden hin, am äußersten Rand eines Hügelfeldes.;Ziemlich steile Stelle, angrenzend an Encke H zum Süd-Westen hin.;Kleine, hohe Wände, angrenzend an den kleinen Krater Encke N zum Osten hin.;Zerklüftete Ebene. Hügel und Kammlinien. Weiße Flecken um einen kleinen Krater herum.;4;Außergewöhnliche Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor
ENCKE B;Krater;Entstehungsperiode nicht gefunden;Encke B - Johann Franz Encke;(??);Kein Name;Kein Name;Kein Name;Astronom;Deutschland;deutscher;19;19. Jhd.;Hamburg;1791;Spundau;1865;Direktor der Königlichen Sternwarte von Berlin.  Spezialist für Kometen. Berechnung des Orbits des Komenten, der seinen Namen trägt.  Bestimmung der Sonnenparallaxe im Jahre 1824.;-36.8;36.8° West;2.5;2.5° Nord;Nord-West;Ost Teil von Oceanus Procellarum;30;Kepler;252;7c4 / 11b8;;;;11.5;11.5;7;7;2230;6800;0.1939;A_________A;Isolierte, kreisförmige Formation mit Schüsselform, gelegen zum Süden hin, am äußersten Rande einer bergigen Kette.;Ziemlich steile Stelle, besonders zum Norden hin.;Ziemlich hohe Wände.;Rundliche Ebene.;2;Ziemlich interessante Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor
ENDYMION;Krater;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);Endymion;Langrenus (1645);Endymion;Lacus Hyperboreus Superior;;Mythologischer Character;Griechenland;griechischer;0;19. Jhd.;;;;;Der Schäfer, der Selene verzaubert hat.;56.5;56.5° Ost;53.6;53.6° Nord;Nord-Ost;Mond Nord-Nord-Ost Bogen;7;Endymion;365;;309N 315N 323N 328N 100N 105N 106N 112N 119N 124N;;;125;125;76;76;4600;13900;0.0368;A__________________________________________________________A;Kreisförmige Formation.;Sehr steile Stelle, angrenzend an Endymion J zum Westen hin und Endymion A zum Nord-Osten hin.;Sehr hohe Wände, besonders  zum Süd-Osten hin.;Sehr große, flache Ebene, gefüllt mit dunkler Lava. Kleine Kammlinien.;4;Außergewöhnliche Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;5;Bloses Auge;10x Doppelfernrohr
EPIGENES;Krater;Nectarianische (Von -3.92 Mrd. bis -3.85 Mrd. Jahre);Epigenes;Riccioli (1651);Kein Name;Kein Name;Epigenes;Astronom;Griechenland;griechischer;-4;4 . Jhd. BC;?;ca. 300 BC;?;?;??;-4.6;4.6° West;67.5;67.5° Nord;Nord-West;Mond Nord Bogen;4;Archytas;398;4f6 / 4g7;009N 018N 024N 029N 143N 154N 161N 167N 174N 179N 183N;;;55;55;33;33;2000;6100;0.0364;A___________________________________________________________A;Kreisförmige Formation.;Steile Stelle, angrenzend an Epigenes P zum Süden hin und Kraterruinen zum Osten hin.;Ziemlich hohe Wände, massiver zum Osten hin.;Flache und zerklüftete Ebene. Kleiner Zentralberg.;3;Sehr interessante Formation;7;Erstes Viertel;6 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
EPIMENIDES;Krater;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre) ?;Epimenides von Knossos;Schmidt (1878);Kein Name;Kein Name;Kein Name;Poet und Prophet;Kreta;kretischer;-6;6 . Jhd. BC;Crete;596 BC;?;?;Autor vieler nachgemachter Arbeiten.  Gründer des Orphismus.;-30.2;30.2° West;-40.9;40.9° Süd;Süd-West;Tycho Krater Nord-West Region;63;Capuanus;66;2g7 / 6b7;035S 040S 048S 201S 205S;;;26;19;16;12;2000;6100;0.0741;A____________________________A;Rechteckige Formation, orientiert in Richtung Nord Süd, gelegen an der Südkante von Lacus Timoris.;Ziemlich steile Stelle, angrenzend an Epimenides S zum Süd-Osten hin.;Kleine, hohe Wände.;Rechteckige und flache Ebene.;2;Ziemlich interessante Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor
EPPINGER;Kleiner Krater;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;H. Eppinger (ehem. Euclides D);(??);Kein Name;Kein Name;Kein Name;Arzt;Österreich;österreichischer;20;20. Jhd.;?;1879;?;1946;??;-25.7;25.7° West;-9.4;9.4° Süd;Süd-West;Süd-östlich von Oceanus Procellarum Region;42;Fra Mauro;218;10g6 / 12b6;029C 191C 201C 205C/S;;;6;6;4;4;1250;3800;0.2083;A________A;Isolierte, kreisförmige Formation mit Schüsselform.;Kleine, steile Stelle.;Kleine, hohe Wände.;Rundliche Ebene.;1;Wenig interessant oder schwierige Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor
ERATOSTHENES;Krater;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre);Eratosthenes;Riccioli (1651);Haro;Insula Vulcania;Erathostenes;Mathematiker und Philosoph;Griechenland;griechischer;-3;3. Jhd.  BC;Cyrçne;276 BC;Alexundrie;192 BC;Zahlreiche Arbeiten über Philosophie und Grammatik.  Lehrer des Sohns von Ptolemeus 3.  Direktor der Bibliothek von Alexundria.  Erste Messung des Erdumfangs mittels eines Schattendurchgangs der Sonne.;-11.3;11.3° West;14.5;14.5° Nord;Nord-West;Süd-Ost Teil von Mare Imbrium;21;Timocharis;292;9000000;009C 018C 024C 179C 183C 191C;;;58;58;35;35;3570;10800;0.0616;A__________________________________A;Kreisförmige Formation, gelegen zum Süden hin, am äußersten Rand von Montes Apenninus.;Sehr steile Stelle und zerklüftet besonders zum Süden hin.;Sehr hohe Wände mit Terrassen.;Kleine, ausgedehnte und flache Ebene. Zentralberg mit verschieden Gipfel. faltige Bergrücken Hügel und Rillen.;4;Außergewöhnliche Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
ESCLANGON;Krater;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;Ernest Benjamin Esclangon (ehem. Macrobius L);(??);Kein Name;Kein Name;Kein Name;Astronom und Physiker;Frankreich;französischer;20;20. Jhd.;Mison;1876;Eyrenville;1954;Zahlreiche Arbeiten in mathematischer Physik und Astronomie. Entdecker der Herkunft des Überschallknalls.  Mitglied der französischen Akademie der Wissenschaften im Jahre 1929. ;42.1;42.1° Ost;21.5;21.5° Nord;Nord-Ost;nördlich von Mare Tranquillitatis Region;25;Römer;267;5c5;323C 131N/C;;;16;16;10;10;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Formation mit Herzform.;Kleine, steile Stelle.;Kleine, hohe Wände.;Flache Ebene, gefüllt mit Lava.;2;Ziemlich interessante Formation;4;4 Tage nach Neumond;3 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor
EUCLIDES;Krater;Copernicianische (Von -1.1 Mrd. bis heute) ?;Euclide;Mädler (1837);Kein Name;Mons Athos;Kein Name;Mathematiker;Griechenland;griechischer;-4;4 . Jhd. BC;?;?;Alexundrie;?;Organisator der Mathematikschule in Alexundria. Autor einer Abhandlung über Geometrie 'Elemente' im Jahre 13, Bücher, welche viele Postulate enthalten. Autor vieler verlohrener Arbeiten.;-29.5;29.5° West;-7.4;7.4° Süd;Süd-West;Süd-Ost Teil von Oceanus Procellarum;41;Euclides;219;3e6 / 4e1;036C 040C 201C 205C;;;12;12;7;7;1000;3000;0.0833;A________________________A;Kreisförmige Formation mit Schüsselform und mit hellem Auswurf, gelegen im Norden von Montes Riphaeus.;Steile Stelle, angrenzend an einen kleinen Berg  zum Osten hin.;Ziemlich hohe Wände.;Rundliche Ebene;2;Ziemlich interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor
EUCLIDES F;Kleiner Krater;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;Euclides F - Euclide;(??);Kein Name;Kein Name;Kein Name;Mathematiker;Griechenland;griechischer;-4;4 . Jhd. BC;?;?;Alexundrie;?;Organisator der Mathematikschule in Alexundria. Autor einer Abhandlung über Geometrie 'Elemente' im Jahre 13, Bücher, welche viele Postulate enthalten. Autor vieler verlohrener Arbeiten.;-33.7;33.7° West;-6.3;6.3° Süd;Süd-West;Süd-Ost Teil von Oceanus Procellarum;41;Euclides;0;7a1 / 9f7 / 11a6;;;;5.2;5.2;3;3;1100;3300;0.2115;A________A;Isolierte, kreisförmige Formation mit Schüsselform, gelegen im Norden von einem riesigen Komplex faltiger Bergrücken von Oceanus Procellarum (Rücken von  Euclides F).;Kleine, steile Stelle, angrenzend an eine Kammlinie zum Norden hin und zum Süden hin.;Kleine, hohe Wände.;Rundliche Ebene.;2;Ziemlich interessante Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor
EUCTEMON;Krater;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre) ?;Euctemon;Riccioli (1651);Albategni;Kein Name;Euctemon;Astronom;Griechenland;griechischer;-5;5 . Jhd. BC;?;ca. 432 BC;?;?;Athenischer Freund von Méton, mit dem er zusammen den Mond / Sonne Zyklus entdeckte.;31.3;31.3° Ost;76.4;76.4° Nord;Nord-Ost;Mond Nord Bogen;5;Aristoteles;396;;334N 343N 351N 357N Q1N 106N 119N 124N 131N 135N 143N 148N;;;62;62;38;38;2100;6400;0.0339;A_______________________________________________________________A;Kreisförmige Formation.;steile Stelle, besonders zum Süden hin.;Hohe Wände, zerfurcht von einen kleinen Krater zum Westen hin.;Flache Ebene, gefüllt mit Lava. Ein kleinen Krater in befindet sich in seinem Gebiet.;2;Ziemlich interessante Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
EUDOXUS;Krater;Copernicianische (Von -1.1 Mrd. bis heute);Eudoxe;Riccioli (1651);Copernici;Mons Carpates;Eudoxus;Astronom;Griechenland;griechischer;-4;4 . Jhd. BC;Cnide;408 BC;Cnide;355 BC;Erfinder des Jahres mit 365 Tagen.  Autor der Hypothese der Konzentrischen Sphären. Autor einer Theorie der Proportionen und der Methode der Approximation in der Mathematik.;16.3;16.3° Ost;44.3;44.3° Nord;Nord-Ost;nördlich von Mare Serenitatis Region;13;Eudoxus;350;200000000;343N 351N 143N 148N 154N 161N;;;67;67;41;41;3350;10200;0.05;A__________________________________________A;Bildet ein bemerkenswertes Paar mit Aristoteles. Kreisförmige Formation.;Sehr steile und zerklüftete Abhänge, angrenzend an Eudoxus B zum Norden hin und Eudoxus G und A zum Nord-Osten hin.;Sehr hohe Wände mit Terrassen.;Zerklüftete Ebene. Zentralberge und Hügel.;4;Außergewöhnliche Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
EUDOXUS D;Kleiner Krater;Copernicianische (Von -1.1 Mrd. bis heute) ?;Eudoxus D - Eudoxe;(??);Kein Name;Kein Name;Kein Name;Astronom;Griechenland;griechischer;-4;4 . Jhd. BC;Cnide;408 BC;Cnide;355 BC;Erfinder des Jahres mit 365 Tagen.  Autor der Hypothese der Konzentrischen Sphären. Autor einer Theorie der Proportionen und der Methode der Approximation in der Mathematik.;13.1;13.1° Ost;43.4;43.4° Nord;Nord-Ost;nördlich von Mare Serenitatis Region;13;Eudoxus;350;2d4;;;;9.6;9.6;6;6;1300;3900;0.1354;A______________A;Kreisförmige Formation mit Schüsselform.;Kleine, steile Stelle.;Kleine, hohe Wände.;Rundliche Ebene.;1;Wenig interessant oder schwierige Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor
EULER;Krater;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre);Leonhard Euler;Schröter (1802);Le Pessier;Insula Ficaria;Kein Name;Mathematiker;Schweiz;schweizer;18;18. Jhd.;Bâle;1707;Saint-Pétersbourg;1783;Autor von 900 Arbeiten auf vielen Gebieten der Mathematik und Astronomie.  Autor einer 'Vollständigen Abhandlung der Mechanik' im Jahre 1736 und einer Arbeit 'Theorie über den Mond'.;-29.2;29.2° West;23.3;23.3° Nord;Nord-West;Süd Teil von Mare Imbrium;20;Pytheas;359;;029C 036N 040N 048N 201N 205N/C;;;28;28;17;17;2240;6800;0.08;A__________________________A;Isolierte, kreisförmige Formation.;Sehr steile Stelle.;Ziemlich hohe Wände mit Terrassen.;Kleine, ausgedehnte und flache Ebene. Zentralberg.;4;Außergewöhnliche Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor
FABBRONI;Krater;Copernicianische (Von -1.1 Mrd. bis heute);Giovanni Fabbroni (ehem. Vitruvius E);(??);Kein Name;Kein Name;Kein Name;Chemiker und Naturwissenschaftler;Italien;italienischer;18;18. Jhd.;Florence;1752;Florence;1822;Leiter der Konstruktion der Straße zum Berg Genevre.;29.2;29.2° Ost;18.7;18.7° Nord;Nord-Ost;nördlich von Mare Tranquillitatis Region;25;Römer;310;5g7 / 8a2;343N 143C 148C;;;11.1;11.1;7;7;2090;6300;0.1883;A__________A;Kreisförmige Formation mit Schüsselform, anstoßend an den äußersten Rand von Mons Argaeus.;Ziemlich steile Stelle, besonders zum Norden hin.;Ziemlich hohe Wände.;Rundliche Ebene;2;Ziemlich interessante Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor
FABRICIUS;Krater;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre);David Goldschmidt (dit Fabricius);Riccioli (1651);Fred C. Pal.;Montes Coibacarani;Fabricius;Astronom;Deutschland;deutscher;16;16. Jhd.;Esens;1564;Osteel;1617;Entdecker der Veränderlichkeit des Sterns Mira Ceti. Erster Beobachter der  Sonnenflecken im Jahre 1610.;42;42.0° Ost;-42.9;42.9° Süd;Süd-Ost;Vallis Rheita Region;68;Rheita;79;1b4;323S 328S 131S 135S;;;76;76;47;47;2500;7600;0.0321;A___________________________________________________________________A;Kreisförmige Formation bildet ein Süd-West orientiertes und interessantes Trio mit Metius und Rheita.;Steile Stelle, anstoßend an Janssen zum Süd-Westen hin und, angrenzend an Metius zum Nord-Osten hin Metius A zum Norden hin und Fabricius A und B zum Süd-Osten hin.;Hohe Wände mit Terrassen.;Flache Ebene. Zwei geradlinige und parallele Bergketten.;3;Sehr interessante Formation;4;4 Tage nach Neumond;3 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
FARADAY;Krater;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre) ?;Michael Faraday;Birt / Lee (1865);Kein Name;Kein Name;Kein Name;Chemiker und Physiker;England;englischer;19;19. Jhd.;Newington;1791;Hampton Court;1867;Autor der ersten Gasverflüssigung.  Entdecker der magneteischen Induktion im Jahre 1831. Theorie der Elektrolyse im Jahre 1833. Arbeiten über Elektrostatik und Elektroluminiszens.;8;8.0° Ost;-42.4;42.4° Süd;Süd-Ost;Maurolycus Krater Region;66;Maurolycus;84;16f5;351S 357S 003S 161S 167S;;;68;68;42;42;4090;12400;0.0584;A____________________________________A;Beschädigte Formation welche an die Ostwand von Stöfler anstößt.;Steile Stelle, angrenzend an einen Komplex von Kratern zum Süden hin.;Hohe Wände, anstoßend an Faraday A zum Nord-Osten hin, Faraday C zum Süden hin und Stöfler P zum Süd-Westen hin.;Flache Ebene zum Nord-Westen hin und zerklüftet zum Süd-Osten hin durch einen Krater. Kleine Krater.;3;Sehr interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor
FARENHEIT;Kleiner Krater;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;Daniel G. Farenheit (ehem. Picard X);(??);Kein Name;Kein Name;Kein Name;Physiker;Deutschland;deutscher;18;18. Jhd.;?;1686;?;1736;Namensgeber einer Temperaturskala.;61.7;61.7° Ost;13.1;13.1° Nord;Nord-Ost;Mond Ost Bogen;38;Neper;263;10a6 / 14e6;303C 105N;;;6;6;4;4;980;3000;0.1633;A___________A;Isolierte, kreisförmige Formation mit Schüsselform.;Kleine, steile Stelle.;Kleine, hohe Wände.;Rundliche Ebene.;1;Wenig interessant oder schwierige Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor
FAUTH;Krater;Copernicianische (Von -1.1 Mrd. bis heute) ?;Philipp J. H. Fauth;Müller (1935);Kein Name;Kein Name;Kein Name;Astronom;Deutschland;deutscher;20;20. Jhd.;?;1867;?;1941;Selenograph. Autor von Mondkarten.;-20.1;20.1° West;6.3;6.3° Nord;Nord-West;Copernic Krater Region;31;Copernicus;250;3b4;024C 029C 191C 201C;;;12.1;12.1;7;7;1960;5900;0.162;A___________A;Süd Nord ausgerichtete, längliche Formation, zusammengesetzt aus Fauth und Fauth A, zwei aneinander, angrenzende Krater, und gelegen am Südabhang von Copernicus. Spitzname:  'Schlüsselloch'.;Steile Stelle, besonders zum Norden hin und, angrenzend an Fauth A zum Süden hin.;Ziemlich hohe Wände.;Kleine, ausgedehnte und flache Ebene zusammenhängend mit der von Fault A.;3;Sehr interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor
