NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
Dubiago P 1;Dome;Not determined;Dome of Dubiago P n° 1;ALPO 1976;Not named;Not named;Not named;Astronomer;Russia;russian;19;19 th century;?;1849;?;1919;??;66.24638572;66 ° 15 '  East;1.432543738;1 ° 26 '  North;North - East;Moon East limb;38;Neper;228;1 e2;303C Q1E Q4E 099N 105N;;;27;27;16.4;16.4;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;W of crater Dubiago P;Volcanic shield;Extrusive volcanism;Platykurtic summit, circular base;3;Very interesting formation;2;2 days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor
Egede 1;Dome;Not determined;Dome of Egede n° 1;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;9.196444471;9 ° 12 '  East;50.80503257;50 ° 48 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;N of crater Egede;Volcanic shield;Extrusive volcanism;In Mare Frigoris;3;Very interesting formation;7;First Quarter;6 days after Full Moon;999;Not determined;Not determined
Egede 2;Dome;Not determined;Dome of Egede n° 2;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;10.15713398;10 ° 9 '  East;47.56132379;47 ° 34 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;S of crater Egede;Volcanic shield;Extrusive volcanism;Not described;3;Very interesting formation;7;First Quarter;6 days after Full Moon;999;Not determined;Not determined
Egede A 1;Dome;Not determined;Dome of Egede A n° 1;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;11.50224375;11 ° 30 '  East;52.27906148;52 ° 17 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;NE of crater Egede A;Volcanic shield;Extrusive volcanism;Part of a ridge;3;Very interesting formation;7;First Quarter;6 days after Full Moon;999;Not determined;Not determined
Egede A 2;Dome;Not determined;Dome of Egede A n° 2;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;10.06362661;10 ° 4 '  East;50.986713;50 ° 59 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;6;6;3.6;3.6;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;S of crater Egede A;Volcanic shield;Extrusive volcanism;Bright, dome in crater Edge A ray pattern;3;Very interesting formation;7;First Quarter;6 days after Full Moon;50;50 mm refractor;100 mm refractor
Egede A 3;Dome;Not determined;Dome of Egede A n° 3;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;9.653769097;9 ° 39 '  East;49.90699201;49 ° 54 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;7;7;4.3;4.3;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;NW of crater Egede A;Volcanic shield;Extrusive volcanism;In Mare Frigoris;3;Very interesting formation;7;First Quarter;6 days after Full Moon;50;50 mm refractor;100 mm refractor
Egede B 1;Dome;Not determined;Dome of Egede B n° 1;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;8.645800465;8 ° 39 '  East;50.80503257;50 ° 48 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;N of crater Egede B;Volcanic shield;Extrusive volcanism;In Mare Frigoris;3;Very interesting formation;7;First Quarter;6 days after Full Moon;999;Not determined;Not determined
Egede B 2;Dome;Not determined;Dome of Egede B n° 2;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;8.354481133;8 ° 21 '  East;50.71445689;50 ° 43 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;W of crater Egede B;Volcanic shield;Extrusive volcanism;In Mare Frigoris;3;Very interesting formation;7;First Quarter;6 days after Full Moon;999;Not determined;Not determined
Egede B 3;Dome;Not determined;Dome of Egede B n° 3;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;8.349465188;8 ° 21 '  East;50.17462874;50 ° 10 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;14;10;8.5;6.1;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;SW of crater Egede B;Volcanic shield;Extrusive volcanism;In Mare Frigoris;3;Very interesting formation;7;First Quarter;6 days after Full Moon;50;50 mm refractor;100 mm refractor
Egede B 4;Dome;Not determined;Dome of Egede B n° 4;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;8.078297883;8 ° 5 '  East;50.17462874;50 ° 10 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;8;8;4.9;4.9;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;SW of crater Egede B;Volcanic shield;Extrusive volcanism;Hemispherical, moderate slopes, in Mare Frigoris;3;Very interesting formation;7;First Quarter;6 days after Full Moon;50;50 mm refractor;100 mm refractor
Egede B 5;Dome;Not determined;Dome of Egede B n° 5;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;7.57008127;7 ° 34 '  East;49.81810945;49 ° 49 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;8;8;4.9;4.9;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;SW of crater Egede B;Volcanic shield;Extrusive volcanism;In Mare Frigoris;3;Very interesting formation;7;First Quarter;6 days after Full Moon;50;50 mm refractor;100 mm refractor
Egede P 1;Dome;Not determined;Dome of Egede P n° 1;ALPO 1976;Not named;Not named;Not named;Missionary;Norway;norwegian;18;18 th century;Senjen;1686;Stubbekjobing;1758;Lutherian parson living with people of Greenland.;10.48516523;10 ° 29 '  East;47.90206471;47 ° 54 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;374;7f7 / 8g1;351N 357N 154N 161N 167N	;;IV-110-H3 IV-104-H1 IV-103-H3 IV-110-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;W of crater Egede P;Volcanic shield;Extrusive volcanism;Too steep, probably not a dome;3;Very interesting formation;7;First Quarter;6 days after Full Moon;999;Not determined;Not determined
Eratosthenes A 1;Dome;Not determined;Dome of Eratosthenes A n° 1;ALPO 1976;Not named;Not named;Not named;Mathematician and philosopher;Greece;greek;-3;3 rd century BC;Cyrçne;276 BC;Alexandrie;192 av JC;Numerous works in philosophy and grammar.  Tutor of the son of Ptolemee 3.  Director of the library of Alexandria.  First measures of the circumference of the Earth thanks to shades carried by the Sun.;-7.753592267;7 ° 45 '  West;18.42119343;18 ° 25 '  North;North - West;South-East part of Mare Imbrium;21;Timocharis;292;9 e6;009C 018C 024C 179C 183C 191C;MM53;IV-114-H2;17;22;10.3;13.4;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;NE of crater Eratosthenes A;Volcanic shield;Extrusive volcanism;Low-profile mare dome near ridge line separated from Montes Apenninus;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;50;50 mm refractor;100 mm refractor
Eratosthenes B 1;Dome;Not determined;Dome of Eratosthenes B n° 1;ALPO 1976;Not named;Not named;Not named;Mathematician and philosopher;Greece;greek;-3;3 rd century BC;Cyrçne;276 BC;Alexandrie;192 av JC;Numerous works in philosophy and grammar.  Tutor of the son of Ptolemee 3.  Director of the library of Alexandria.  First measures of the circumference of the Earth thanks to shades carried by the Sun.;-8.572134191;8 ° 34 '  West;17.69801163;17 ° 42 '  North;North - West;South-East part of Mare Imbrium;21;Timocharis;292;9 e6;009C 018C 024C 179C 183C 191C;MM53;IV-114-H2;15;25;9.1;15.2;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;SW of crater Eratosthenes B;Volcano;Extrusive volcanism;Not described;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;50;50 mm refractor;100 mm refractor
Euclides 1;Dome;Not determined;Dome of Euclides n° 1;ALPO 1976;Not named;Not named;Not named;Mathematician;Greece;greek;-4;4  th century BC;?;?;Alexandrie;?;Organizer of school of mathematics in Alexandrie. Author of a treaty of geometry 'Elements' in 13 books containing many postulates. Authors of many other lost works.;-28.93352315;28 ° 56 '  West;-7.180755781;7 ° 11 '  South;South - West;South-East part of Oceanus Procellarum;41;Euclides;219;3e6 / 4e1;036C 040C 201C 205C;;IV-132-H3;8;8;4.9;4.9;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;NE of crater Euclides;Volcanic shield;Extrusive volcanism;Not described;3;Very interesting formation;10;3 days after First Quarter;2 days after Last Quarter;50;50 mm refractor;100 mm refractor
Eudoxus E 1;Dome;Not determined;Dome of Eudoxus E n° 1;ALPO 1976;Not named;Not named;Not named;Astronomer;Greece;greek;-4;4  th century BC;Cnide;408 BC;Cnide;355 av JC;Inventor of the year of 365 days 1 / 4.  Author of the hypothesis of homocentric spheres. Author of a theory of proportions and the method of the exhaustions in mathematics.;21.71822194;21 ° 43 '  East;41.29987279;41 ° 18 '  North;North - East;North of Mare Serenitatis region;13;Eudoxus;350;2 e8;343N 351N 143N 148N 154N 161N;MM71;IV-103-H2;5;7;3;4.3;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;SE of crater Eudoxus E;Volcanic shield;Extrusive volcanism;Highlands dome;3;Very interesting formation;6;6 days after New Moon;5 days after Full Moon;50;50 mm refractor;100 mm refractor
Euler 1;Dome;Not determined;Dome of Euler n° 1;ALPO 1976;Not named;Not named;Not named;Mathematician;Switzerland;Swiss;18;18 th century;Bâle;1707;Saint-Pétersbourg;1783;Author of 900 works on many areas whose mathematics and astronomy.  Author of a 'Complete mechanics treaty' in 1736 and a work 'On the theory of the Moon'.;-29.6863809;29 ° 41 '  West;27.32259814;27 ° 19 '  North;North - West;South part of Mare Imbrium;20;Pytheas;359;;029C 036N 040N 048N 201N 205N/C;;IV-133-H3;35;35;21.3;21.3;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;N of crater Euler;Volcanic shield;Extrusive volcanism;Low-profile, mare dome, west of Rima La Hire II;3;Very interesting formation;10;3 days after First Quarter;2 days after Last Quarter;30;10x binoculars;50 mm refractor
Euler K 1;Dome;Not determined;Dome of Euler K n° 1;ALPO 1976;Not named;Not named;Not named;Mathematician;Switzerland;Swiss;18;18 th century;Bâle;1707;Saint-Pétersbourg;1783;Author of 900 works on many areas whose mathematics and astronomy.  Author of a 'Complete mechanics treaty' in 1736 and a work 'On the theory of the Moon'.;-32.69865344;32 ° 42 '  West;21.10019602;21 ° 6 '  North;North - West;South part of Mare Imbrium;20;Pytheas;359;;029C 036N 040N 048N 201N 205N/C;;IV-133-H3;2;2;1.2;1.2;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;W of crater Euler K;Volcanic shield;Extrusive volcanism;Low-profile, mare dome complex, multiple summit craterpits;3;Very interesting formation;10;3 days after First Quarter;2 days after Last Quarter;150;150 mm refractor;300 mm reflector
Euler P 1;Dome;Not determined;Dome of Euler P n° 1;ALPO 1976;Not named;Not named;Not named;Mathematician;Switzerland;Swiss;18;18 th century;Bâle;1707;Saint-Pétersbourg;1783;Author of 900 works on many areas whose mathematics and astronomy.  Author of a 'Complete mechanics treaty' in 1736 and a work 'On the theory of the Moon'.;-30.50097431;30 ° 30 '  West;18.96557499;18 ° 58 '  North;North - West;South part of Mare Imbrium;20;Pytheas;359;;029C 036N 040N 048N 201N 205N/C;;IV-133-H3;5;6;3;3.6;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;SE of Euler P;Volcanic shield;Extrusive volcanism;Low-profile, platykurtic;3;Very interesting formation;10;3 days after First Quarter;2 days after Last Quarter;50;50 mm refractor;100 mm refractor
Flammarion 1;Dome;Not determined;Dome of Flammarion n° 1;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-4.023874016;4 ° 1 '  West;-4.013987218;4 ° 1 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;14;14;8.5;8.5;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Small, mare-like dome near base of southern interior wall;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;50;50 mm refractor;100 mm refractor
Flammarion 10;Dome;Not determined;Dome of Flammarion n° 10;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-3.846513498;3 ° 51 '  West;-2.865983983;2 ° 52 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Small, mare-like dome near center of flooded crater;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;999;Not determined;Not determined
Flammarion 11;Dome;Not determined;Dome of Flammarion n° 11;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-3.271249505;3 ° 16 '  West;-2.693894061;2 ° 42 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Small, mare-like dome on floor of flooded crater;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;999;Not determined;Not determined
Flammarion 2;Dome;Not determined;Dome of Flammarion n° 2;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-4.483410352;4 ° 29 '  West;-3.784272228;3 ° 47 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;6;6;3.6;3.6;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Small, mare-like dome near base of southern interior wall;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;50;50 mm refractor;100 mm refractor
Flammarion 3;Dome;Not determined;Dome of Flammarion n° 3;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-3.446028688;3 ° 27 '  West;-3.439812768;3 ° 26 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;8;8;4.9;4.9;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Hemispherical dome on floor of flooded crater;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;50;50 mm refractor;100 mm refractor
Flammarion 4;Dome;Not determined;Dome of Flammarion n° 4;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-4.424132719;4 ° 25 '  West;-3.439812768;3 ° 26 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;9;9;5.5;5.5;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Small, mare-like dome, southeast of crater Flammarion D;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;50;50 mm refractor;100 mm refractor
Flammarion 5;Dome;Not determined;Dome of Flammarion n° 5;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-3.790443798;3 ° 47 '  West;-3.267630486;3 ° 16 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Small, mare-like dome near center of flooded crater;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;999;Not determined;Not determined
Flammarion 6;Dome;Not determined;Dome of Flammarion n° 6;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-3.445225633;3 ° 27 '  West;-3.210243033;3 ° 13 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Small, mare-like dome on floor of flooded crater;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;999;Not determined;Not determined
Flammarion 7;Dome;Not determined;Dome of Flammarion n° 7;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-4.480165067;4 ° 29 '  West;-3.095477741;3 ° 6 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Hemispherical, south of crater Flammarion D;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;999;Not determined;Not determined
Flammarion 8;Dome;Not determined;Dome of Flammarion n° 8;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-4.30728755;4 ° 18 '  West;-3.038099785;3 ° 2 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;9;9;5.5;5.5;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Hemispherical, slightly oval base, east of crater Flammarion D;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;50;50 mm refractor;100 mm refractor
Flammarion 9;Dome;Not determined;Dome of Flammarion n° 9;ALPO 1976;Not named;Not named;Not named;Astronomer;France;french;19;19 th century;Montigny le Roi;1842;Juvisy sur Orge;1925;Talented popularizator.  Author of  'The Popular Astronomy' in 1879. Creator of an observatory in Juvisy in 1883 and of the Société Astronomique de France in 1887.  Works in occult sciences  meteorology and climatology;-3.501776393;3 ° 30 '  West;-2.923352964;2 ° 55 '  South;South - West;Ptolemaeus crater region;44;Ptolemaeus;240;3b3;009C 179C 183C;;IV-108-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Inside crater Flammarion;Volcanic shield;Extrusive volcanism;Small, mare-like dome on floor of flooded crater;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;999;Not determined;Not determined
Fontenelle 1;Dome;Not determined;Dome of Fontenelle n° 1;ALPO 1976;Not named;Not named;Not named;Writer;France;french;18;18 th century;Rouen;1657;Paris;1757;Author of the 'Speech on the plurality of worlds' in 1686. Author of popularization works.  Member of the French Academy in 1691 then of the french Academy of Sciences in 1699.;-17.21594919;17 ° 13 '  West;59.99708907;59 ° 60 '  North;North - West;Moon North limb;3;Plato;400;11f5;018N 024N 029N 036N 161N 179N 183N 191N;;IV-140-H1 IV-128-H2 IV-128-H1;16;32;9.7;19.4;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;NE of crater Fontenelle;Volcanic shield;Extrusive volcanism;In Mare Frigoris;3;Very interesting formation;9;2 days after First Quarter;1 day after Last Quarter;50;50 mm refractor;100 mm refractor
Fontenelle B 1;Dome;Not determined;Dome of Fontenelle B n° 1;ALPO 1976;Not named;Not named;Not named;Writer;France;french;18;18 th century;Rouen;1657;Paris;1757;Author of the 'Speech on the plurality of worlds' in 1686. Author of popularization works.  Member of the French Academy in 1691 then of the french Academy of Sciences in 1699.;-20.82915152;20 ° 50 '  West;58.64943407;58 ° 39 '  North;North - West;Moon North limb;3;Plato;400;11f5;018N 024N 029N 036N 161N 179N 183N 191N;;IV-140-H1 IV-128-H2 IV-128-H1;10;10;6.1;6.1;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;S of crater Fontenelle B;Volcanic shield;Extrusive volcanism;Hemispherical, in Mare Frigoris;3;Very interesting formation;9;2 days after First Quarter;1 day after Last Quarter;50;50 mm refractor;100 mm refractor
Fontenelle G 1;Dome;Not determined;Dome of Fontenelle G n° 1;ALPO 1976;Not named;Not named;Not named;Writer;France;french;18;18 th century;Rouen;1657;Paris;1757;Author of the 'Speech on the plurality of worlds' in 1686. Author of popularization works.  Member of the French Academy in 1691 then of the french Academy of Sciences in 1699.;-17.5097812;17 ° 31 '  West;59.65511009;59 ° 39 '  North;North - West;Moon North limb;3;Plato;400;11f5;018N 024N 029N 036N 161N 179N 183N 191N;;IV-140-H1 IV-128-H2 IV-128-H1;18;18;10.9;10.9;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;E of crater Fontenelle G;Volcanic shield;Extrusive volcanism;Mare dome, in Mare Frigoris;3;Very interesting formation;9;2 days after First Quarter;1 day after Last Quarter;50;50 mm refractor;100 mm refractor
Fontenelle G 2;Dome;Not determined;Dome of Fontenelle G n° 2;ALPO 1976;Not named;Not named;Not named;Writer;France;french;18;18 th century;Rouen;1657;Paris;1757;Author of the 'Speech on the plurality of worlds' in 1686. Author of popularization works.  Member of the French Academy in 1691 then of the french Academy of Sciences in 1699.;-20.74282546;20 ° 45 '  West;58.32060203;58 ° 19 '  North;North - West;Moon North limb;3;Plato;400;11f5;018N 024N 029N 036N 161N 179N 183N 191N;;IV-140-H1 IV-128-H2 IV-128-H1;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;W of crater Fontenelle G;Volcanic shield;Extrusive volcanism;Mare dome, in Mare Frigoris;3;Very interesting formation;9;2 days after First Quarter;1 day after Last Quarter;999;Not determined;Not determined
Fra Mauro 1;Dome;Not determined;Dome of Fra Mauro n° 1;ALPO 1976;Not named;Not named;Not named;Geographer;Venice;venetian;15;15 th century;?;?;?;1459;Author of a map of the World in 1457.;-12.64730439;12 ° 39 '  West;-5.336218588;5 ° 20 '  South;South - West;South-East of Oceanus Procellarum region;42;Fra Mauro;216;11e1 / 12f8;018C 024C 029C 191C;MM149;IV-120-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;E of crater Fra Mauro;Volcanic shield;Extrusive volcanism;Not described;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;999;Not determined;Not determined
Fra Mauro 2;Dome;Not determined;Dome of Fra Mauro n° 2;ALPO 1976;Not named;Not named;Not named;Geographer;Venice;venetian;15;15 th century;?;?;?;1459;Author of a map of the World in 1457.;-12.64374591;12 ° 39 '  West;-5.163607091;5 ° 10 '  South;South - West;South-East of Oceanus Procellarum region;42;Fra Mauro;216;11e1 / 12f8;018C 024C 029C 191C;MM149;IV-120-H3;?;?;?;?;?;?;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;E of crater Fra Mauro;Volcano;Extrusive volcanism;Low-profile, mare dome;3;Very interesting formation;8;1 day after First Quarter;Last Quarter;999;Not determined;Not determined
