NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
Piroclástica 'Mare Frigoris Oeste Oriental';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 30;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;;;;0;;;;No consta el lugar de fallecimiento;No consta la fecla de fallecimiento;Sin hechos relevantes;27.4;27 ° 24 '  Este;49.6;49 ° 36 '  Norte;Noroeste;Limbo Norte de la Luna;3;Plato;377;2e5 / 6c6;323N 328N 334N 343N 351N 357N 003N 009N 018N 024N 029N 036N 040N 048N 106N 112N 124N 131N 135M 143N 148N 154N 161N 167N 174N 179N 183N 191N 201N 205N 213N;ST06/03  MM66 L100/026;IV-189-M IV-115-M IV-190-M IV-098-M IV-109-M IV-145-M IV-175-M IV-164-M IV-091-M IV-152-M IV-102-M IV-140-M IV-139-M IV-134-M IV-090-M IV-128-M IV-127-M IV-103-M IV-116-M IV-158-M IV-122-M IV-104-M IV-133-M IV-092-M IV-151-M;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 1000 km2;Fuentes : Gaddis et al. 1985;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Franklen';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 31;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Filósofo, físico y estadista;EE. UU.;Americano;18;Siglo XVIII;Boston;1706;Filadelfia;1790;Especialista en electricidad. Inventor de un conductor luminoso. Editor de la Declaración de Independencia de los Estados Unidos. Tratado de amistad con Francia en 1778.;47.9;47 ° 54 '  Este;38.4;38 ° 24 '  Norte;Noreste;Región Sureste del cráter Atlas;15;Atlas;311;1a5 / 3f6 / 4f1;315N 323N 328N 106N 112N 119N 124N 131N 135N;;IV-074-H2 IV-067-H2 IV-191-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 1000 km2;Fuentes : Gaddis et al. 1985;Comentario de las fuentes : ' cráter muy viejo ';;3;Formación muy interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Gambart';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 32;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;?;1800;?;1836;Descubridor de 13 cometas;-15.2;15 ° 12 '  Oeste;-1;1 ° 0 '  Sur;Noroeste;Región Sur del cráter Erathostenes;32;Stadius;246;8.00E+06;18C 024C 191C;ST07/03  MM63;IV-120-H3 IV-121-H1 IV-121-H1;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 100 km2;Fuentes : Hawke et al. 1991;Comentario de las fuentes : ' cráter peculiar SE of Copernicus ';;3;Formación muy interesante;8;1 día después de Cuarto Creciente;Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Gaudibert';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 33;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;?;1823;?;1901;Astrónomo amateur observador de la Luna y selenógrafo;37.7;37 ° 42 '  Este;-11.1;11 ° 6 '  Sur;Sureste;Región Noroeste del cráter Teophilus;47;Capella;191;;328C/S 131C/S 135C/S 143C;;;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 40 km2;Fuentes : Coombs et al. 1990 / Hawke et al. 1997;Comentario de las fuentes : ' en Nectaris ';;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Gaudibert B';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 34;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;?;1823;?;1901;Astrónomo amateur observador de la Luna y selenógrafo;38.7;38 ° 42 '  Este;-12.4;12 ° 24 '  Sur;Sureste;Región Noroeste del cráter Teophilus;47;Capella;191;;328C/S 131C/S 135C/S 143C;;;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 576 km2;Fuentes : Coombs et al. 1990 / Hawke et al. 1997;"Comentario de las fuentes : ' ""volc. Complex"" en Nectaris '";;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Gauss';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 35;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Matemático, astrónomo y físico;Alemania;Alemán;19;Siglo XIX;Brunswick;1777;Göttengen;1855;Trabajos sobre álgebra. Determenación de la órbita de Ceres. Pruebas sobre la naturaleza del espacio. Inventor del magnetómetro. Teoría general del magnetismo terrestre en 1839.;77;77 ° 0 '  Este;36;36 ° 0 '  Norte;Noreste;Limbo Noreste de la Luna;16;Gauss;306;9c1 / 10d7;291N Q1NE 099N;MM98;IV-165-H2 IV-177-H3;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 350 km2;Fuentes : Gaddis et al. 1985;Comentario de las fuentes : ' Cráter muy alto ';;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Grimaldi';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 36;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo y físico;Italia;Italiano;17;Siglo XVII;Bolonia;1618;Bolonia;1663;Jesuita. Descubridor de las enterferencias lumenosas y la difracción de la luz en 1650. Autor de un mapa de la Luna usado por Riccioli en 1651.;-68.3;68 ° 18 '  Oeste;-5.2;5 ° 12 '  Sur;Suroeste;Limbo Oeste de la Luna;39;Grimaldi;226;3c4;067C 075C 080C Q3W, 233C 237C 247C;MM183;IV-161-H3 IV-167-M IV-162-M IV-168-M IV-168-H3;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 2100 km2;Fuentes : Hawke et al. 1989;Comentario de las fuentes : ' W of Oc. Procellarum ';;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Grimaldi F';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 37;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo y físico;Italia;Italiano;17;Siglo XVII;Bolonia;1618;Bolonia;1663;Jesuita. Descubridor de las enterferencias lumenosas y la difracción de la luz en 1650. Autor de un mapa de la Luna usado por Riccioli en 1651.;-66.2;66 ° 12 '  Oeste;-7.9;7 ° 54 '  Sur;Suroeste;Limbo Oeste de la Luna;39;Grimaldi;226;3c4;067C 075C 080C Q3W, 233C 237C 247C;MM183;IV-161-H3 IV-167-M IV-162-M IV-168-M IV-168-H3;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 90 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Haldane';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 38;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Biólogo y matemático;Endia;Hendú;20;Siglo XX;Oxford;1892;Bhubaneswar;1964;Fundador de la teoría del neodarwenismo con Fisher y Wright. Profesor de biometría. Director del servicio de genética de la Universidad de Orissa en 1957.;83.7;83 ° 42 '  Este;-1.6;1 ° 36 '  Sur;Sureste;Limbo Este de la Luna;49;Langrenus;188;;Q4E;;;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 85 km2;Fuentes : Yengst&Head 1998 / Spudis 1989;Comentario de las fuentes : ' #12, en M. Smythii ';;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Heden Norte ';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 39;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Explorador;Suecia;Sueco;20;Siglo XX;Estocolmo;1865;Estocolmo;1952;Exploración de Asia Central. Descubridor de las fuentes del río Endo;-77;77 ° 0 '  Oeste;2.2;2 ° 12 '  Norte;Noroeste;Limbo Oeste de la Luna;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 113 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : ' Cerca de Orientale ';;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Heden Noreste';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 40;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Explorador;Suecia;Sueco;20;Siglo XX;Estocolmo;1865;Estocolmo;1952;Exploración de Asia Central. Descubridor de las fuentes del río Endo;-77;77 ° 0 '  Oeste;2.2;2 ° 12 '  Norte;Noroeste;Limbo Oeste de la Luna;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 130 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Heden Oeste';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 41;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Explorador;Suecia;Sueco;20;Siglo XX;Estocolmo;1865;Estocolmo;1952;Exploración de Asia Central. Descubridor de las fuentes del río Endo;-77;77 ° 0 '  Oeste;2.2;2 ° 12 '  Norte;Noroeste;Limbo Oeste de la Luna;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 150 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Hevelius';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 42;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Alemania;Alemán;17;Siglo XVII;Dantzig;1611;Dantzig;1687;Determenación de la rotación del Sol mediante la observación de sus manchas en 1645. Descubridor de las fáculas solares. Autor del primer mapa detallado de la Luna en 1647.;-67.5;67 ° 30 '  Oeste;2.2;2 ° 12 '  Norte;Noroeste;Limbo Oeste de la Luna;28;Galilei;260;;067N/C 075N/C 080N/C 233C 237C 247C;MM184;IV-169-H1 IV-162-M IV-162-H1;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 76 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : ' Cerca de Orientale ';;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'J. Herschel Centro';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 43;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Englaterra;Englés;19;Siglo XIX;Slough;1792;Collengwood;1871;;-36.9;36 ° 54 '  Oeste;62;62 ° 0 '  Norte;Noroeste;Limbo Norte-Noroeste de la Luna;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 120 km2;Fuentes : McCord et al. 1981;Comentario de las fuentes : ' cráter muy viejo ';;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'J. Herschel Norte';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 44;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Englaterra;Englés;19;Siglo XIX;Slough;1792;Collengwood;1871;;-38;38 ° 0 '  Oeste;61.4;61 ° 24 '  Norte;Noroeste;Limbo Norte-Noroeste de la Luna;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 260 km2;Fuentes : McCord et al. 1981;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'J. Herschel Sur';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 45;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Englaterra;Englés;19;Siglo XIX;Slough;1792;Collengwood;1871;;-37;37 ° 0 '  Oeste;61;61 ° 0 '  Norte;Noroeste;Limbo Norte-Noroeste de la Luna;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 60 km2;Fuentes : McCord et al. 1981;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Kiess';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 46;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrofísico;EE. UU.;Americano;20;Siglo XX;?;1887;?;1967;??;84.1;84 ° 6 '  Este;-6.5;6 ° 30 '  Sur;Sureste;Limbo Este de la Luna;49;Langrenus;188;;Q1E Q4E;;;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 1450 km2;Fuentes : Yengst&Head 1998 / Spudis 1989;Comentario de las fuentes : ' #21, en M. Smythii ';;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Lagrange C';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 47;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Matemático;Francia;Francés;18;Siglo XVIII;Turen;1736;París;1813;Autor de la 'Mecánica analítica' en 1788 y de la 'Teoría de la función analítica' en 1797.;-65;65 ° 0 '  Oeste;-29.9;29 ° 54 '  Sur;Suroeste;Limbo Suroeste de la Luna;61;Piazzi;142;11g1 / 12g8;075C/S 080C/S 237S 247S;;;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 1900 km2;Fuentes : Coombs & Hawke 1992;Comentario de las fuentes : ' Cerca de Orientale ';;3;Formación muy interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Lavoisier 1';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 48;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-81.9;81 ° 54 '  Oeste;38.5;38 ° 30 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 5 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : ' W of Oc. Procellarum ';;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Lavoisier 2';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 49;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-79.7;79 ° 42 '  Oeste;38.3;38 ° 18 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 5 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
Piroclástica 'Lavoisier 3';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 50;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-80.7;80 ° 42 '  Oeste;37.6;37 ° 36 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 8 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Lavoisier 4';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 51;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-79.8;79 ° 48 '  Oeste;38.2;38 ° 12 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 9 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Lavoisier 5';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 52;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-80.3;80 ° 18 '  Oeste;37.8;37 ° 48 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 11 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Lavoisier 6';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 53;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-80.8;80 ° 48 '  Oeste;37.5;37 ° 30 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 11 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Lavoisier 7';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 54;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-80.1;80 ° 6 '  Oeste;38;38 ° 0 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 18 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Lavoisier F';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 55;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-76.4;76 ° 24 '  Oeste;36.4;36 ° 24 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 3 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
Piroclástica 'Lavoisier H';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 56;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Químico;Francia;Francés;18;Siglo XVIII;París;1743;París;1794;Miembro de la Academia francesa de las Ciencias en 1768. Principio de conservación de la masa. Primer análisis del aire;-78.1;78 ° 6 '  Oeste;38.2;38 ° 12 '  Norte;Noroeste;Limbo Noroeste de la Luna;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 36 km2;Fuentes : Gaddis et al 1996;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;14;Luna Llena;6 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Mare Humorum';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 57;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;;;;0;;;;No consta el lugar de fallecimiento;No consta la fecla de fallecimiento;Sin hechos relevantes;-40;40 ° 0 '  Oeste;-30;30 ° 0 '  Sur;Suroeste;Región de Mare Humorum;52;Gassendi;178;9g4 / 11c3;036C/S 040C/S 048C/S 055C/S 201S 205S 213C/S 225C/S;ST03/03  MM154; IV-168-M IV-136-M IV-167-M IV-173-M IV-181-M IV-187-M IV-138-M IV-125-M IV-154-M IV-160-M IV-148-M IV-155-M IV-142-M IV-150-M IV-132-M IV-137-H1 IV-157-M IV-162-M IV-169-M IV-180-M IV-174-M IV-182-M IV-137-M IV-143-H1 IV-143-M IV-149-M IV-144-M IV-156-M ;0;0;0;0;0;0;Sin relación;Sin perfil;Gran depósito piroclástico / Area = 3000 km2;Fuentes : Gaddis et al. 1985;Comentario de las fuentes : Sin comentarios;;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Mare Smythii Nor-Noreste';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 58;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Gran Bretaña;Británico;19;Siglo XIX;?;1788;?;1866;??;83;83 ° 0 '  Este;2;2 ° 0 '  Norte;Noreste;Limbo Este de la Luna;38;Neper;229;15a7;291 N/S Q1E Q4E;ST05/01  MM97;II-196-M IV-017-M IV-009-M IV-146-M IV-052-M;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 590 km2;Fuentes : Yengst & Head 1998;Comentario de las fuentes : ' #9, Smythii W ';;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Mare Smythii Suroeste';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 59;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Gran Bretaña;Británico;19;Siglo XIX;?;1788;?;1866;??;86;86 ° 0 '  Este;-6;6 ° 0 '  Sur;Noreste;Limbo Este de la Luna;38;Neper;229;15a7;291 N/S Q1E Q4E;ST05/01  MM97;II-196-M IV-017-M IV-009-M IV-146-M IV-052-M;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 460 km2;Fuentes : Yengst & Head 1998;Comentario de las fuentes : ' #22, Widmanstatten ';;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
Piroclástica 'Mare Smythii Oeste ';Área piroclástica;No determenado;Volcanismo piroclástico de Gaddis base de datos n° 60;Gaddis (1999) / Legry (2007);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Gran Bretaña;Británico;19;Siglo XIX;?;1788;?;1866;??;85;85 ° 0 '  Este;1;1 ° 0 '  Norte;Noreste;Limbo Este de la Luna;38;Neper;229;15a7;291 N/S Q1E Q4E;ST05/01  MM97;II-196-M IV-017-M IV-009-M IV-146-M IV-052-M;0;0;0;0;0;0;Sin relación;Sin perfil;Pequeño depósito piroclástico / Area = 245 km2;Fuentes : Yengst & Head 1998;Comentario de las fuentes : ' #11, Camoens ';;3;Formación muy interesante;2;2 días después de la Luna Nueva;1 día después de Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
