NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
LACUS TIMORIS;LC3942S02795W;3942S02795;LC;See;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;See of Fear;(??);Rubenii;Kein Name;Rothmannus;;;;0;19. Jhd.;;;;;;-27.952240;332.047760;27.952° West;-39.421512;39.422° South;Nearside;Süd-West;Tycho Krater Nord-West Region;63;Capuanus;67;;029S 036S 040S 201S 205S;;;131;49;79;30;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Region von dunkler und länglicher Form.;Orientiert in Richtung Süd-Ost Nord-West.;Umgeben von Bergen.;Ziemlich gut getrennt in zwei Teile, von zwei vorgeschobenen bergigen Abhängen, in der Mitte geformt durch die Wände von Capuanus.;2;Ziemlich interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Lacus Timoris;Lacus Timoris;3220;153.649;-39.4215120359999;332.047760393;-38.2917766571045;-41.1935119628906;334.751749038696;328.929971694946;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Wilhelm;LAC-111;Adopted by IAU;1976-01-01 00:00:00;;`Lake of Fear.`;http://planetarynames.wr.usgs.gov/Feature/3220
LACUS VERIS;LC1648S08591W;1648S08591;LC;See;;Entstehungsperiode nicht gefunden;;Spring Lake;Franz (1913);Kein Name;Kein Name;Kein Name;;;;0;19. Jhd.;;;;;;-85.908611;274.091389;85.909° West;-16.484388;16.484° South;Librations zone;Süd-West;Mond West-Süd-Westbogen;50;Darwin;187;11h5;Q3W;;;542;60;327;36;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Flache, ausgedehnte längliche Form in Nord-Süd-Richtung.;Gelegen zwischen den zwei bergigen Ringen, Bestandteil der Montes Rook zum Norden hin.;Ebene gefüllt mit sehr dunklem Material.;;2;Ziemlich interessante Formation;14;Vollmond;6 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Lacus Veris;Lacus Veris;3221;382.882;-16.484388334;274.091389187;-10.6917896270752;-22.2769870758057;276.801340103149;271.796964645386;LOLA2011;Europe;Latin;Lacus, lacūs;LC;Eichstadt;LAC-91;Adopted by IAU;1970-01-01 00:00:00;;`Lake of Spring.`;http://planetarynames.wr.usgs.gov/Feature/3221
LADE;AA0133S00999E;0133S00999;AA;Krater;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);;Heinrich E. von Lade;Krieger / König (1912);Kein Name;Kein Name;Kein Name;Bankmann;Deutschland;deutscher;19;19. Jhd.;?;1817;?;1904;Amateur Astronom.;9.990072;9.990072;9.990° East;-1.326198;1.326° South;Nearside;Süd-Ost;östlich von Ptolemaeus Krater Region;45;Andel;236;1e1 / 13d7; 351S 357C 161C 167C;;;56;56;34;34;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Abgewrackte, kreisförmige Formation.;Steile Stelle zum Norden hin und nicht-existent und angrenzend an Süd Lade T und S zum Westen hin, Lade X zum Osten hin und Lade U und B zum Norden hin.;Kleine, hohe Wände, abfallend zum Süden hin und zerfurcht zum Westen hin von Lade M.;Ausgedehnte, flache Ebene, gefüllt mit Lava. Hügel, Vertiefungen und kleine Krater.;3;Sehr interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor;Lade;Lade;3223;58.1094;-1.32619802993072;9.99007245715276;-0.36799430847168;-2.28440093994141;10.948522567749;9.03164100646973;LOLA2011;Europe;Germany;Crater, craters;AA;Ptolemaeus;LAC-77;Adopted by IAU;1935-01-01 00:00:00;;Heinrich Eduard von. German astronomer (1817-1904).;http://planetarynames.wr.usgs.gov/Feature/3223
LAGALLA;AA4448S02236W;4448S02236;AA;Krater;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre) ?;;Giulio Cesare Lagalla;Fauth (1936);Kein Name;Kein Name;Kein Name;Philosoph;Italien;italienischer;16;16. Jhd.;?;1571;?;1624;Einer der ersten Mondbeobachter mittels Teleskop.;-22.359937;337.640063;22.360° West;-44.484739;44.485° South;Nearside;Süd-West;Tycho Krater Nord-West Region;63;Capuanus;100;10f5 / 12b5;024S 029S 040S 191S 201S 205S;;;86;56;52;52;2400;7300;0.0282;A_____________________________________________________________________________A;Beschädigte und deformierte Formation, gelegen am Süd-West Abhang von Wilhelm.;Flache Abhänge, anstoßend an Lagalla F zum Westen hin an Wilhelm B und Wilhelm zum Nord-Osten hin und an Wilhelm A zum Osten hin.;Kleine, hohe Wände, angrenzend an einen kleinen Krater zum Süd-Westen hin.;Flache Ebene von unregelmäßiger Form. Hügel und Kammlinien. Kleine Krater.;3;Sehr interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Lagalla;Lagalla;3228;88.7764;-44.4847391819496;337.640063436537;-43.0209102630615;-45.9485664367676;339.692060470581;335.58807182312;LOLA2011;Europe;Italy;Crater, craters;AA;Wilhelm;LAC-111;Adopted by IAU;1935-01-01 00:00:00;;Giulio Cesare. Italian philosopher (1571-1624).;http://planetarynames.wr.usgs.gov/Feature/3228
LAGRANGE;AA3260S07145W;3260S07145;AA;Umwandete Fläche;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);;Comte Louis de Lagrange;Mädler (1837);Kein Name;Kein Name;Kein Name;Mathematiker;Frankreich;französischer;18;18. Jhd.;Turin;1736;Paris;1813;Autor der 'Analytischen Mechanik' im Jahre 1788 und der 'Analytischen Funktionstheorie' im Jahre 1797.;-71.447445;288.552555;71.447° West;-32.602555;32.603° South;Nearside;Süd-West;Mond Süd-West Bogen;61;Piazzi;142;11g1 / 12g8;075C/S 080C/S 237S 247S;;;161;161;97;97;0;0;0.0169;Zu flach. Kann nicht gezeigt werden.;Kreisförmige Formation, Umgrenzung stark abgebaut.;Ziemlich steile Stelle, gerillt von Kratern und, angrenzend an Piazzi zum Süd-Westen hin.;Hohe zerklüftete Wände, angrenzend an viele Krater, wie Lagrange K zum Nord-Osten hin.;Flache Ebene zum Norden hin und zerklüftet zum Süden hin. Berg länglich zum Zentrum hin.;3;Sehr interessante Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;5;Bloses Auge;10x Doppelfernrohr;Lagrange;Lagrange;3233;162.213;-32.6025551347323;288.552554561755;-29.9278316497803;-35.2772769927979;291.727628707886;285.377481460571;LOLA2011;Europe;Italy;Crater, craters;AA;Vallis Inghirami;LAC-109;Adopted by IAU;1935-01-01 00:00:00;;Joseph Louis. Italian mathematician (1736-1813).;http://planetarynames.wr.usgs.gov/Feature/3233
LALANDE;AA0446S00865W;0446S00865;AA;Krater;;Copernicianische (Von -1.1 Mrd. bis heute);;Joseph Jérôme LeFrançois de Lalande;Lohrmann (1824);Rosetti;Mons Micale;Kein Name;Astronom;Frankreich;französischer;18;18. Jhd.;Bourg en Bresse;1732;Paris;1807;Messung der Mondentfernung im Jahre 1751. Arbeiten über Planeten.  Herausgeber der 'Wissenschaft der Zeit' im Jahre 1760. Mitglied der französischen Akademie der Wissenschaften im Jahre 1753. Direktor des Observatoriums von Paris im Jahre 1795. Autor der 'Französischen Himmelsgeschichte'.;-8.646718;351.353282;8.647° West;-4.455585;4.456° South;Nearside;Süd-West;westlich von Ptolemaeus Krater Region;43;Lalande;215;5c1 / 9a6 / 13h7;009C 018C 179C 183C;;;25;25;15;15;2590;7800;0.1079;A__________________A;Isolierte, kreisförmige Formation.;Steile Stelle, angrenzend eine Kette von Bergen zum Süd-Westen hin und Lalande B zum Norden hin.;Hohe Wände mit Terrassen.;Kleine, ausgedehnte und flache Ebene. Kleines Zentralrelief. Radiations.;3;Sehr interessante Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Lalande;Lalande;3245;23.5409;-4.45558478479323;351.353282241297;-4.06741714477539;-4.84375190734863;351.742631912231;350.963937759399;LOLA2011;Europe;France;Crater, craters;AA;Ptolemaeus;LAC-77;Adopted by IAU;1935-01-01 00:00:00;;Joseph Jérôme Le François de. French astronomer (1732-1807).;http://planetarynames.wr.usgs.gov/Feature/3245
LALANDE A;SF0664S00981W;0664S00981;SF;Krater;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;;Lalande A - Joseph Jérôme LeFrançois de Lalande;(??);Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;18;18. Jhd.;Bourg en Bresse;1732;Paris;1807;Messung der Mondentfernung im Jahre 1751. Arbeiten über Planeten.  Herausgeber der 'Wissenschaft der Zeit' im Jahre 1760. Mitglied der französischen Akademie der Wissenschaften im Jahre 1753. Direktor des Observatoriums von Paris im Jahre 1795. Autor der 'Französischen Himmelsgeschichte'.;-9.807584;350.192416;9.808° West;-6.635618;6.636° South;Nearside;Süd-West;westlich von Ptolemaeus Krater Region;43;Lalande;243;;;;;13.2;13.2;8;8;2600;7900;0.197;A_________A;Isolierte, kreisförmige Formation mit Schüsselform.;Ziemlich steile Stelle.;Hohe Wände.;Rundliche Ebene.;2;Ziemlich interessante Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor;Lalande A;Lalande A;10553;12.2546;-6.63561759863345;350.192416193302;-6.43355178833008;-6.83768272399902;350.395845413208;349.988988876343;LOLA2011;Europe;France;Satellite Feature;SF;Ptolemaeus;LAC-77;Adopted by IAU;2006-01-01 00:00:00;;Joseph Jérôme Le François de. French astronomer (1732-1807).;http://planetarynames.wr.usgs.gov/Feature/10553
LALLEMAND;AA1440S08421W;1440S08421;AA;Krater;;Entstehungsperiode nicht gefunden;;undré Lallemund (ehem. Kopff A);(??);Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;20;20. Jhd.;Cirey les Pontailler;1904;Paris;1978;Erfinder der elektronischen Kamera im Jahre 1936. Professor des College von Frankreich und Mitglied der französischen Akademie der Wissenschaften im Jahre 1961.;-84.206286;275.793714;84.206° West;-14.400746;14.401° South;Librations zone;Süd-West;Mond West Bogen;39;Grimaldi;224;;Q3W;;;18;18;11;11;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Isolierte, kreisförmige Formation mit Schüsselform, gelegen in der Liberationszone.;Ziemlich steile Stelle.;Kleine, hohe Wände.;Rundliche Ebene.;2;Ziemlich interessante Formation;14;Vollmond;6 Tage nach letztem Viertel;50;50 mm Refraktor;100 mm Refraktor;Lallemand;Lallemand;3246;16.6857;-14.4007464932634;275.793713883264;-14.1256160736084;-14.6758766174316;276.077768325806;275.509660720825;LOLA2011;Europe;France;Crater, craters;AA;Riccioli;LAC-73;Adopted by IAU;1985-01-01 00:00:00;;Andre. French astronomer (1904-1978).;http://planetarynames.wr.usgs.gov/Feature/3246
LAMARCK;AA2312S07006W;2312S07006;AA;Krater;;Pre-Nectarianische (Von -4.55 Mrd. bis -3.92 Mrd. Jahre);;Jean Baptiste de Monet Chevalier de Lamarck;Arthur / Whitaker (1963);Kein Name;Kein Name;Kein Name;Naturwissenschaftler;Frankreich;französischer;18;18. Jhd.;Bazentin;1744;Paris;1829;Professor des Museums für Naturgeschichte im Jahre 1793. Mitglied der französischen Akademie der Wissenschaften im Jahre 1795. Autor der Theorie der Anpassung der Arten, 'Lamarckismus' genannt.;-70.057731;289.942269;70.058° West;-23.120491;23.120° South;Nearside;Süd-West;Mond West-Süd-Westbogen;50;Darwin;184;11g3;075C 080C 247CS;;;116;116;70;70;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Abgewrackte, kreisförmige Formation.;Ziemlich steile Stelle, angrenzend an Byrgius D zum Süd-Osten hin, Lamarck A und D zum Süd-Westen hin und anstoßend an Darwin zum Norden hin.;Kleine, hohe Wände, anstoßend an Darwin zum Norden hin.;Zerklüftete Ebene mit einem Krater zum Norden hin. Zentralberg. Kleine Krater und Kammlinie.;3;Sehr interessante Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;5;Bloses Auge;10x Doppelfernrohr;Lamarck;Lamarck;3249;114.655;-23.1204908687479;289.942268593901;-21.828821182251;-24.4071445465088;291.83104133606;288.070615768433;LOLA2011;Europe;France;Crater, craters;AA;Eichstadt;LAC-91;Adopted by IAU;1964-01-01 00:00:00;;Jean Baptiste Pierre Antoine de Monet. French natural historian (1744-1829).;http://planetarynames.wr.usgs.gov/Feature/3249
LAMBERT;AA2577N02099W;2577N02099;AA;Krater;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre);;Johann Heinrich Lambert;Schröter (1802);Chisletti;Insula Sardinia;Kein Name;Mathematiker;Deutschland;deutscher;18;18. Jhd.;Mulhouse;1728;Berlin;1777;Theorien über die Geometrien der Umlaufbahnen der Kometen. Autor der kartographischen Projektion mit seinem Namn. Entdecker der Irrationalität von Pi. Arbeiten über Photometrie.;-20.986439;339.013561;20.986° West;25.771744;25.772° North;Nearside;Nord-West;Süd Teil von Mare Imbrium;20;Pytheas;336;5e7 / 6e1;024N 029N/C 191N 201N ;;;30;30;18;18;2690;8200;0.0897;A_______________________A;Isolierte, kreisförmige Formation.;Steile Stelle, angrenzend an den kleinen Krater Lambert A zum Nord-Westen hin und den großen Geist-Krater Lambert R zum Süden hin.;Hohe Wände mit Terrassen.;Zerklüftete Ebene. Zentralberg mit kleinem Krater zum Gipfel hin. Kleine Krater.;4;Außergewöhnliche Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Lambert;Lambert;3253;30.1209;25.7717443034748;339.013560683081;26.2684078216553;25.2750797271729;339.565015792847;338.462121963501;LOLA2011;Europe;Germany;Crater, craters;AA;Timocharis;LAC-40;Adopted by IAU;1935-01-01 00:00:00;;Johann Heinrich. German astronomer, mathematician, physicist (1728-1777).;http://planetarynames.wr.usgs.gov/Feature/3253
LAMBERT R;SF2388N02066W;2388N02066;SF;Krater;;Entstehungsperiode nicht gefunden;;Lambert R - Johann Heinrich Lambert;(??);Kein Name;Kein Name;Kein Name;Mathematiker;Deutschland;deutscher;18;18. Jhd.;Mulhouse;1728;Berlin;1777;Theorien über die Geometrien der Umlaufbahnen der Kometen. Autor der kartographischen Projektion mit seinem Namn. Entdecker der Irrationalität von Pi. Arbeiten über Photometrie.;-20.663837;339.336163;20.664° West;23.884179;23.884° North;Nearside;Nord-West;Süd Teil von Mare Imbrium;20;Pytheas;336;;;;;40;40;24;24;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Kreisförmige Geister-Formation, abfallend zur Lava von Mare Imbrium.;Sehr flache Abhänge, angrenzend an Pytheas N zum Süden hin und einen faltigen Rücken, Süd-Ost Nord-West orientiert  zum Osten hin.;Quasi flache Wände, angrenzend an den kleinen Krater Lambert B zum Nord-Osten hin.;Sehr flache Ebene, gefüllt mit der Lava von Mare Imbrium.;4;Außergewöhnliche Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Lambert R;Lambert R;10576;55.7068;23.8841787656472;339.336162624015;24.8027477264404;22.965612411499;340.340478897095;338.331876754761;LOLA2011;Europe;Germany;Satellite Feature;SF;Timocharis;LAC-40;Adopted by IAU;2006-01-01 00:00:00;;Johann Heinrich. German astronomer, mathematician, physicist (1728-1777).;http://planetarynames.wr.usgs.gov/Feature/10576
LAME;AA1476S06456E;1476S06456;AA;Krater;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;Gabriel Lamé;Arthur / Whitaker (1963);Kein Name;Kein Name;Kein Name;Mathematiker und Ingenieur;Frankreich;französischer;19;19. Jhd.;Tours;1795;Paris;1870;Viele Arbeiten in Russland im Jahre 1820. Professor der Physik in der französischen Polytechnischen Schule im Jahre 1832. Mitentwickler der ersten Eisenbahnlinien. Wurde im Jahre 1843 in die französische Akademie der Wissenschaften gewählt .;64.559015;64.559015;64.559° East;-14.755272;14.755° South;Nearside;Süd-Ost;Mond Ost-Süd-Ost Bogen;60;Vendelinus;189;15b4 / 15c5;303C/S 099C 105C 112C;;;85;85;51;51;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;;Steile Stelle, anstoßend an Vendelinus zum Süd-Westen hin, angrenzend an Lamé F und E zum Nord-Osten hin und Lamé 'M zum Süd-Osten hin.;Hohe Wände, anstoßend an Lamé G zum Süd-Osten hin und Lamé J zum Nord-Osten hin.;;3;Sehr interessante Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor;Lamé;Lame;3261;84.2788;-14.7552717258682;64.5590145776021;-13.3654766082764;-16.1450672149658;65.9951419830322;63.1229419708252;LOLA2011;Europe;France;Crater, craters;AA;Langrenus;LAC-80;Adopted by IAU;1964-01-01 00:00:00;;Gabriel. French mathematician (1795-1870).;http://planetarynames.wr.usgs.gov/Feature/3261
LAMECH;AA4279N01315E;4279N01315;AA;Krater;;Copernicianische (Von -1.1 Mrd. bis heute) ?;;Félix Chemla Lamèch;Müller (1935);Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;20;20. Jhd.;?;1894;?;1962;Mondvermesser. Autor einer Mondkarte.;13.150731;13.150731;13.151° East;42.789019;42.789° North;Nearside;Nord-Ost;nördlich von Mare Serenitatis Region;13;Eudoxus;350;2d3;351N 357N 154N 161N;;;13;13;8;8;1460;4400;0.1123;A__________________A;Kreisförmige Formation.;Steile Stelle, angrenzend an Eudoxus D zum Norden hin.;Kleine, hohe Wände.;Kleine, ausgedehnte und flache Ebene.;2;Ziemlich interessante Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor;Lamèch;Lamech;3262;12.4095;42.7890187931088;13.1507311977427;42.9722156524658;42.6058254241943;13.4292163848877;12.8722095489502;LOLA2011;Europe;France;Crater, craters;AA;Eudoxus;LAC-26;Adopted by IAU;1935-01-01 00:00:00;;Felix Chemla. French selenographer (1894-1962).;http://planetarynames.wr.usgs.gov/Feature/3262
LAMONT;AA0514N02332E;0514N02332;AA;Krater;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;Johann von Lamont;Krieger / König (1912);Kein Name;Kein Name;Kein Name;Astronom;Deutschland;deutscher;19;19. Jhd.;Braemar;1805;Bogenhausen;1879;Berechnete die Masse von Uranus mittels seiner Monde. Arbeiten über Sternphotometrie. Entdecker der periodischen Abweichungen der magnetischen Declination.;23.316433;23.316433;23.316° East;5.138138;5.138° North;Nearside;Nord-Ost;Ost Teil von Mare Tranquillitatis;35;Arago;276;1b2 / 1c2 / 3g3 / 3h3;343C 148C 154C;;;75;75;45;45;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Bemerkenswerte kreisförmige Geister-Formation mit doppelten Abschluß, gelegen zum Süd-Osten von Arago hin .;Form aus faltigen, konzentrischen und radialen Rücken in Mare Tranquillitatis.;;;4;Außergewöhnliche Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;30;10x Doppelfernrohr;50 mm Refraktor;Lamont;Lamont;3256;83.2336;5.13813772479685;23.3164327683976;6.40347480773926;3.87260627746582;24.4064655303955;22.2278156280518;LOLA2011;Europe;Scotland;Crater, craters;AA;Julius Caesar;LAC-60;Adopted by IAU;1935-01-01 00:00:00;;Johann von. Scottish-born German astronomer (1805-1879).;http://planetarynames.wr.usgs.gov/Feature/3256
LANDSTEINER;AA3130N01479W;3130N01479;AA;Kleiner Krater;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre) ?;;Karl Landsteiner (ehem. Timocharis F);(??);Kein Name;Kein Name;Kein Name;Biologe;U. S. A.;amerikanischerer;20;20. Jhd.;Vienne;1868;New York;1943;Entdecker der Blutgruppen im Jahre1900 und und des Rhesusfaktors im Jahre 1941. Nobel Preis  für Medizin im Jahre1930.;-14.789682;345.210318;14.790° West;31.298315;31.298° North;Nearside;Nord-West;Zentralteil von Mare Imbrium;11;Le Verrier;336;5d8 / 6c2;018N 191N;;;7;7;4;4;1350;4100;0.225;A________A;Kreisförmige Formation mit Schüsselform.;Kleine, steile Stelle.;Kleine, hohe Wände.;Rundliche Ebene.;1;Wenig interessant oder schwierige Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor;Landsteiner;Landsteiner;3267;6.11065;31.2983150265589;345.210317691119;31.3990726470947;31.1975574493408;345.328237533569;345.092401504517;LOLA2011;Europe;Austria;Crater, craters;AA;Timocharis;LAC-40;Adopted by IAU;1976-01-01 00:00:00;;Karl. Austrian-American pathologist. Nobel laureate (1868-1943).;http://planetarynames.wr.usgs.gov/Feature/3267
LANGLEY;AA5117N08605W;5117N08605;AA;Krater;;Entstehungsperiode nicht gefunden;;Samuel Pierpont Langley;Arthur / Whitaker (1963);Kein Name;Kein Name;Kein Name;Astronom und Physiker;U. S. A.;amerikanischerer;19;19. Jhd.;Roxbury;1834;Aiken;1906;Erfinder des Bolometers im Jahre 1881. Messung der athmosphärischen Durchlässigkeit für Sonnenlicht. Konstrukteur eines Flugzeugs im Jahre 1896.;-86.049874;273.950126;86.050° West;51.166234;51.166° North;Librations zone;Nord-West;Mond Nord-Nord-West Bogen;1;Markov;408;8d6;Q2N/NW;;;60;60;36;36;0;0;0;Unbekannte Höhe. Kann nicht gezeigt werden.;Beschädigte Formation gelegen in der Liberationszone.;Kleine, steile Stelle, angrenzend an Galvani zum Süd-Osten hin, Volta zum Norden hin.;Kleine, hohe Wände, angrenzend an Langley K & J zum Norden hin.;Zerklüftete Ebene.;1;Wenig interessante oder schwierige Formation;14;Vollmond;6 Tage nach letztem Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Langley;Langley;3271;59.1697;51.166234090269;273.950126136646;52.1495952606201;50.1982364654541;275.491376876831;272.380258560181;LOLA2011;North America;American;Crater, craters;AA;Omar Khayyam;LAC-21;Adopted by IAU;1964-01-01 00:00:00;;Samuel Pierpont. American astronomer, physicist (1834-1906).;http://planetarynames.wr.usgs.gov/Feature/3271
LANGRENUS;AA0886S06104E;0886S06104;AA;Krater;;Eratosthenianische (Von -3.2 Mrd. bis -1.1 Mrd. Jahre);;Michel Florent von Langren;Langrenus (1645);Langreni;Insula Major;Kein Name;Ingenieur und Mathematiker;Belgien;belgischer;17;17. Jhd.;?;1600;?;1675;Autor der ersten beschrifteten Mondkarte.;61.038048;61.038048;61.038° East;-8.860387;8.860° South;Nearside;Süd-Ost;Mond Ost Bogen;49;Langrenus;188;15c6;303C/S 309C 315C 099C 105C 112C 119C;;;133;133;80;80;2600;7900;0.0197;Zu flach. Kann nicht gezeigt werden.;Kreisförmige Formation, deformiert zum Süden hin.;Sehr steile und zerklüftete Abhänge, angrenzend an Lohse Langrenus C und E zum Süden hin, Sommerville zum Nord-Osten hin und Acosta zum Norden hin.;Hohe Wände mit Terrassen, deformiert zum Süden hin.;Ausgedehnte, flache Ebene, mehr zerklüftet zum Nord-Westen hin. Doppelzentralberg 1000 m hoch. Hügel und kleine Krater.;4;Außergewöhnliche Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;5;Bloses Auge;10x Doppelfernrohr;Langrenus;Langrenus;3273;131.977;-8.86038657770111;61.038048031095;-6.68377113342285;-11.0370006561279;63.2410144805908;58.8354015350342;LOLA2011;Europe;Belgium;Crater, craters;AA;Langrenus;LAC-80;Adopted by IAU;1935-01-01 00:00:00;;Langren, Michel Florent van. Belgian selenographer, engineer (c. 1600-1675).;http://planetarynames.wr.usgs.gov/Feature/3273
LANSBERG;AA0031S02663W;0031S02663;AA;Krater;;Obere Imbrianische (Von -3.8 Mrd. bis -3.2 Mrd. Jahre);;Philippe van Lansberge;Riccioli (1651);Kinschotti;Insula Malta;Lansberg;Arzt und Astronom;Belgien;belgischer;16;16. Jhd.;?;1561;?;1632;Autor von Arbeiten über Sonnenuhren und Beobachtungsinstrumente.;-26.627289;333.372711;26.627° West;-0.311844;0.312° South;Nearside;Süd-West;Süd-östlich von Oceanus Procellarum Region;42;Fra Mauro;248;5g2 / 7a3 / 9e8;024C 029C 036C 040C 201C 205C;;;40;40;24;24;3110;9400;0.0797;A__________________________A;Isolierte, kreisförmige Formation.;Steile Stelle.;Hohe Wände mit Terrassen.;Kleine, ausgedehnte und flache Ebene. Zentralberg doppelt. Kleine Krater.;4;Außergewöhnliche Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;30;10x Doppelfernrohr;50 mm Refraktor;Lansberg;Lansberg;3276;38.7459;-0.311843750643189;333.372711105711;0.327035903930664;-0.950723648071289;334.011602401733;332.733823776245;LOLA2011;Europe;Belgium;Crater, craters;AA;Montes Riphaeus;LAC-76;Adopted by IAU;1935-01-01 00:00:00;;Philippe van. Belgian astronomer (1561-1632).;http://planetarynames.wr.usgs.gov/Feature/3276
LANSBERG B;SF0249S02814W;0249S02814;SF;Krater;;Copernicianische (Von -1.1 Mrd. bis heute) ?;;Lansberg B - Philippe van Lansberge;(??);Kein Name;Kein Name;Kein Name;Arzt und Astronom;Belgien;belgischer;16;16. Jhd.;?;1561;?;1632;Autor von Arbeiten über Sonnenuhren und Beobachtungsinstrumente.;-28.139406;331.860594;28.139° West;-2.493900;2.494° South;Nearside;Süd-West;Süd-Ost Teil von Oceanus Procellarum;41;Euclides;252;;;;;9.9;9.9;6;6;2030;6200;0.2051;A_________A;Isolierte, kreisförmige Formation mit Schüsselform.;Kleine, steile Stelle, bedeckt mit glänzendem Auswurf.;Kleine, hohe Wände.;Rundliche Ebene.;1;Wenig interessant oder schwierige Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;50;50 mm Refraktor;100 mm Refraktor;Lansberg B;Lansberg B;10626;8.99909;-2.49390035787059;331.860593942415;-2.34551429748535;-2.64228630065918;332.009122848511;331.712068557739;LOLA2011;Europe;Belgium;Satellite Feature;SF;Montes Riphaeus;LAC-76;Adopted by IAU;2006-01-01 00:00:00;;Philippe van. Belgian astronomer (1561-1632).;http://planetarynames.wr.usgs.gov/Feature/10626
