NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
Pyroclastique 'Eastern Mare Frigoris West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 30;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;27.4;27 ° 24 '  Est;49.6;49 ° 36 '  Nord;Nord-Ouest;Moon North limb;3;Plato;377;2e5 / 6c6;323N 328N 334N 343N 351N 357N 003N 009N 018N 024N 029N 036N 040N 048N 106N 112N 124N 131N 135M 143N 148N 154N 161N 167N 174N 179N 183N 191N 201N 205N 213N;ST06/03  MM66 L100/026;IV-189-M IV-115-M IV-190-M IV-098-M IV-109-M IV-145-M IV-175-M IV-164-M IV-091-M IV-152-M IV-102-M IV-140-M IV-139-M IV-134-M IV-090-M IV-128-M IV-127-M IV-103-M IV-116-M IV-158-M IV-122-M IV-104-M IV-133-M IV-092-M IV-151-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 1000 km2;Sources : Gaddis et al. 1985;Commentaires de la source : No comment;;3;Formation très intéressante;9;2 jours après le Premier Quartier;1 jour après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Franklin';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 31;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Philosopher physicist and stateman;U. S. A.;american;18;18 th century;Boston;1706;Philadelphie;1790;Specialist of electricity.  Inventor of the lightning conductor. Editor of the Declaration of independence of USA.  Treaty of friendship with France in 1778.;47.9;47 ° 54 '  Est;38.4;38 ° 24 '  Nord;Nord-Est;Atlas crater Sud-East region;15;Atlas;311;1a5 / 3f6 / 4f1;315N 323N 328N 106N 112N 119N 124N 131N 135N;;IV-074-H2 IV-067-H2 IV-191-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 1000 km2;Sources : Gaddis et al. 1985;Commentaires de la source : ' old highland crater ';;3;Formation très intéressante;4;4 jours après la Nouvelle Lune;3 jours après la Pleine Lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Gambart';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 32;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;France;french;19;19 th century;?;1800;?;1836;Discoverer of 13 comets.;-15.2;15 ° 12 '  Ouest;-1;1 ° 0 '  Sud;Nord-Ouest;Erathostenes crater Sud region;32;Stadius;246;8.00E+06;18C 024C 191C;ST07/03  MM63;IV-120-H3 IV-121-H1 IV-121-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 100 km2;Sources : Hawke et al. 1991;Commentaires de la source : ' peculiar crater SE of Copernicus ';;3;Formation très intéressante;8;1 jour après le Premier Quartier;Au Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Gaudibert';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 33;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;France;french;19;19 th century;?;1823;?;1901;Amateur astronomer observer of the Moon and selenographer.;37.7;37 ° 42 '  Est;-11.1;11 ° 6 '  Sud;Sud-Est;Theophilus crater North-East region;47;Capella;191;;328C/S 131C/S 135C/S 143C;;;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 40 km2;Sources : Coombs et al. 1990 / Hawke et al. 1997;Commentaires de la source : ' in Nectaris ';;3;Formation très intéressante;10;3 jours après le Premier Quartier;2 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Gaudibert B';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 34;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;France;french;19;19 th century;?;1823;?;1901;Amateur astronomer observer of the Moon and selenographer.;38.7;38 ° 42 '  Est;-12.4;12 ° 24 '  Sud;Sud-Est;Theophilus crater North-East region;47;Capella;191;;328C/S 131C/S 135C/S 143C;;;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 576 km2;Sources : Coombs et al. 1990 / Hawke et al. 1997;"Commentaires de la source : ' ""volc. Complex"" in Nectaris '";;3;Formation très intéressante;10;3 jours après le Premier Quartier;2 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Gauss';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 35;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Mathematician astronomer and physicist;Germany;german;19;19 th century;Brunswick;1777;Göttingen;1855;Works on the algebra.  Determination of the orbit of Ceres. Tests on the nature of the space.  Inventor of the magnétometer.  General theory of the terrestrial magnetism in 1839.;77;77 ° 0 '  Est;36;36 ° 0 '  Nord;Nord-Est;Moon North-East limb;16;Gauss;306;9c1 / 10d7;291N Q1NE 099N;MM98;IV-165-H2 IV-177-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 350 km2;Sources : Gaddis et al. 1985;Commentaires de la source : ' highland crater ';;3;Formation très intéressante;2;2 jours après la Nouvelle Lune;1 jour après la Pleine lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Grimaldi';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 36;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer and physicist;Italy;italian;17;17 th century;Bologne;1618;Bologne;1663;Jesuit.  Discoverer of luminous interferences and the diffraction of the light in 1650.  Author of a map of the Moon used by Riccioli in 1651.;-68.3;68 ° 18 '  Ouest;-5.2;5 ° 12 '  Sud;Sud-Ouest;Moon West limb;39;Grimaldi;226;3c4;067C 075C 080C Q3W, 233C 237C 247C;MM183;IV-161-H3 IV-167-M IV-162-M IV-168-M IV-168-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 2100 km2;Sources : Hawke et al. 1989;Commentaires de la source : ' W of Oc. Procellarum ';;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Grimaldi F';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 37;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer and physicist;Italy;italian;17;17 th century;Bologne;1618;Bologne;1663;Jesuit.  Discoverer of luminous interferences and the diffraction of the light in 1650.  Author of a map of the Moon used by Riccioli in 1651.;-66.2;66 ° 12 '  Ouest;-7.9;7 ° 54 '  Sud;Sud-Ouest;Moon West limb;39;Grimaldi;226;3c4;067C 075C 080C Q3W, 233C 237C 247C;MM183;IV-161-H3 IV-167-M IV-162-M IV-168-M IV-168-H3;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 90 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Haldane';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 38;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Biologist and mathematician;India;indian;20;20 th century;Oxford;1892;Bhubaneswar;1964;Founder of the theory of the neodarwinism with Fisher and Wright.  Professor of biometry. Director of the service of genetic of the University of Orissa in 1957.;83.7;83 ° 42 '  Est;-1.6;1 ° 36 '  Sud;Sud-Est;Moon East limb;49;Langrenus;188;;Q4E;;;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 85 km2;Sources : Yingst&Head 1998 / Spudis 1989;Commentaires de la source : ' #12, in M. Smythii ';;3;Formation très intéressante;2;2 jours après la Nouvelle Lune;1 jour après la Pleine lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Hedin North ';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 39;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Explorer;Sweden;swedish;20;20 th century;Stockholm;1865;Stockholm;1952;Exploration of Asia central. Discoverer of sources of the Indus.;-77;77 ° 0 '  Ouest;2.2;2 ° 12 '  Nord;Nord-Ouest;Moon West limb;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 113 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : ' near Orientale ';;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Hedin North-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 40;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Explorer;Sweden;swedish;20;20 th century;Stockholm;1865;Stockholm;1952;Exploration of Asia central. Discoverer of sources of the Indus.;-77;77 ° 0 '  Ouest;2.2;2 ° 12 '  Nord;Nord-Ouest;Moon West limb;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 130 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Hedin West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 41;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Explorer;Sweden;swedish;20;20 th century;Stockholm;1865;Stockholm;1952;Exploration of Asia central. Discoverer of sources of the Indus.;-77;77 ° 0 '  Ouest;2.2;2 ° 12 '  Nord;Nord-Ouest;Moon West limb;28;Galilei;260;15b3;075C 080N/C Q3W, 247C;;IV-174-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 150 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : No comment;;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Hevelius';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 42;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;Germany;german;17;17 th century;Dantzig;1611;Dantzig;1687;Determination of the rotation of the Sun by observation of spots in 1645.  Discoverer of the solar facules. Author of the first detailed map of the Moon in 1647 (6 preserved names).;-67.5;67 ° 30 '  Ouest;2.2;2 ° 12 '  Nord;Nord-Ouest;Moon West limb;28;Galilei;260;;067N/C 075N/C 080N/C 233C 237C 247C;MM184;IV-169-H1 IV-162-M IV-162-H1;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 76 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : ' near Orientale ';;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'J. Herschel Center';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 43;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;England;english;19;19 th century;Slough;1792;Collingwood;1871;;-36.9;36 ° 54 '  Ouest;62;62 ° 0 '  Nord;Nord-Ouest;Moon North-North-West limb;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 120 km2;Sources : McCord et al. 1981;Commentaires de la source : ' old highland crater ';;3;Formation très intéressante;10;3 jours après le Premier Quartier;2 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'J. Herschel North';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 44;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;England;english;19;19 th century;Slough;1792;Collingwood;1871;;-38;38 ° 0 '  Ouest;61.4;61 ° 24 '  Nord;Nord-Ouest;Moon North-North-West limb;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 260 km2;Sources : McCord et al. 1981;Commentaires de la source : No comment;;3;Formation très intéressante;10;3 jours après le Premier Quartier;2 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'J. Herschel Sud';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 45;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;England;english;19;19 th century;Slough;1792;Collingwood;1871;;-37;37 ° 0 '  Ouest;61;61 ° 0 '  Nord;Nord-Ouest;Moon North-North-West limb;2;Pythagoras;405;;040N 048N 055N 061N 205N 213N;MM67;IV-164-H1 IV-164-H2 IV-152-H1 IV-152-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 60 km2;Sources : McCord et al. 1981;Commentaires de la source : No comment;;3;Formation très intéressante;10;3 jours après le Premier Quartier;2 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Kiess';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 46;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astrophysicist;U. S. A.;american;20;20 th century;?;1887;?;1967;??;84.1;84 ° 6 '  Est;-6.5;6 ° 30 '  Sud;Sud-Est;Moon East limb;49;Langrenus;188;;Q1E Q4E;;;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 1450 km2;Sources : Yingst&Head 1998 / Spudis 1989;Commentaires de la source : ' #21, in M. Smythii ';;3;Formation très intéressante;2;2 jours après la Nouvelle Lune;1 jour après la Pleine lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Lagrange C';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 47;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Mathematician;France;french;18;18 th century;Turin;1736;Paris;1813;Author of the 'Analytic Mechanics' in 1788 and the 'Analytic function theory' in 1797.;-65;65 ° 0 '  Ouest;-29.9;29 ° 54 '  Sud;Sud-Ouest;Moon Sud-West limb;61;Piazzi;142;11g1 / 12g8;075C/S 080C/S 237S 247S;;;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 1900 km2;Sources : Coombs & Hawke 1992;Commentaires de la source : ' near Orientale ';;3;Formation très intéressante;13;6 jours après le Premier Quartier;5 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Lavoisier 1';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 48;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-81.9;81 ° 54 '  Ouest;38.5;38 ° 30 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 5 km2;Sources : Gaddis et al 1996;Commentaires de la source : ' W of Oc. Procellarum ';;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Lavoisier 2';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 49;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-79.7;79 ° 42 '  Ouest;38.3;38 ° 18 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 5 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;100;Lunette de 100 mm;Télescope de 200 mm
Pyroclastique 'Lavoisier 3';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 50;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-80.7;80 ° 42 '  Ouest;37.6;37 ° 36 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 8 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Lavoisier 4';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 51;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-79.8;79 ° 48 '  Ouest;38.2;38 ° 12 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 9 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Lavoisier 5';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 52;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-80.3;80 ° 18 '  Ouest;37.8;37 ° 48 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 11 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Lavoisier 6';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 53;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-80.8;80 ° 48 '  Ouest;37.5;37 ° 30 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 11 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Lavoisier 7';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 54;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-80.1;80 ° 6 '  Ouest;38;38 ° 0 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 18 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Lavoisier F';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 55;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-76.4;76 ° 24 '  Ouest;36.4;36 ° 24 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 3 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;100;Lunette de 100 mm;Télescope de 200 mm
Pyroclastique 'Lavoisier H';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 56;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Chemist;France;french;18;18 th century;Paris;1743;Paris;1794;Member of the french Academy of Sciences in 1768. Principle of mass conservation. First analyze of the air;-78.1;78 ° 6 '  Ouest;38.2;38 ° 12 '  Nord;Nord-Ouest;Moon North-West limb;8;Rümker;361;8f4;080N Q2NW 247N;;IV-189-H2;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 36 km2;Sources : Gaddis et al 1996;Commentaires de la source : No comment;;3;Formation très intéressante;14;A la Pleine Lune;6 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Mare Humorum';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 57;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;No work;No country;No nationality ;0;No century;No birthplace;No birthdate;No deathplace;No deathdate;No facts;-40;40 ° 0 '  Ouest;-30;30 ° 0 '  Sud;Sud-Ouest;Mare Humorum region;52;Gassendi;178;9g4 / 11c3;036C/S 040C/S 048C/S 055C/S 201S 205S 213C/S 225C/S;ST03/03  MM154; IV-168-M IV-136-M IV-167-M IV-173-M IV-181-M IV-187-M IV-138-M IV-125-M IV-154-M IV-160-M IV-148-M IV-155-M IV-142-M IV-150-M IV-132-M IV-137-H1 IV-157-M IV-162-M IV-169-M IV-180-M IV-174-M IV-182-M IV-137-M IV-143-H1 IV-143-M IV-149-M IV-144-M IV-156-M ;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Grand dépôt pyroclastique / Surface = 3000 km2;Sources : Gaddis et al. 1985;Commentaires de la source : No comment;;3;Formation très intéressante;10;3 jours après le Premier Quartier;2 jours après le Dernier Quartier;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Mare Smythii North-North-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 58;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;Great Britain;british;19;19 th century;?;1788;?;1866;??;83;83 ° 0 '  Est;2;2 ° 0 '  Nord;Nord-Est;Moon East limb;38;Neper;229;15a7;291 N/S Q1E Q4E;ST05/01  MM97;II-196-M IV-017-M IV-009-M IV-146-M IV-052-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 590 km2;Sources : Yingst & Head 1998;Commentaires de la source : ' #9, Smythii W ';;3;Formation très intéressante;2;2 jours après la Nouvelle Lune;1 jour après la Pleine lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Mare Smythii Sud-West';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 59;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;Great Britain;british;19;19 th century;?;1788;?;1866;??;86;86 ° 0 '  Est;-6;6 ° 0 '  Sud;Nord-Est;Moon East limb;38;Neper;229;15a7;291 N/S Q1E Q4E;ST05/01  MM97;II-196-M IV-017-M IV-009-M IV-146-M IV-052-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 460 km2;Sources : Yingst & Head 1998;Commentaires de la source : ' #22, Widmanstatten ';;3;Formation très intéressante;2;2 jours après la Nouvelle Lune;1 jour après la Pleine lune;50;Lunette de 50 mm;Lunette de 100 mm
Pyroclastique 'Mare Smythii West ';Région à caractère pyroclastique;Non déterminée;Liste de volcanisme pyroclastique de Gaddis n° 60;Gaddis (1999) / Legrand (2007);Non nommé;Non nommé;Non nommé;Astronomer;Great Britain;british;19;19 th century;?;1788;?;1866;??;85;85 ° 0 '  Est;1;1 ° 0 '  Nord;Nord-Est;Moon East limb;38;Neper;229;15a7;291 N/S Q1E Q4E;ST05/01  MM97;II-196-M IV-017-M IV-009-M IV-146-M IV-052-M;0;0;0;0;0;0;Pas de rapport calculable;Pas de dessin possible;Petit dépôt pyroclastique / Surface = 245 km2;Sources : Yingst & Head 1998;Commentaires de la source : ' #11, Camoens ';;3;Formation très intéressante;2;2 jours après la Nouvelle Lune;1 jour après la Pleine lune;50;Lunette de 50 mm;Lunette de 100 mm
