NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
SCHIAPARELLI;AA233788N3011793;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Imbrien (De -3.85 milliards d'années à -3.2 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Giovanni Virginio Schiaparelli;Birt / Lee (1865);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Italie;italien;19;19 ème siècle;Savigliano;1835;Milan;1910;"Découvreur de l'astéroïde Hesperia en 1861. Relation comètes/météorites en 1866. Observateur des ""canaux"" de Mars.";-58.820724;301.179276;58 ° 49 ' Ouest;23.378775;23 ° 23 ' Nord;Face visible;Nord-Ouest;Secteur du cratère Aristarque;25;25;12.1;2724;0.11256763914989;Formation circulaire.;;Versants assez escarpés.;Muraille élevée.;Fond plat. Petite montagne centrale. Monticules et craterlets.;3;Formation très intéressante.;12;Cinq jours après le Premier Quartier;Quatre jours après le Dernier Quartier;30;Oeil nu;Jumelles x 10
SCHICKARD;AA443793S3048948;Formation nommée par l'UAI;AA;Cratère;Plaine murée;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Wilhelm Schickard;Riccioli (1651);01/01/1935 00:00:00;Non nommé;Fons Tadnos;Schickard;Mathématicien et astronome;Allemagne;allemand;17;17 ème siècle;Herrenberg;1592;Tübingen;1635;Correspondant et ami de Kepler. Nombreux travaux sur la mécanique;-55.105173;304.894827;55 ° 6 ' Ouest;-44.379335;44 ° 23 ' Sud;Face visible;Sud-Ouest;Secteur du cratère Schickard;227;227;106;5236;0.024679371276485;Formation circulaire isolée immense et de couleur sombre.;;Versants assez escarpés criblés de cratères. portant Lehmann au Nord. Schickard E au Sud. Wargentin A au Sud-Ouest et Drebbel au Nord-Est.;Muraille peu élevée avec des sommets atteignant 2700 m.;Fond plat sombre immense rempli de lave avec Schickard B au Nord-Est et Schickard A au Sud. Nombreux craterlets au Sud-Ouest dont Schickard C. Collines et rainures. Taches blanches et noires.;4;Formation exceptionnelle.;12;Cinq jours après le Premier Quartier;Quatre jours après le Dernier Quartier;5;Jumelles x 10;Lunette 50 mm
SCHILLER;AA517244S3202160;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Julius Schiller;(??);01/01/1935 00:00:00;Fred. Wilhelmi M. Brand.;Bayerus;Non nommé;Moine;Allemagne;allemand;17;17 ème siècle;??;?;??;1627;Auteur du Coelum Stellarum Christianus. Atlas montrant des constellations d'inspiration biblique.;-39.783982;320.216018;39 ° 47 ' Ouest;-51.724386;51 ° 43 ' Sud;Face visible;Sud-Ouest;Limbe Sud-Sud-Ouest de la Lune;179;179;89.6;4978;0.027755324394928;Formation très allongée orientée Nord-Ouest Sud-Est. Semble provenir de la fusion d'au moins 2 cratères ou d'un impact météoritique rasant.;Recouvert par les éjectas du bassin Orientale;Versants assez escarpés portant Bayer à  l'Est et Schiller H au Nord-Est.;Muraille élevée et en gradins au Sud.;Fond très plat au Sud-Est et tourmenté au Nord-Ouest. Massif montagneux au Nord-Ouest. Craterlets.;4;Formation exceptionnelle.;10;Trois jours après le Premier Quartier;Deux jours après le Dernier Quartier;30;Oeil nu;Jumelles x 10
SCHJELLERUP;AA690378N1582447;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Imbrien supérieur (De -3.8 milliards d'années à -3.2 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;H. C. Schjellerup;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Danemark;danois;19;19 ème siècle;??;1827;??;1887;Découvreur de comètes.;158.244653;158.244653;158 ° 15 ' Est;69.037787;69 ° 2 ' Nord;Face cachée;Nord-Est;Non déterminée;62;62;31.4;3630;0.057786986083312;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SCHLESINGER;AA471209N2210193;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Frank Schlesinger;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;20;20 ème siècle;New York;1871;Lyme;1943;Auteur du General Catalog of Stellar Parallaxes à  partir de 1924. L'un des créateurs de l'Union Astronomique Internationale et président en 1932.;-138.980724;221.019276;138 ° 59 ' Ouest;47.120919;47 ° 7 ' Nord;Face cachée;Nord-Ouest;Non déterminée;97;97;48.6;4140;0.042566900559987;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SCHLIEMANN;AA19900S1551232;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Heinrich Schliemann;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Archéologue;Allemagne;allemand;19;19 ème siècle;??;1822;??;1890;Célèbre pour la découverte des ruines de la ville de Troie.;155.123238;155.123238;155 ° 7 ' Est;-1.990023;1 ° 59 ' Sud;Face cachée;Sud-Est;Non déterminée;80;80;38.7;3865;0.049942533218538;Non observable;Plus jeune que Mendeleev Basin ;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SCHLUTER;AA59335S2766111;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Imbrien supérieur (De -3.8 milliards d'années à -3.2 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Heinrich Schlüter;Arthur / Whitaker (1963);01/01/1964 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;19;19 ème siècle;??;1815;??;1844;Assistant de Bessel.;-83.38895;276.611050;83 ° 23 ' Ouest;-5.933498;5 ° 56 ' Sud;Zone des librations;Sud-Ouest;Limbe Ouest de la Lune;89;89;43.7;4011;0.045820882518362;Formation circulaire située dans la zone des librations.;Typique ;Versants escarpés.;Muraille élevée en gradins portant un cratère double au Sud et un cratère effondré au nord.;Fond plat partiellement assombrie. Montagne centrale.;2;Formation assez intéressante.;14;A la Pleine Lune;Six jours après le Dernier Quartier;30;Non observable;Non observable
SCHMIDT;AA9564N187806;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Eratosthénien (De -3.2 milliards d'années à -1.1 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Johann F. J. Schmidt;Birt / Lee (1865);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;19;19 ème siècle;??;1825;??;1884;Sélénographe.;18.780637;18.780637;18 ° 47 ' Est;0.956375;0 ° 57 ' Nord;Face visible;Nord-Est;Partie Est de la Mer de la Tranquillité;12;12;5.5;2234;0.200780264953481;Formation circulaire en forme de bol.;;Versants assez escarpés.;Muraille assez élevée.;Fond arrondi.;2;Formation assez intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;50;Jumelles x 10;Lunette 50 mm
SCHNELLER;AA413353N1962730;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Herbert Schneller;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;20;20 ème siècle;??;1901;??;1967;??;-163.727;196.273000;163 ° 44 ' Ouest;41.335257;41 ° 20 ' Nord;Face cachée;Nord-Ouest;Non déterminée;54;54;28.4;3523;0.061949402520262;Non observable;Pas sur la Plate 7B ;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SCHOMBERGER;AA766392S246912;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Imbrien supérieur (De -3.8 milliards d'années à -3.2 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Georg Schomberger;Riccioli (1651);01/01/1935 00:00:00;Non nommé;Non nommé;Schomberger;Mathématicien et astronome;Autriche;autrichien;17;17 ème siècle;??;1597;??;1645;??;24.691215;24.691215;24 ° 41 ' Est;-76.639232;76 ° 38 ' Sud;Face visible;Sud-Est;Limbe Sud de la Lune;86;86;42.9;3987;0.046472162755132;Formation circulaire.;;Versants peu escarpés portant un cratère au Nord. Schomberger C à  l'Ouest. Schomberger A au Sud-Ouest et Schomberger D au Nord-Est.;Muraille assez élevée.;Fond plat.;3;Formation très intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;30;Non observable;Non observable
SCHONFELD;AA447601N2619991;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Eduard Schönfeld;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;19;19 ème siècle;??;1828;??;1891;??;-98.000907;261.999093;98 ° 0 ' Ouest;44.760121;44 ° 46 ' Nord;Zone des librations;Nord-Est;Non déterminée;25;25;12.2;2736;0.111380020704924;Formation circulaire située dans la zone des librations.;;Non décrit dans cette version AVL;;;0;Formation difficile ou peu intéressante;0;Pleine Lune;Six jours après le Dernier Quartier;999;Non observable;Non observable
SCHORR;AA194539S897962;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Imbrien supérieur (De -3.8 milliards d'années à -3.2 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Richard Schorr;(??);01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;20;20 ème siècle;??;1867;??;1951;Editeur adjoint au Astronomische Nachrichten del'observatoire de Kiel. Directeur du Hamburger Sternwarte. Découvreur de 30 astéroïdes et d'une comète.;89.796194;89.796194;89 ° 48 ' Est;-19.45394;19 ° 27 ' Sud;Zone des librations;Sud-Est;Limbe Est-Sud-Est de la Lune;53;53;26;3431;0.065870233480039;Formation circulaire située dans la zone des librations et écrasant deux cratères.;;Versants escarpés.;Muraille élevée.;Fond tourmenté.;1;Formation peu intéressante ou difficile;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm
SCHRODINGER;AA747326S1329252;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Imbrien inférieur (De -3.85 milliards d'années à -3.8 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Erwin Schrödinger;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Physicien;Autriche;autrichien;20;20 ème siècle;Vienne;1887;Vienne;1961;Auteur d'une des équations fondamentales de la physique quantique en 1926. Prix Nobel en 1933.;132.925232;132.925232;132 ° 56 ' Est;-74.732557;74 ° 44 ' Sud;Face cachée;Nord-Est;Non déterminée;312;312;158.1;Hauteur non connue;0;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SCHROTER;AA27384N3530163;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Johan H. Schröter;(??);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;18;18 ème siècle;??;1745;??;1816;Sélénographe. Spécialiste des rainures et des dorsales.;-6.983655;353.016345;6 ° 59 ' Ouest;2.738438;2 ° 44 ' Nord;Face visible;Nord-Ouest;Région au Sud du cratère Erathostène;35;35;18.3;3087;0.084187414616729;Formation délabrée isolée.;;Versants très escarpés au Nord et portant Schröter K au Nord-Ouest et Schröter L au Sud.;Muraille assez élevée interrompue au Sud et plus élevée au Nord portant un craterlet au Sud-Ouest.;Fond plat rempli de lave communicant avec Mare Insularum. Monticules et craterlets dont Schröter E au centre.;3;Formation très intéressante.;8;Un jour après le Premier Quartier;Au Dernier Quartier;30;Non observable;Non observable
SCHUBERT;AA27836N810143;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Theodor F. von Schubert;Mädler (1837);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Cartographe;Russie;russe;19;19 ème siècle;??;1799;??;1865;??;81.014277;81.014277;81 ° 1 ' Est;2.783585;2 ° 47 ' Nord;Zone des librations;Nord-Est;Limbe Est de la Lune;55;55;25.9;3428;0.066003146378035;Formation circulaire située sur le versant Sud-Ouest de Banachiewicz. Forme un couple intéressant avec Back.;Plus jeune que Crisium Basin ;Versants assez escarpés portant Back au Sud.;Muraille en gradins.;Fond plat étendu. Montagne centrale.;2;Formation assez intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm
SCHUMACHER;AA424210N608092;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms et Byrne / 2009;Pas de données;Heinrich Christian Schumacher;Mädler (1837);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Danemark;danois;19;19 ème siècle;Bramstedt;1780;Altona;1850;Fondateur de l'observatoire d'Altona et d'une revue astronomique en 1822.;60.809235;60.809235;60 ° 49 ' Est;42.420963;42 ° 25 ' Nord;Face visible;Nord-Est;Limbe Nord-Est de la Lune;61;61;30.6;3603;0.058778176506418;Formation délabrée.;Pas sur la Plaque 6A ;Versants peu escarpés portant Carrington au Nord-Est. chevauchés par un cratère à  l'Ouest et écrasés par Messala au Sud.;Muraille peu élevée.;Fond  plat rempli de lave.;2;Formation assez intéressante.;3;Trois jours après la Nouvelle lune;Deux jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm
SCHUSTER;AA44433N1464243;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Sir Arthur Schuster;IAU 1964 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Physicien;Royaume Uni;britannique;20;20 ème siècle;Francfort sur le Main;1851;Yeldall;1934;Détermination de la nature des rayons cathodiques en 1890. Nombreux travaux sur le magnétisme terrestre. la physique solaire et la spectroscopie.;146.424338;146.424338;146 ° 25 ' Est;4.443338;4 ° 27 ' Nord;Face cachée;Nord-Est;Non déterminée;108;108;50;4176;0.041730898765139;Non observable;Plus jeune que le bassin Mendeleev;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SCHWABE;AA651032N454808;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Heinrich Schwabe;Schmidt (1878);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;19;19 ème siècle;??;1789;??;1875;Pharmacien. Etude des taches solaires. Tentative de détection de l'hypothétique planète intra mercurienne Vulcain. Découverte du cycle de variation de l'activité solaire.;45.480773;45.480773;45 ° 29 ' Est;65.103238;65 ° 6 ' Nord;Face visible;Nord-Est;Limbe Nord-Nord-Est de la Lune;25;25;12.7;2766;0.108614114566388;Forme irrégulière.;;Versants escarpés à  l'Est.;Muraille assez élevée partiellement démantelée à  l'Ouest.;Fond plat.;2;Formation assez intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;30;Non observable;Non observable
SCHWARZSCHILD;AA700802N1215672;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Karl Schwarzschild;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astrophysicien;Allemagne;allemand;20;20 ème siècle;Francfort sur le Main;1873;Potsdam;1916;Pionnier de la photométrie stellaire à  l'aide de la photographie. Première solution des équatins de la théorie de la relativité générale en 1916. Inventeur du concept de trou noir.;121.567177;121.567177;121 ° 34 ' Est;70.08016;70 ° 5 ' Nord;Face cachée;Sud-Ouest;Non déterminée;212;212;105.7;5230;0.024741350215323;Non observable;Plus vieux que le bassin Humboldtianum. Arcs et anneaux;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SCOBEE;AA313580S2103563;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Byrne communication personnelle / 2008;Pas de données;Francis Richard Scobee;IAU 1973 ?;01/01/1988 00:00:00;Non nommé;Non nommé;Non nommé;Astronaute;Etats Unis;américain;20;20 ème siècle;??;1939;??;1986;Membre de la navette spatiale Challenger accidentée en 1986.;-149.643673;210.356327;149 ° 39 ' Ouest;-31.358007;31 ° 21 ' Sud;Face cachée;Nord-Est;Non déterminée;40;40;20.7;3204;0.077173022320434;Non observable;Précédemment Barringer L. Origine pre-Nectarienne possible ;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SCORESBY;AA777298N141334;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Eratosthénien (De -3.2 milliards d'années à -1.1 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;William Scoresby;Mädler (1837);01/01/1935 00:00:00;Hypparchi;Montes Hyperborei;Non nommé;Navigateur et océanographe;Angleterre;anglais;19;19 ème siècle;Cropton;1789;Torquay;1857;Explorateur de la côte orientale du Groenland.;14.133444;14.133444;14 ° 8 ' Est;77.729843;77 ° 44 ' Nord;Face visible;Nord-Est;Limbe Nord de la Lune;56;56;27.4;3486;0.063470743975797;Formation circulaire.;;Versants assez escarpés.;Muraille assez élevée.;Fond plat rempli de lave. Montagne centrale double. Monticules et craterlets.;3;Formation très intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;30;Non observable;Non observable
SCOTT;AA823532S485154;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms et Byrne / 2009;Pas de données;Robert Falcon Scott;(??);01/01/1964 00:00:00;Non nommé;Non nommé;Non nommé;Explorateur;Angleterre;anglais;19;19 ème siècle;Davenport;1868;Antarctique;1912;Auteur de deux expéditions en Antarctique. Mort peu après avoir atteint le pôle Sud terrestre après Amundsen en janvier 1912.;48.51538;48.515380;48 ° 31 ' Est;-82.353213;82 ° 21 ' Sud;Face visible;Sud-Est;Limbe Sud de la Lune;108;108;53.9;4271;0.039613541330414;Formation circulaire située près du Pôle Sud au bord de la zone des librations.;;Versants peu escarpés portant un cratère double au Nord et au Nord-Est.;Muraille assez élevée portant un craterlet au Sud.;Fond plat.;3;Formation très intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;5;Jumelles x 10;Lunette 50 mm
SCULPTURED HILLS;LF203000N310000;Formation nommée par l'UAI;LF;Formation de site d'alunissage;Non déterminé;Non déterminé;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Nom donné par les astronautes d'Apollo 17.;IAU;01/01/1973 00:00:00;Non nommé;Non nommé;Non nommé;Non applicable;Etats Unis;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;31;31.000000;31 ° 0 ' Est;20.3;20 ° 18 ' Nord;Face visible;Nord-Est;Macrobius;8;8;0;Hauteur non connue;Hauteur inconnue. Calcul impossible.;Massif montagneux nommée par les astronautes d'Apollo 17.;Situé sur le bord Nord de la vallée de Taurus-Littrow.;Non décrit dans cette version AVL;;;99;Non évalué dans cette version AVL;5;Cinq jours après la Nouvelle Lune;Quatre jours après la Pleine Lune;50;Oeil nu;Jumelles x 10
SEARES;AA737382N1472338;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms et Byrne / 2009;Pas de données;Frederick H. Seares;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;20;20 ème siècle;??;1873;??;1964;Etude sur les comètes et les étoiles variables. Directeur adjoint de l'observatoire du Mont Wilson. Standardisation des magnitudes et des couleurs stellaires.;147.23378;147.233780;147 ° 14 ' Est;73.738157;73 ° 44 ' Nord;Face cachée;Sud-Ouest;Non déterminée;110;110;49.7;4169;0.041900785558765;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SECCHI;AA24039N435585;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Imbrien (De -4.55 milliards d'années à -3.85 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Angelo Secchi;Birt / Lee (1865);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Italie;italien;19;19 ème siècle;Regio Emilia;1818;Rome;1878;Pionnier de la spectroscopie stellaire. Auteur de la première classification des étoiles selon leur spectre en 1868. Etudes des protubérances solaires.;43.558503;43.558503;43 ° 34 ' Est;2.403862;2 ° 24 ' Nord;Face visible;Nord-Est;Bord Nord de la Mer de la Fécondité;25;25;11;2651;0.119828049549932;Formation délabrée de forme allongée Nord Sud.;;Versants escarpés portant Montes Secchi au Nord-Ouest.;Muraille interrompue au Sud.;Fond plat avec monticules.;2;Formation assez intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;30;Non observable;Non observable
SECHENOV;AA69731S2169113;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Nectarien (De -3.92 milliards d'années à -3.85 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Ivan M. Sechenov;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Physiologiste;Russie;russe.;19;19 ème siècle;??;1829;??;1905;Disciple de Claude bernard. Neurophysiologiste. Auteur de l'ouvrage Les Reflexes du cerveau..;-143.088703;216.911297;143 ° 5 ' Ouest;-6.973149;6 ° 58 ' Sud;Face cachée;Nord-Est;Non déterminée;62;62;31.9;3647;0.05716508376928;Non observable;Pre-Hertzsprung;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SEELIGER;AA22155S29950;Formation nommée par l'UAI;AA;Cratère;Craterlet;Impact météoritique;Eratosthénien (De -3.2 milliards d'années à -1.1 milliards d'années) ?;Source de la période de formation non trouvée;Pas de données;Hugo von Seeliger;(??);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;19;19 ème siècle;??;1849;??;1924;Auteur d'une théorie de l'héliomètre.  Expédition pour le transit de Vénus de 1874. Opposant à la théorie de le relativité. Membre de la Royal Astronomical Society.;2.995008;2.995008;2 ° 60 ' Est;-2.215455;2 ° 13 ' Sud;Face visible;Sud-Est;Secteur du cratère Ptolémée;8;8;4.1;1657;0.200187232058241;Formation circulaire isolée en forme de bol.;;Versants peu escarpés.;Muraille assez élevée.;Fond arrondi.;2;Formation assez intéressante.;7;Au Premier Quartier;Six jours après la Pleine Lune;50;Non observable;Non observable
SEGERS;AA469933N1275153;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Période de formation non trouvée;Source de la période de formation non trouvée;Pas de données;Carlos Segers;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Astronome;Argentine;argentin;20;20 ème siècle;??;1900;??;1967;Auteur d'une théorie de la capillarité. Spécialiste des éclipses.;127.515321;127.515321;127 ° 31 ' Est;46.993262;46 ° 60 ' Nord;Face cachée;Sud-Est;Non déterminée;17;17;8.6;2461;0.142448350851495;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SEGNER;AA589597S3113248;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms et Byrne / 2009;Pas de données;Johann Andreas von Segner;Schröter (1802);01/01/1935 00:00:00;Non nommé;Non nommé;Non nommé;Naturaliste et mathématicien;Allemagne;allemand;18;18 ème siècle;Presbourg;1704;Halle;1777;Auteur d'une théorie de la capillarité. Spécialiste des éclipses.;-48.675233;311.324767;48 ° 41 ' Ouest;-58.959712;58 ° 58 ' Sud;Face visible;Sud-Ouest;Limbe Sud-Sud-Ouest de la Lune;68;68;33.9;3715;0.054763588319968;Formation circulaire située sur le versant Nord-Est de Zucchius.;;Versants peu escarpés portant Zucchius au Sud-Ouest et un cratère au Nord-Est. Ligne de cràªte orientée Nord Sud le reliant à  Schiller C.;Muraille peu élevée abîmée au Sud-Ouest.;Fond ondulé portant une chaîne de craterlets au Nord-Est et des monticules.;3;Formation très intéressante.;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;30;Non observable;Non observable
SEIDEL;AA326543S1524703;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Pré-Nectarien (De -4.55 milliards d'années à -3.92 milliards d'années);Wilhelms et Byrne / 2009;Pas de données;Ludwig Philipp Von Seidel;IAU 1970 ?;01/01/1970 00:00:00;Non nommé;Non nommé;Non nommé;Mathématicien;Allemagne;allemand;19;19 ème siècle;Zweilbräcken;1821;Munich;1896;Application des probabilités aux travaux de photométrie de Steinheil. ;152.470316;152.470316;152 ° 28 ' Est;-32.654329;32 ° 39 ' Sud;Face cachée;Nord-Est;Non déterminée;62;62;27.6;3495;0.06310183292614;Non observable;;Non décrit dans cette version AVL;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable
SELEUCUS;AA210908N2933392;Formation nommée par l'UAI;AA;Cratère;Non déterminé;Impact météoritique;Imbrien supérieur (De -3.8 milliards d'années à -3.2 milliards d'années);Wilhelms / 1987 / Geological history of the Moon table;Pas de données;Séleucos;Riccioli (1651);01/01/1935 00:00:00;Sfondrati;Mons Pentadactylus;Seleucus;Astronome;Babylone;babylonien;-2;2 ème siècle av JC;??;150 av JC;??;??;Partisan de l'héliocentrisme.;-66.660769;293.339231;66 ° 40 ' Ouest;21.090841;21 ° 5 ' Nord;Face visible;Nord-Ouest;Limbe Ouest-Nord-Ouest de la Lune;43;43;22.5;3283;0.072952049708425;Forme circulaire.;;Versants escarpés.;Muraille en gradins.;Fond plat rempli de lave. Montagne centrale. Craterlets.;3;Formation très intéressante.;13;Six jours après le Premier Quartier;Cinq jours après le Dernier Quartier;30;Non observable;Non observable
