NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
DE LA RUE;Planicie amurallada;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años);Warren de la Rue;Birt / Lee (1865);Sin nombre;Sin nombre;Sin nombre;Hombre de negocios y Científico;Inglaterra;Inglés;19;Siglo XIX;Puerto de San Pedro;1815;Londres;1889;Inventor de una máquina para imprimir en colores y para el plegado de sobres. Primeros clichés estereoscópicos de la Luna en 1857.;53;53.0° Este;59,1;59.1° Norte;Norte-Este;Limbo Norte-Noreste de la Luna;6;Strabo;365;2a6 / 4h7;309N 315N 323N 100N 105N 106N 112N 119N 124N;;IV-191-H1 IV-177-H3 IV-068-H1 IV-074-H3;139;139;82;82;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación desmantelada.;Vertientes escarpadas dañadas conteniendo Strabo al Norte.;Paredes dislocadas.;Suelo plano conteniendo De La Rue I cratercillo al centro. Líneas de cresta grieta colinas y cratercillos.;2;Formación bastante interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x
DE MORGAN;Cráter;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años) ?;Augustus de Morgan;Birt / Lee (1865);Sin nombre;Sin nombre;Sin nombre;Matemático;Inglaterra;Inglés;19;Siglo XIX;Madura;1806;Londres;1871;Descubridor de las leyes de la dualidad en la lógica. Autor de 'Lógica formal o el cálculo de la inferencia;14,9;14.9° Este;3,3;3.3° Norte;Norte-Este;Región al Este de Mare Tranquilitatis;34;Hyginus;282;1d1 / 1d2 / 13c8;351C 154C 161C;;IV-090-H1;10;10;6;6;1900;5800;0,19;A_________A;;Vertientes poco escarpadas.;Paredes bastante altas.;Suelo redondeado.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
DE SITTER;Cráter;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años) ?;Willem de Sitter;Arthur / Whitaker (1963);Sin nombre;Sin nombre;Sin nombre;Astrónomo y Matemático;Holanda;Holandés;20;Siglo XX;Sneek;1872;Leyde;1934;Trabajos en cosmología relativista y mecánica celeste. Estudio del movimiento de los satélites de Júpiter. Presidente de la IAU en 1925.;39,6;39.6° Este;80,1;80.1° Norte;Norte-Este;Limbo Norte de la Luna;5;Aristoteles;396;2 e8;334N 351N 357N Q1N 100N 106N 119N 124N 131 N 135N 143N;;IV-068-H3 IV-080-H3 IV-092-H3 IV-104-H3;66;66;39;39;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular. Solapa un cráter equivalente sin nombre.;Vertientes bastante escarpadas.;Paredes altas.;Suelo plano.;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DE VICO;Cráter;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años) ?;Padre Francesco de Vico;Neison (1876);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Italia;Italiano;19;Siglo XIX;Macerata;1805;Londres;1849;Jesuita en 1823. Director del Observatorio de Roma en 1838. Especialista en Venus y descubridor de 6 cometas. Trabajos sobre Saturno y sus satélites.;-60,2;60.2° Oeste;-19,7;19.7° Sur;Sur-Oeste;Al Oeste de la región de Mare Humorum;51;Mersenius;186;11f4;061C 067C 075C 080S 233C;;IV-161-H2;20;20;12;12;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular de forma cóncava.;Vertientes bastante escarpadas conteniendo Vico H al Este Vico P al Sur Vico R al Oeste y Vico C D y E al Suroeste.;Paredes altas.;Suelo plano y poco extenso.;3;Formación muy interesante;12;5 días después del Cuarto Creciente;4 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
DEBES;Cráter;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;Ernest Debes;Müller (1935);Sin nombre;Sin nombre;Sin nombre;Cartógrafo;Alemania;Alemán;19;Siglo XIX;?;1840;?;1923;??;51,7;51.7° Este;29,5;29.5° Norte;Norte-Este;Borde Noroeste de Mare Crisium;26;Cleómedes;306;3d7 / 4d3;309N 315N/C 112N 119N 124N;;IV-062-H1 IV-061-H3;32;32;19;19;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular. Forma una pareja solapada con Debes A.;Vertientes poco escarpadas conteniendo Debes A y B al Suroeste.;Paredes dañadas y poco altas al Sureste.;Suelo plano relleno con lava.;2;Formación bastante interesante;4;4 días después de la Luna Nueva;3 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DECHEN;Cráter;Periodo de nacimiento no encontrado;Ernst Karl von Dechen;Schmidt (1878);Sin nombre;Sin nombre;Sin nombre;Geólogo;Alemania;Alemán;19;Siglo XIX;?;1800;?;1889;??;-68,2;68.2° Oeste;46,1;46.1° Norte;Norte-Oeste;Limbo Noroeste de la Luna;8;Rümker;362;8d5;075N 080N 233N 237N;;IV-175-H2 IV-183-H2;12;12;7;7;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular de forma cóncava.;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;2;Formación bastante interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
DELAMBRE;Cráter;Imbriano Superior (Desde -3.8 mil millones de años hasta -3.2 mil millones de años);Jean Baptiste Joseph Delambre;Lohrmann (1824);Crani;Mons Amanus;S. Dionysus;Astrónomo;Francia;Francés;18;Siglo XVIII;Amiens;1749;París;1822;Colaborador de Mechain. Autor de las Tablas de Júpiter y Saturno en 1879 y de una 'Historia de la Astronomía';17,5;17.5° Este;-1,9;1.9° Sur;Sur-Este;Región al Noroeste del cráter Theophilus;46;Theophilus;276;13c7;343C 154C 161C;;IV-089-H3 IV-090-H1;54;54;32;32;3500;10600;0,0673;A_______________________________A;Formación circular.;Vertientes escarpadas conteniendo Deslambres H al Noroeste y Theon Junior al Suroeste.;Paredes altas en terrazas conteniendo Deslambres D al Norte.;Suelo tortuoso. Montaña central. Colinas agrietadas y cratercillos.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DELAUNAY;Cráter;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;Charles Eugène Delaunay;Birt / Lee (1865);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Lusigny sur Barse;1816;Cherbourg;1872;Numerosos trabajos sobre mecánica celeste;2,5;2.5° Este;-22,2;22.2° Sur;Sur-Este;Región del cráter Arzachel;55;Arzachel;156;13f3;003S 009S 167C 174S;;IV-101-H1;48;48;28;28;1930;5800;0,042;A___________________________________________________A;Formación doble con forma de corazón situada en la vertiente Noreste de La Caille;Vertientes escarpadas conteniendo La Caille M al Oeste La Caille D E y F al Sur y Faye al Noreste.;Paredes bastante altas tortuosos al Sur.;Suelo plano con importante línea de cresta central. Cratercillos.;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DELISLE;Cráter;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años);Joseph Nicolas Delisle;Schroter (1802);Baieri;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;París;1688;París;1768;Miembro de la Academia de las Ciencias en 1714. Inventor del cálculo de la distancia al Sol usando tránsitos de Venus y Mercurio. Emplazó el observatorio de San Petersburgo.;-34,6;34.6° Oeste;29,9;29.9° Norte;Norte-Oeste;Situado al Norte de Oceanus Procellarum;9;Mairan;359;5g8 / 6g2 / 8b3;036N 040N 048N 201 N 205N 213N;;IV-139-H1 IV-145-H1;26;26;15;15;2550;7700;0,102;A____________________A;Formación circular aislada..;Vertientes bastante escarpadas al Sur.;Paredes altas.;Suelo tortuoso. Montañas centrales.;3;Formación muy interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
DELMOTTE;Cráter;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años);Gabriel Delmotte;Lamech (1956);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;20;Siglo XX;?;1876;?;1950;??;60,2;60.2° Este;27,1;27.1° Norte;Norte-Este;Borde Noroeste de Mare Crisium;26;Cleómedes;264;3c7 / 4c2;303N/C 105N 112N;;IV-177-H2 IV-055-H1;34;34;20;20;3000;9100;0,0909;A______________________A;Formación circular situada en la vertiente de Cleómedes.;Vertientes bastante escarpadas al Norte.;Paredes de escasa altura conteniendo un cratercillo alargado al Noroeste.;Suelo plano relleno con lava tortuoso al Norte.;3;Formación muy interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DELUC;Cráter;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;Jean-André Deluc;Mädler (1837);Sin nombre;Desertum Evila;Sin nombre;Geólogo y Físico;Suiza;Suizo;18;Siglo XVIII;?;1727;?;1817;??;-2,8;2.8° Oeste;-55;55.0° Sur;Sur-Oeste;Limbo Sur de la Luna;73;Moretus;88;10c4 / 14f3;003S 009S 018S 161S 167S 174S 179S;;IV-119-H1 IV-131-H1 IV-118-H3 IV-124-H1;49;49;29;29;3300;10000;0,0702;A_____________________________A;Formación circular dañada.;Vertientes escarpadas conteniendo Deluc D y Deluc T al Sur Deluc H al Noreste y el doble cráter Deluc J al Noroeste.;Paredes altas en ligeras terrazas.;Suelo plano con pequeña montaña central y dos cratercillos.;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DEMBOWSKI;Cráter;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;Ercole Dembowski;Krieger / König (1912);Sin nombre;Mons Mysius;Sin nombre;Astrónomo;Italia;Italiano;19;Siglo XIX;?;1812;?;1881;Especialista en estrellas dobles. Midió la posición de 20.000 grupos.;7,2;7.2° Este;2,9;2.9° Norte;Norte-Este;Región al Este de Mare Tranquilitatis;34;Hyginus;286;1f2 / 13e8;357C 161C 167C;;IV-097-H1;27;27;16;16;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación ruinosa.;Vertientes bastante escarpadas al Suroeste y conteniendo Dembowski C al Sur.;Paredes bastante altas inundados al Noreste.;Suelo plano relleno con lava sombría. Colinas.;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DEMOCRITUS;Cráter;Imbriano Superior (Desde -3.8 mil millones de años hasta -3.2 mil millones de años);Demócrito;Riccioli (1651);Alfonsi IX Reg. Cast.;Mons Bontas;Democritus;Filósofo;Grecia;Griego;-4;Siglo IV a. de C.;Abdera;460 A. DE C.;?;370 a. de C.;Autor de una cosmografía y varios trabajos sobre el cielo y los planetas. Autor del concepto del átomo.;35;35.0° Este;62,3;62.3° Norte;Norte-Este;Limbo Norte de la Luna;5;Aristoteles;392;2c6;328N 334N 343N 106N 119N 124N 135N 143N 148N;;IV-080-H1 IV-177-H1 IV-177-H3 IV-092-H1;41;41;24;24;1950;5900;0,05;A__________________________________________A;Formación circular.;Vertientes bastante escarpadas aplastadas por un amplio cráter inundado al Suroeste.;Paredes bastante altas en ligeras terrazas.;Suelo plano de escasa extensión. Montaña central.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DEMONAX;Cráter;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);Demonax;Schmidt (1878);Sin nombre;Sin nombre;Sin nombre;Filósofo;Grecia;Griego;-2;Siglo II a. de C.;?;?;?;?;??;59;59.0° Este;-78,2;78.2° Sur;Sur-Este;Limbo Sur de la Luna;74;Manzinus;36;14c1;323S 328S 334S 343S Q3S Q4S 099S 105S 112S 119S 124S 131S;;IV-058-H2 IV-070-H2;117;117;69;69;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular situada en el límite de la zona de libraciones.;Vertientes bastante escarpadas conteniendo varios cráteres como Scott al Suroeste.;Paredes altas en terrazas.;Suelo plano con cráteres al Sureste.;2;Formación bastante interesante;3;3 días después de la Luna Nueva;2 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x
DESARGUES;Cráter;Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años) ?;Girard Desargues;Arthur / Whitaker (1963);Sin nombre;Sin nombre;Sin nombre;Matemático e Ingeniero;Francia;Francés;17;Siglo XVII;Lyon;1593;Lyon;1662;Unificación de la teoría de lo cónico. Especialista en geometría de la perspectiva.;-73,3;73.3° Oeste;70,2;70.2° Norte;Norte-Oeste;Limbo Norte-Noroeste de la Luna;2;Pitágoras;407;6f8;075N 080N Q2N 237N 247N;;IV-190-H2 IV-176-H2 IV-089-H2;88;88;52;52;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Situado en la zona de libraciones. Formación circular.;Vertientes bastante escarpadas conteniendo Desargues B y E al Noreste y Desargues A al Noroeste.;Paredes de escasa altura montadas por Desargues M al Sur.;Suelo plano y extenso.;2;Formación bastante interesante;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
DESCARTES;Cráter;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);René Descartes;Mädler (1837);Sin nombre;Sin nombre;Sin nombre;Filósofo y Matemático;Francia;Francés;17;Siglo XVII;La Haya;1596;Estocolmo;1650;Iniciador de la filosofía occidental. Autor del 'Discurso sobre el método' en 1637 y muchos otros trabajos como 'Dióptrico', 'Los meteoros' y 'La geometría'.;15,7;15.7° Este;-11,7;11.7° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel;202;13c5;351C 154C 161C/S;ST04/02  MM115;;49;49;29;29;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular muy dañada.;Vertientes escarpadas conteniendo Descartes E al Norte y Descartes C al Noreste.;Paredes bastante altas en terrazas compuestas de varios anillos concéntricos colapsadas al Norte y montadas por Descartes A al Suroeste.;Suelo poco extenso y tortuoso. Línea de cresta y fisura.;3;Formación muy interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DESEILLIGNY;Cratercillo;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años) ?;Jules Deseilligny;Lamech (1956);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;?;1868;?;1918;Selenógrafo.  Numerosas observaciones de la Luna.;20,6;20.6° Este;21,1;21.1° Norte;Norte-Este;Situado al Sureste de Mare Serenitatis;24;Bessel;316;1c5 / 3h6 / 4h1;343N 154C;;IV-090-H3 IV-085-H3;7;7;4;4;1190;3600;0,1803;A__________A;Formación circular aislada y con forma cóncava situada en el extremo de Dorsum Azara.;Vertientes poco escarpadas.;Paredes bastante altas;Suelo redondeado.;3;Formación muy interesante;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
DESLANDRES;Planicie amurallada;Típico Pre-Nectariano (Desde -4.55 mil millones de años hasta -3.92 mil millones de años);Henri Deslandres;Antoniadi (1942);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;20;Siglo XX;París;1853;París;1948;Inventor del espectro-heliógrafo.  Especialista en el Sol. Director del Observatorio de Meudon en 1906.;-5,2;5.2° Oeste;-32,5;32.5° Sur;Sur-Oeste;Región al Este del cráter Tycho;65;Walter;126;9b1 / 10c7 / 13h1 / 14g7;009S 018S 174S 179S 183S;ST10/00  MM130;IV-112-H3 IV-113-H1;241;241;142;142;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular compleja.;Vertientes bastante escarpadas marcadas por cráteres como Walter al Este Lexell al Sur Ball al Suroeste y Hell al Este.;Paredes muy dañadas.;Suelo plano con varios cráteres esparcidos como una cadena orientada de Sur a Norte al Noreste. Colinas y líneas de cresta. Fisuras y cratercillos.;3;Formación muy interesante;7;Cuarto Creciente;6 días después de la Luna Llena;5;A simple vista;Prismáticos de 10x
DIONYSIUS;Cráter;Copernicano (Desde -1.1 mil millones de años hasta nuestros días);Dionysius;(??);Gutschovii;Mons Horminius;Ariadaeus;Astrónomo;Grecia;Griego;1;Siglo I;?;9;?;120?;Observador (según Riccioli) del eclipse que tuvo lugar durante la crucifixión de Jesucristo.;17,3;17.3° Este;2,8;2.8° Norte;Norte-Este;Situado al Este de Mare Tranquillitatis;35;Arago;276;1d1 / 13c8;343C 154C 161C;ST10/01  MM86;IV-090-H1;19;19;11;11;2700;8200;0,1534;A____________A;Formación circular aislada y brillante. Rayos;Vertientes bastante escarpadas conteniendo Rimae Ritter al Noreste.;Paredes altas.;Suelo plano y poco extenso.;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
DIOPHANTUS;Cráter;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años);Diophante;Mädler (1837);Tirelli;Sin nombre;Sin nombre;Matemático;Grecia;Griego;3;Siglo III;Alejandría;325;?;410;Colección de problemas matemáticos. Trabajos sobre ecuaciones de primer y segundo grado.;-34,3;34.3° Oeste;27,6;27.6° Norte;Norte-Oeste;Región entre Oceanus Procellarum y Mare Imbrium;19;Brayley;359;5g8 / 6g1 / 7a8 / 8b2;036N 040N 048N 201N 205N/C 213N;;IV-139-H1 IV-138-H3;19;19;11;11;2970;9000;0,1605;A____________A;Formación circular.;Vertientes bastante escarpadas conteniendo el cratercillo Diophantus C al Suroeste.;Paredes bastante altas;Suelo plano poco extenso.;2;Formación bastante interesante;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
DOLLOND;Cráter;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;John Dollond;Lohrmann (1924);Sin nombre;Sin nombre;Sin nombre;Óptico;Inglaterra;Inglés;18;Siglo XVIII;Spitalfields;1706;Spitalfields;1761;Inventor del objetivo acromático con dos lentes en 1758 así como de oculares con 4 y 5 lentes. Miembro de la Royal Company.;14,4;14.4° Este;-10,4;10.4° Sur;Sur-Este;Región al Este del cráter Ptolemaeus;45;Andel;202;13c5;351C 154C 161C;;IV-089-H2;12;12;7;7;1580;4800;0,1423;A_____________A;Formación circular brillante con forma cóncava situada en una región montañosa.;Vertientes escarpadas.;Paredes bastante altas.;Suelo redondeado.;2;Formación bastante interesante;6;6 días después de la Luna Nueva;5 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
DOME KIES PI;Domo;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;Dôme de Kies Pi - Johan Kies;(??);Sin nombre;Sin nombre;Sin nombre;Matemático y Astrónomo;Alemania;Alemán;18;Siglo XVIII;?;1713;?;1781;??;-24,2;24.2° Oeste;-26,9;26.9° Sur;Sur-Oeste;Situado al Oeste de Mare Nubium;53;Bullialdus;166;;201S;MM145;;10;10;6;6;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Domo volcánico situado en la vertiente Suroeste de Kies.;Vertientes poco escarpadas.;Cráter con cumbre de 2 km de diámetro.;;4;Formación excepcional;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
DOME LANSBERG D;Domo;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;Domo de Lansberg D - Philippe van Lansberge;(??);Sin nombre;Sin nombre;Sin nombre;Doctor y Astrónomo;Bélgica;Belga;16;Siglo XVI;?;1561;?;1632;;-29,7;29.7° Oeste;-3,4;3.4° Sur;Sur-Oeste;Situado al Sureste de Oceanus Procellarum;41;Euclides;219;;;;;15;15;9;9;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;;;;;3;Formación muy interesante;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
DOME MAIRAN T;Domo;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;Mairan T - Jean-Jacques Dortous de Mairan;(??);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;Béziers;1678;París;1771;Trabajos sobre el péndulo y los movimientos Tierra/Luna. Autor del 'Tratado histórico y Físico de la aurora boreal' en 1733. Secretario de la Academia francesa de las Ciencias en 1740.;-48,2;48.2° Oeste;41,9;41.9° Norte;Norte-Oeste;Situado al Norte de Oceanus Procellarum;9;Mairan;360;;;;;10;10;6;6;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Pequeño domo aislado con cráter con cumbre de 3 km diámetro.;;;;4;Formación excepcional;11;4 días después del Cuarto Creciente;3 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
DOME MILICHIUS;Domo;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;Milichius Pi - Jacob Milich;(??);Sin nombre;Sin nombre;Sin nombre;Doctor Filósofo y Matemático;Alemania;Alemán;16;Siglo XVI;?;1501;?;1559;??;-31,2;31.2° Oeste;10,2;10.2° Norte;Norte-Oeste;Situado al Este de Oceanus Procellarum;30;Kepler;254;;;ST07/03;;10;10;6;6;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Domo volcánico aislado con forma circular y cráter con cumbre.;;;;4;Formación excepcional;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
DOMES GAMBART C;Sistema de domos;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;Domes de Gambart C - Jean F. Gambart;(??);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;?;1800;?;1836;;-12,1;12.1° Oeste;3;3.0° Norte;Norte-Oeste;Región al Sur del cráter Erathostenes;32;Stadius;246;;;ST07/03;;14;14;8;8;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;;;;;3;Formación muy interesante;8;1 día después del Cuarto Creciente;Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
DOMES MARIUS;Sistema de domos;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;Domes de Marius - Simon Mayr;(??);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Alemania;Alemán;16;Siglo XVI;Gunzenhausen;1570;Ansbach;1624;Descubridor de los 4 grandes satélites de Júpiter independientemente de Galileo e inventor de sus nombres. Primer observador occidental de la galaxia de Andrómeda.;-54;54.0° Oeste;12;12.0° Norte;Norte-Oeste;Situado al central de Oceanus Procellarum;29;Marius;302;;061N/C 225N/C 233lN/C;ST04/03  MM169;IV-157-H2;5;5;3;3;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Región destacable situada al Oeste de Marius, conteniendo decenas de domos volcánicos más o menos alargados de Norte a Sur.;;;;4;Formación excepcional;11;4 días después del Cuarto Creciente;3 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
DONATI;Cráter;Pre-Imbriano (Desde -4.55 mil millones de años hasta -3.85 mil millones de años) ?;Giovanni Battista Donati;Birt / Lee (1865);Sin nombre;Sin nombre;Sin nombre;Astrónomo;Italia;Italiano;19;Siglo XIX;Pisa;1826;Florencia;1873;Descubrió 7 cometas de los cuales uno fue el de 1858. Pionero de la espectroscopía. Espcialista en auroras boreales.;5,2;5.2° Este;-20,7;20.7° Sur;Sur-Este;Región del cráter Arzachel;55;Arzachel;154;;357S 003S 167C 174S;;IV-101-H1 IV-101-H2;37;37;22;22;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Formación circular ruinosa.;Vertientes escarpadas conteniendo Faye al Suroeste y varios cráteres anónimos todo alrededor.;Paredes de escasa altura de forma irregular montadas por un cráter al Este.;Suelo tortuoso. Montaña central de 2730 m.;2;Formación bastante interesante;7;Cuarto Creciente;6 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
DOPPELMAYER;Cráter;Nectariano (Desde -3.92 mil millones de años hasta -3.85 mil millones de años);Johann G. Doppelmayer;Schroter (1802);Sin nombre;Sin nombre;Sin nombre;Matemático y Astrónomo;Alemania;Alemán;18;Siglo XVIII;?;1671;?;1750;Autor de un mapa lunar.;-41,4;41.4° Oeste;-28,5;28.5° Sur;Sur-Oeste;Al Oeste de la región de Mare Humorum;51;Mersenius;138;13 e3;048C/S 055C/S 205S 213C/S;MM153;IV-142-H3 IV-143-H1;66;66;39;39;2700;8200;0,0422;A__________________________________________________A;Formación circular parcialmente inundada por la lava de Mare Humorum.;Vertientes escarpadas al Sur con Puiseux al Noreste.;Paredes altas al Sur e inundadas al Noreste y montadas al Suroeste por Doppelmayer P y H.;Suelo plano relleno con la lava de Mare Humorum y plano al Norte y menos tortuoso al Sur. Importante montaña central. Colinas y líneas de cresta.;4;Formación excepcional;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
DORSA ALDOVANDRI;Sistema de cadenas de pliegues;Imbriano (Desde -3.85 mil millones de años hasta -3.2 mil millones de años) ?;Cadena de pliegues de Aldovandri (Ulisse Aldovandri);(??);Sin nombre;Sin nombre;Sin nombre;Naturalista y Doctor;Italia;Italiano;16;Siglo XVI;Bolonia;1522;Bolonia;1605;Profesor de la Universidad de Bolonia en 1560 y creador de su jardín Botánico. Autor de la primera farmacopea. Numerosos trabajos sobre historia natural.;29;29.0° Este;24;24.0° Norte;Norte-Este;Situado al Sureste de Mare Serenitatis;24;Bessel;310;9h3 / 11c2 / 11d2 / 12d8;148N/C;;;124;124;73;6;?;?;Altura desconocida. Cálculo imposible.;Altura desconocida. Imposible de dibujar.;Cadena poco marcada de pliegues orientada de Norte a Sur y situada en el borde de Mare Serenitatis al Norte de Mons Argaeus.;;;;2;Formación bastante interesante;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
